"","other","acetobacteraceae","bradyrhizobiaceae","caulobacteraceae","comamonadaceae","hyphomicrobiaceae","mycobacteriaceae","oxalobacteraceae","rhodospirillaceae","sphingomonadaceae","xanthomonadaceae"
"X24_cp421",0.92371954250016,0.00318005747511592,0.00649699584786841,0.00325624598463286,0.0103187594064753,0.0210668407652334,0.00215013848130254,0.00226620666129498,0.0104026031144656,0.0100932287797128,0.00704938098373809
"X24_cp405",0.922115834634088,0.00249431016463405,0.00628124453204204,0.00290442598703703,0.0117747916695293,0.0216874582543368,0.00217232757342602,0.00230023457873902,0.00983612653094637,0.0114169276715601,0.00701631840366172
"X24_cp432",0.924218382946389,0.00351808948668404,0.00658785186477703,0.00341450386638624,0.00976476490257451,0.0208096891820867,0.00214056586911931,0.00225176269989304,0.010646197766882,0.00958628885978424,0.00706190255542384
"X24_cp204",0.925197398238186,0.00508957041588428,0.00692015556148134,0.00406042864351207,0.00796967210798291,0.0198323301607092,0.00210363079106185,0.0021972537906771,0.0115715916756146,0.0079584061089478,0.00709956250594242
"X24_cp419",0.925066376569955,0.00457931276169454,0.0068228802202467,0.00386469874572996,0.00844868504989973,0.0200982822607689,0.0021144086830257,0.00221299608301386,0.0112985487189655,0.00840445141067225,0.00708935949602787
"X24_cp431",0.92357919803952,0.00310069907487759,0.00647436841660979,0.00321778655494094,0.0104619234692178,0.0211312649781535,0.00215250178013648,0.00226979357873949,0.0103424048215015,0.0102239248228204,0.00704613446348231
"X24_cp287",0.925190019138682,0.00503864683670326,0.00691086989493522,0.00404139058746008,0.00801414150668112,0.0198576160340652,0.00210466648719064,0.00219876033963313,0.0115453694180206,0.00799989046823834,0.00709862928839085
"X24_cp407",0.923402563301291,0.00300805186570204,0.0064472618997104,0.0031722060271608,0.0106362496303888,0.0212086446715078,0.00215532191250588,0.00227408505820938,0.0102705347701412,0.0103829031643637,0.00704217769901916
"X24_cp417",0.924462308843726,0.00779462206158076,0.00731824450574851,0.00495249909132394,0.00628412125790952,0.0187656373231436,0.00205774722266003,0.00213175230781019,0.0127284210122764,0.00637339854695539,0.00713124782686537
"X24_cp402",0.925216021591389,0.00554346991502829,0.00699925553571998,0.00422571465570413,0.00760114565943564,0.0196177610006611,0.00209474807792421,0.00218438560971237,0.0117963368959768,0.00761400001839117,0.00710716104005705
"X24_cp430",0.923402563301291,0.00300805186570204,0.0064472618997104,0.0031722060271608,0.0106362496303888,0.0212086446715078,0.00215532191250588,0.00227408505820938,0.0102705347701412,0.0103829031643637,0.00704217769901916
"X24_cp418",0.924833270907408,0.00414050595436409,0.00673072010856778,0.00368663602318321,0.00893058350255543,0.0203525007849595,0.00212447580289036,0.00222783260701461,0.0110432062244559,0.00885144136333838,0.00707882672126308
"X24_cp553",0.924055201750024,0.00339591718699514,0.00655598982493576,0.00335829888993424,0.00995531859795168,0.0208995920323589,0.00214393797658277,0.00225683553324472,0.0105604283137947,0.00976087501469777,0.00705760487947996
"X24_cp408",0.924544902111579,0.00381390825238087,0.00666092652121765,0.00354635135375325,0.00934232701175668,0.0206046085186227,0.00213277065803825,0.00224009758206228,0.0108443208563062,0.00919840771579991,0.00707137941848336
"X24_cp203",0.922881069816285,0.00276430486557458,0.00636732127432003,0.0030493608699229,0.0111368607780082,0.0213783031919383,0.00216283458905005,0.00228565298645736,0.0100671225968362,0.0108780887219565,0.00702908030965069
"X24_cp202",0.923548898018165,0.00307411003713,0.00646185968670572,0.00320566185411084,0.0105115503124456,0.0211076888892692,0.00215306202731843,0.00227071444285861,0.0103164064656622,0.0103067554739662,0.00704329279236786
"X24_cp201",0.920661004342852,0.00210241697996668,0.00612716405114664,0.00268008035017431,0.0129138949227868,0.0220780963950037,0.00218696858085919,0.00232324484700425,0.00944823504504554,0.0124900625888298,0.00698883189633148
"X24_cp578",0.922232805706034,0.00253250994748752,0.00629463138606692,0.00292530929387024,0.0116782641463735,0.0216485343860415,0.00217097366813155,0.00229813486044671,0.00987078967902119,0.0113295386489763,0.00701850827755099
"X24_cp439",0.921996632726195,0.00245668059465426,0.00626787088155697,0.00288368473905107,0.0118720881314044,0.0217263991892345,0.00217367702872755,0.00230233060776537,0.00980156123579551,0.0115049627365755,0.00701411212903948
"X24_cp440",0.921956402906771,0.00244426265900998,0.00626341593681967,0.00287680239944858,0.011904692171998,0.0217393832598414,0.0021741258560493,0.00230302846127775,0.00979006118271436,0.0115344521057333,0.0070133730603367
"X24_cp416",0.924354805652442,0.00361341734675884,0.00660710420795664,0.00345858147639365,0.00962332864113848,0.0206971348703175,0.00213776351449819,0.00224762136992616,0.0107057254344626,0.00949113735902582,0.00706338012708041
"X24_cp450",0.921323177466126,0.0022652774591273,0.0061967687726602,0.00277542626862595,0.0124042327356818,0.0219343641054165,0.00218079841339143,0.0023134463809758,0.00961885760911354,0.0119855823336045,0.00700206845527716
