"","other","Mortierellomycetes","Tremellomycetes","Umbelopsidomycetes","Agaricomycetes","Sordariomycetes","Eurotiomycetes","Leotiomycetes","Pezizomycetes","Dothideomycetes"
"HARV_033-M-23-30-20140717",0.39009900990099,0.00891089108910891,0.00099009900990099,0.00792079207920792,0.564356435643564,0.00099009900990099,0.00099009900990099,0.0148514851485149,0.0099009900990099,0.00099009900990099
"HARV_033-M-30-38-20140717",0.098019801980198,0.0207920792079208,0.0108910891089109,0.00198019801980198,0.783168316831683,0.0118811881188119,0.00099009900990099,0.0297029702970297,0.0188118811881188,0.0237623762376238
"HARV_033-M-33-4-20140717",0.00693069306930693,0.0138613861386139,0.00099009900990099,0.00891089108910891,0.945544554455445,0.00297029702970297,0.00099009900990099,0.0128712871287129,0.00594059405940594,0.00099009900990099
"HARV_033-O-23-30-20140717",0.387128712871287,0.00297029702970297,0.00099009900990099,0.00099009900990099,0.591089108910891,0.00495049504950495,0.00396039603960396,0.00594059405940594,0.00099009900990099,0.00099009900990099
"HARV_033-O-30-38-20140717",0.485148514851485,0.00495049504950495,0.00099009900990099,0.00099009900990099,0.487128712871287,0.00297029702970297,0.00099009900990099,0.0148514851485149,0.00099009900990099,0.00099009900990099
"HARV_034-M-23-8-20140717",0.695049504950495,0.0267326732673267,0.00099009900990099,0.00396039603960396,0.24950495049505,0.00495049504950495,0.00099009900990099,0.00891089108910891,0.00792079207920792,0.00099009900990099
"HARV_034-M-31-3-20140717",0.748514851485149,0.0099009900990099,0.00099009900990099,0.00891089108910891,0.197029702970297,0.00396039603960396,0.00099009900990099,0.0257425742574257,0.00297029702970297,0.00099009900990099
"HARV_035-M-18-37-20140717",0.195049504950495,0.00891089108910891,0.00099009900990099,0.0168316831683168,0.730693069306931,0.00099009900990099,0.00396039603960396,0.0405940594059406,0.00099009900990099,0.00099009900990099
"HARV_035-O-18-37-20140717",0.493069306930693,0.0207920792079208,0.00099009900990099,0.00099009900990099,0.141584158415842,0.00693069306930693,0.00198019801980198,0.326732673267327,0.00099009900990099,0.00594059405940594
"JERC_001-M-17-34-20140710",0.164356435643564,0.106930693069307,0.00099009900990099,0.00792079207920792,0.651485148514852,0.0495049504950495,0.00297029702970297,0.00891089108910891,0.00396039603960396,0.00297029702970297
"JERC_001-M-29-2-20140710",0.103960396039604,0.00693069306930693,0.00297029702970297,0.00198019801980198,0.532673267326733,0.189108910891089,0.00396039603960396,0.00198019801980198,0.0277227722772277,0.128712871287129
"JERC_001-M-7-5-20140805",0.494059405940594,0.0396039603960396,0.00099009900990099,0.0148514851485149,0.289108910891089,0.104950495049505,0.0108910891089109,0.0346534653465347,0.00099009900990099,0.0099009900990099
"JERC_001-M-9-17-20140805",0.297029702970297,0.0306930693069307,0.00099009900990099,0.0138613861386139,0.538613861386139,0.0198019801980198,0.0198019801980198,0.0702970297029703,0.00396039603960396,0.00495049504950495
"JERC_002-M-11-0-20140805",0.258415841584158,0.00594059405940594,0.00099009900990099,0.0277227722772277,0.63960396039604,0.0386138613861386,0.00495049504950495,0.0128712871287129,0.00099009900990099,0.0099009900990099
"JERC_002-M-12-7-20140710",0.259405940594059,0.0405940594059406,0.00099009900990099,0.0207920792079208,0.650495049504951,0.0188118811881188,0.00099009900990099,0.00594059405940594,0.00099009900990099,0.00099009900990099
"JERC_002-M-27-36-20140805",0.42970297029703,0.00396039603960396,0.00099009900990099,0.0415841584158416,0.389108910891089,0.0247524752475248,0.0306930693069307,0.00396039603960396,0.00396039603960396,0.0712871287128713
"JERC_002-M-30-5-20140805",0.168316831683168,0.00198019801980198,0.00099009900990099,0.0158415841584158,0.77029702970297,0.00495049504950495,0.00396039603960396,0.0138613861386139,0.00594059405940594,0.0138613861386139
"JERC_003-M-1-7-20140805",0.0366336633663366,0.0138613861386139,0.00099009900990099,0.0306930693069307,0.75049504950495,0.0415841584158416,0.00594059405940594,0.00792079207920792,0.0821782178217822,0.0297029702970297
"JERC_003-M-3-26-20140805",0.154455445544554,0.0138613861386139,0.00099009900990099,0.0693069306930693,0.618811881188119,0.130693069306931,0.00297029702970297,0.00693069306930693,0.00099009900990099,0.00099009900990099
"JERC_003-M-33-0-20140805",0.0752475247524752,0.0742574257425743,0.00099009900990099,0.0227722772277228,0.762376237623762,0.0237623762376238,0.00099009900990099,0.00297029702970297,0.0287128712871287,0.00792079207920792
"JERC_005-M-24-40-20140805",0.193069306930693,0.0188118811881188,0.00099009900990099,0.0920792079207921,0.633663366336634,0.00495049504950495,0.00495049504950495,0.0168316831683168,0.00099009900990099,0.0336633663366337
"JERC_005-M-33-2-20140805",0.289108910891089,0.0118811881188119,0.00099009900990099,0.0287128712871287,0.612871287128713,0.0247524752475248,0.0207920792079208,0.00693069306930693,0.00099009900990099,0.00297029702970297
"JERC_005-M-4-9-20140805",0.172277227722772,0.0108910891089109,0.00099009900990099,0.0693069306930693,0.7,0.00693069306930693,0.00693069306930693,0.00693069306930693,0.00099009900990099,0.0247524752475248
"JERC_006-M-15-33-20140710",0.162376237623762,0.0108910891089109,0.00099009900990099,0.0455445544554455,0.654455445544554,0.0326732673267327,0.0148514851485149,0.0108910891089109,0.0188118811881188,0.0485148514851485
"JERC_006-M-2-0-20140805",0.0782178217821782,0.00792079207920792,0.00099009900990099,0.0099009900990099,0.844554455445545,0.0277227722772277,0.00099009900990099,0.00099009900990099,0.00099009900990099,0.0277227722772277
"JERC_006-M-21-39-20140710",0.5,0.00693069306930693,0.00099009900990099,0.0277227722772277,0.369306930693069,0.0188118811881188,0.0316831683168317,0.0138613861386139,0.0207920792079208,0.0099009900990099
"JERC_006-M-8-11-20140805",0.101980198019802,0.0099009900990099,0.00099009900990099,0.00594059405940594,0.75049504950495,0.00792079207920792,0.00396039603960396,0.00594059405940594,0.102970297029703,0.0099009900990099
"JERC_008-M-23-30-20140805",0.823762376237624,0.00099009900990099,0.00099009900990099,0.00396039603960396,0.111881188118812,0.0356435643564356,0.00495049504950495,0.0118811881188119,0.00099009900990099,0.00495049504950495
"JERC_008-M-33-4-20140805",0.254455445544554,0.0198019801980198,0.00099009900990099,0.0138613861386139,0.640594059405941,0.0297029702970297,0.00198019801980198,0.00792079207920792,0.00198019801980198,0.0287128712871287
"JERC_047-M-36-16-20140805",0.0574257425742574,0.0158415841584158,0.00099009900990099,0.0465346534653465,0.705940594059406,0.0198019801980198,0.00297029702970297,0.00297029702970297,0.110891089108911,0.0366336633663366
"JERC_047-M-6-12-20140805",0.6,0.0237623762376238,0.00099009900990099,0.114851485148515,0.13960396039604,0.0504950495049505,0.0148514851485149,0.0316831683168317,0.0099009900990099,0.0138613861386139
"JERC_048-M-19-30-20140805",0.267326732673267,0.00594059405940594,0.00099009900990099,0.0356435643564356,0.602970297029703,0.0237623762376238,0.0237623762376238,0.0108910891089109,0.00198019801980198,0.0267326732673267
"JERC_048-M-31-3-20140805",0.483168316831683,0.0148514851485149,0.00099009900990099,0.0257425742574257,0.296039603960396,0.0891089108910891,0.0178217821782178,0.00792079207920792,0.0178217821782178,0.0465346534653465
"JERC_049-M-2-27-20140805",0.0386138613861386,0.0207920792079208,0.00099009900990099,0.0495049504950495,0.758415841584158,0.0227722772277228,0.0217821782178218,0.0801980198019802,0.00099009900990099,0.00594059405940594
"ORNL_001-O-17-34-20140715",0.651485148514852,0.0584158415841584,0.00099009900990099,0.00297029702970297,0.146534653465347,0.00594059405940594,0.00891089108910891,0.120792079207921,0.00198019801980198,0.00198019801980198
"ORNL_003-O-9-11-20140714",0.0762376237623762,0.00792079207920792,0.00099009900990099,0.00396039603960396,0.772277227722772,0.123762376237624,0.00297029702970297,0.00891089108910891,0.00099009900990099,0.00198019801980198
"ORNL_021-O-15-33-20140714",0.743564356435644,0.0534653465346535,0.00099009900990099,0.00099009900990099,0.128712871287129,0.0376237623762376,0.00891089108910891,0.0158415841584158,0.00396039603960396,0.00594059405940594
