"","other","Mortierellomycota","Basidiomycota","Mucoromycota","Ascomycota"
"HARV_035-O-18-37-20140717",0.0109452736318408,0.0208955223880597,0.149253731343284,0.00099502487562189,0.817910447761194
"JERC_001-M-17-34-20140710",0.0348258706467662,0.111442786069652,0.654726368159204,0.0119402985074627,0.187064676616915
"JERC_001-M-29-2-20140710",0.00597014925373134,0.00696517412935323,0.544278606965174,0.00298507462686567,0.439800995024876
"JERC_001-M-7-5-20140805",0.0218905472636816,0.0398009950248756,0.352238805970149,0.125373134328358,0.460696517412935
"JERC_001-M-9-17-20140805",0.00597014925373134,0.0308457711442786,0.544278606965174,0.0208955223880597,0.398009950248756
"JERC_002-M-11-0-20140805",0.00398009950248756,0.00597014925373134,0.8318407960199,0.0507462686567164,0.107462686567164
"JERC_002-M-12-7-20140710",0.00099502487562189,0.0407960199004975,0.851741293532338,0.0587064676616915,0.0477611940298507
"JERC_002-M-27-36-20140805",0.0119402985074627,0.00398009950248756,0.571144278606965,0.145273631840796,0.267661691542289
"JERC_002-M-30-5-20140805",0.00298507462686567,0.00199004975124378,0.841791044776119,0.0597014925373134,0.0935323383084577
"JERC_003-M-1-7-20140805",0.0159203980099502,0.0139303482587065,0.76318407960199,0.0348258706467662,0.172139303482587
"JERC_003-M-3-26-20140805",0.00995024875621891,0.0139303482587065,0.655721393034826,0.0746268656716418,0.245771144278607
"JERC_003-M-33-0-20140805",0.00099502487562189,0.0746268656716418,0.770149253731343,0.0228855721393035,0.13134328358209
"JERC_005-M-24-40-20140805",0.00099502487562189,0.0189054726368159,0.77910447761194,0.12636815920398,0.0746268656716418
"JERC_005-M-33-2-20140805",0.00199004975124378,0.0119402985074627,0.773134328358209,0.0606965174129353,0.152238805970149
"JERC_005-M-4-9-20140805",0.0378109452736318,0.0109452736318408,0.769154228855721,0.108457711442786,0.0736318407960199
"JERC_006-M-15-33-20140710",0.0159203980099502,0.0109452736318408,0.681592039800995,0.0567164179104478,0.234825870646766
"JERC_006-M-2-0-20140805",0.00099502487562189,0.00796019900497512,0.861691542288557,0.0208955223880597,0.108457711442786
"JERC_006-M-21-39-20140710",0.0199004975124378,0.00696517412935323,0.61592039800995,0.104477611940299,0.25273631840796
"JERC_006-M-8-11-20140805",0.00099502487562189,0.00995024875621891,0.809950248756219,0.0278606965174129,0.151243781094527
"JERC_008-M-23-30-20140805",0.208955223880597,0.00099502487562189,0.256716417910448,0.00398009950248756,0.529353233830846
"JERC_008-M-33-4-20140805",0.026865671641791,0.0199004975124378,0.762189054726368,0.0686567164179104,0.122388059701493
"JERC_047-M-36-16-20140805",0.00895522388059702,0.0159203980099502,0.718407960199005,0.0587064676616915,0.198009950248756
"JERC_047-M-6-12-20140805",0.11044776119403,0.0238805970149254,0.199004975124378,0.181094527363184,0.485572139303483
"JERC_048-M-19-30-20140805",0.0169154228855721,0.00597014925373134,0.76318407960199,0.0706467661691542,0.143283582089552
"JERC_048-M-31-3-20140805",0.0129353233830846,0.0378109452736318,0.516417910447761,0.0895522388059701,0.343283582089552
"JERC_049-M-2-27-20140805",0.0119402985074627,0.0208955223880597,0.772139303482587,0.0517412935323383,0.143283582089552
"ORNL_001-O-17-34-20140715",0.0706467661691542,0.0587064676616915,0.149253731343284,0.00298507462686567,0.718407960199005
"ORNL_003-O-9-11-20140714",0.00099502487562189,0.00796019900497512,0.776119402985075,0.00398009950248756,0.210945273631841
"ORNL_021-O-15-33-20140714",0.122388059701493,0.0537313432835821,0.129353233830846,0.00099502487562189,0.693532338308458
"ORNL_029-O-9-2-20140714",0.0129353233830846,0.090547263681592,0.50547263681592,0.00696517412935323,0.38407960199005
"ORNL_031-O-11-3-20140714",0.0308457711442786,0.0855721393034826,0.315422885572139,0.00099502487562189,0.567164179104478
"ORNL_037-O-4-23-20140715",0.0487562189054726,0.00398009950248756,0.883582089552239,0.00995024875621891,0.0537313432835821
"ORNL_043-O-2-27-20140715",0.00099502487562189,0.00995024875621891,0.932338308457711,0.0487562189054726,0.00796019900497512
"OSBS_001-M-17-34-20140701",0.0378109452736318,0.227860696517413,0.407960199004975,0.0258706467661692,0.300497512437811
"OSBS_001-M-17-34-20140818",0.0248756218905473,0.122388059701493,0.602985074626866,0.00995024875621891,0.239800995024876
"OSBS_001-M-26-3-20140701",0.00199004975124378,0.222885572139303,0.27363184079602,0.00895522388059702,0.492537313432836
"OSBS_001-M-26-3-20140818",0.00597014925373134,0.0945273631840796,0.715422885572139,0.00099502487562189,0.183084577114428
