"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"X24_cp55",0.801489858966746,0.00887916567695962,0.0139538643111639,0.017678643111639,0.00175458877672209,0.0628759590261283,0.0232533120546318,0.0137788747030879,0.00440443141330166,0.00797921912114014,0.0439520828384798
"X24_cp57",0.768141839370546,0.00577934976247031,0.0138038732185273,0.0275280581947743,0.00237955166270784,0.0650508298693587,0.0337026915083135,0.0100290973871734,0.00600433640142518,0.0154287767220903,0.0521515959026128
"X24_cp72",0.782840966448931,0.0156537633610451,0.0289279750593824,0.0158537514845606,0.00130461549881235,0.050301705760095,0.0375274643705463,0.0116540008907363,0.0198785124703088,0.0122289667458432,0.0238282779097387
"X24_cp102",0.814764070665083,0.00630431858669834,0.0126039444774347,0.0142788450118765,0.00157959916864608,0.0520016048099763,0.0342026618171021,0.00987910629453682,0.00580434827790974,0.0122539652612827,0.0363275356294537
"X24_cp35",0.778916199524941,0.0232783105700713,0.0169786846793349,0.0119039860451306,0.00170459174584323,0.0384524094418052,0.0449020264251781,0.0117789934679335,0.0298279216152019,0.0135288895486936,0.028727986935867
"X24_cp34",0.846612179334917,0.00967911817102138,0.0158537514845606,0.0109540424584323,0.00180458580760095,0.0456769804038005,0.025703166567696,0.0124539533847981,0.00652930522565321,0.00470441359857482,0.0200285035629454
"X24_cp70",0.799889953978622,0.0131039147862233,0.0176036475653207,0.0209034516033254,0.0092791419239905,0.021928390736342,0.0300029112232779,0.0221033803444181,0.0238532764251781,0.0106290617577197,0.030702869655582
"X24_cp104",0.808214459619953,0.00937913598574822,0.00800421763657957,0.00990410480997625,0.00122961995249406,0.0557513821258907,0.0393523559976247,0.0140538583729216,0.01105403652019,0.0109790409738717,0.0320777880047506
"X24_cp58",0.747318076009501,0.0233033090855107,0.0174036594418052,0.0226283491686461,0.00377946852731591,0.0357525697743468,0.0456769804038005,0.0153787796912114,0.054776440023753,0.02070346347981,0.0132789043942993
"X24_cp71",0.790240527019002,0.0112040276128266,0.008029216152019,0.0163287232779097,0.00620432452494062,0.0446520412707839,0.0396523381828979,0.025878156175772,0.0135038910332542,0.0147788153206651,0.0295279394299287
"X24_cp80",0.845937219418052,0.00587934382422803,0.0135788865795724,0.0113790172209026,0.00177958729216152,0.0446270427553444,0.0312778355106888,0.0105790647268409,0.00592934085510689,0.00632931710213777,0.0227033447149644
