"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"ram_samp_641",0.830087819560048,0.0100041334720571,0.0176786771700357,0.00965415428061831,0.00135464774078478,0.0279280677764566,0.040902296373365,0.01037911117717,0.0130539521403092,0.0110790695600476,0.0278780707491082
"ram_samp_642",0.797239772592152,0.0069293162901308,0.0337277229488704,0.012528983353151,0.00255457639714625,0.0578012916171225,0.0265531495243757,0.0134039313317479,0.00540440695600476,0.0103291141498216,0.0335277348394768
"ram_samp_643",0.712394817181926,0.0147538510701546,0.0601011548751486,0.016703735136742,0.00272956599286564,0.0159537797265161,0.0387024271700357,0.0135039253864447,0.0342776902497027,0.0247282580261593,0.0661507951843044
"ram_samp_644",0.747767714030916,0.0165037470273484,0.00875420778834721,0.0192035865041617,0.00415448127229489,0.0812248989298454,0.0374775,0.0153038183709869,0.0109040799643282,0.0158287871581451,0.0428771789536266
"ram_samp_645",0.771566299048752,0.0292279904875149,0.0180036578478002,0.0119540175386445,0.00180462098692033,0.0457770065398335,0.0407023082639715,0.0100041334720571,0.0313778626634958,0.012778968489893,0.0268031346611177
"ram_samp_646",0.790090197681332,0.0119040205112961,0.0233283412604043,0.014553862960761,0.0020796046373365,0.0383774464922711,0.0379524717598098,0.00987914090368609,0.0140038956599287,0.0189785998810939,0.0388524182520809
"ram_samp_647",0.831187754161712,0.0168037291914388,0.00875420778834721,0.0153788139120095,0.00147964030915577,0.0431521626040428,0.0266031465517241,0.00802925089179548,0.0134039313317479,0.00937917063020214,0.025828192627824
"ram_samp_648",0.833937590665874,0.00627935493460167,0.00657933709869203,0.0158037886444709,0.000704686385255648,0.0457520080261593,0.0312528700951248,0.00825423751486326,0.00452945897740785,0.00767927170035672,0.0392273959571938
"ram_samp_649",0.840787183412604,0.0117540294292509,0.00522941736028537,0.0113040561831153,0.0012046566587396,0.0598011727110583,0.0183786355529132,0.0102291200951249,0.00505442776456599,0.00667933115338882,0.0295779696789536
"ram_samp_650",0.786740396848989,0.0130789506539834,0.0110790695600476,0.0292029919738407,0.00792925683709869,0.0186286206896552,0.0350526441736029,0.0178536667657551,0.0395273781212842,0.0180036578478002,0.0229033665279429
"ram_samp_651",0.806164241973841,0.0100791290130797,0.0109290784780024,0.0126289774078478,0.00392949464922711,0.0471269262782402,0.0372775118906064,0.0113040561831153,0.0162537618906064,0.0195785642092747,0.0247282580261593
"ram_samp_652",0.767691529429251,0.0164287514863258,0.0245032714030916,0.0246032654577883,0.00357951545778835,0.0403023320451843,0.042927175980975,0.0109790755053508,0.0171037113555291,0.022153411117717,0.0297279607609988
"ram_samp_653",0.816013656361474,0.0176036816290131,0.00737928953626635,0.0109540769916766,0.00130465071343639,0.04557701843044,0.037602492568371,0.00722929845422117,0.0159787782401902,0.00890419887039239,0.0314528582045184
"ram_samp_654",0.815713674197384,0.012278998216409,0.0191785879904875,0.0163037589179548,0.00280456153388823,0.0554764298454221,0.0225533873365042,0.0106540948275862,0.0100041334720571,0.00792925683709869,0.0271031168252081
"ram_samp_655",0.767466542806183,0.011004074019025,0.0649508665279429,0.0204035151605232,0.00122965517241379,0.0378274791914388,0.0363775653983353,0.0134789268727705,0.00997913495838288,0.0117790279429251,0.0255032119500595
"ram_samp_656",0.82378819411415,0.0103291141498216,0.0198035508323425,0.0136289179548157,0.00157963436385256,0.0430771670630202,0.031652846313912,0.010879081450654,0.0120290130796671,0.0116540353745541,0.0215784453032105
"ram_samp_657",0.81163891646849,0.00655433858501784,0.00205460612366231,0.0152538213436385,0.00582938168846611,0.0244782728894174,0.0456020169441141,0.0331777556480381,0.0133789328180737,0.00425447532699168,0.0377774821640904
"ram_samp_658",0.748517669441142,0.00867921224732461,0.0274280975029727,0.0198535478596908,0.00257957491082045,0.0728253983353151,0.0403273305588585,0.0116540353745541,0.0189286028537455,0.00930417508917955,0.0399023558263972
"ram_samp_659",0.798364705707491,0.0113290546967895,0.00835423156956005,0.0150538332342449,0.00292955410225921,0.0603011429845422,0.0368525371581451,0.0193285790725327,0.0102791171224732,0.00587937871581451,0.0313278656361474
"ram_samp_660",0.847236799940547,0.0120040145659929,0.0175286860879905,0.0118540234839477,0.00087967598097503,0.0268781302021403,0.0259031881688466,0.00532941141498216,0.0178786652794293,0.0189286028537455,0.0155788020214031
"ram_samp_661",0.76226685196195,0.0113040561831153,0.0226283828775268,0.0191785879904875,0.00282956004756243,0.0704255410225922,0.0313528641498216,0.0107790873959572,0.00517942033293698,0.018103651902497,0.0459519961355529
"ram_samp_662",0.795814857312723,0.0138289060642093,0.0123039967300832,0.0170787128418549,0.00192961355529132,0.0531515680737218,0.0341526976813318,0.0106540948275862,0.0179286623067776,0.0114540472651605,0.0317028433412604
"ram_samp_663",0.840237216111772,0.00675432669441142,0.00572938763376932,0.0104291082045184,0.00352951843043995,0.0395523766349584,0.0249032476218787,0.0214034557074911,0.00897919441141498,0.00775426724137931,0.0307279013079667
"ram_samp_664",0.83843732312723,0.00455445749108205,0.0136039194411415,0.0172537024375743,0.00125465368608799,0.0566263614744352,0.0295779696789536,0.0087792063020214,0.00412948275862069,0.00585438020214031,0.0199285434007134
"ram_samp_665",0.853736413495838,0.00432947086801427,0.00650434155766944,0.0369525312128419,0.00345452288941736,0.0203035211058264,0.0226033843638526,0.0237533159928656,0.00317953923900119,0.00610436533888228,0.0190785939357907
"ram_samp_666",0.808464105231867,0.00932917360285375,0.00555439803804994,0.0123789922711058,0.00542940546967895,0.0534515502378121,0.0317028433412604,0.0231533516646849,0.0213784571938169,0.00470444857312723,0.0244532743757432
"ram_samp_667",0.804814322235434,0.00625435642092747,0.00605436831153389,0.0141038897146254,0.00745428507728894,0.0149788376932224,0.0470769292508918,0.0331277586206897,0.0129789565992866,0.0059793727705113,0.0471769233055886
"ram_samp_668",0.836462440546968,0.0120040145659929,0.0132039432223543,0.0078792598097503,0.00230459126040428,0.0352776307966706,0.0299029503567182,0.0155288049940547,0.0169037232461356,0.0151288287752675,0.0154038124256837
"ram_samp_669",0.836912413793103,0.0158537856718193,0.00895419589774078,0.0113790517241379,0.00125465368608799,0.0276530841260404,0.027478094530321,0.0124789863258026,0.0201785285374554,0.014678855529132,0.0231783501783591
"ram_samp_670",0.76786651902497,0.00852922116527943,0.0517266527942925,0.0134289298454221,0.00315454072532699,0.0380774643281807,0.0386024331153389,0.01240399078478,0.00605436831153389,0.0169537202734839,0.0432021596313912
"ram_samp_671",0.823938185196195,0.00737928953626635,0.00825423751486326,0.00617936087990488,0.00867921224732461,0.0150538332342449,0.0439021180142687,0.0292029919738407,0.0134539283590963,0.00125465368608799,0.0427021893579073
"ram_samp_672",0.853086452140309,0.00585438020214031,0.0218784274673008,0.00647934304399524,0.00282956004756243,0.0155288049940547,0.0313528641498216,0.0156537975624257,0.0281780529131986,0.00420447829964328,0.0149538391795482
"ram_samp_673",0.848286737514863,0.00890419887039239,0.0151538272889417,0.0150788317479191,0.0021546001783591,0.0459769946492271,0.0205785047562426,0.0104791052318668,0.00740428804994055,0.0104791052318668,0.0155038064803805
"ram_samp_674",0.816413632580262,0.0156787960760999,0.00892919738406659,0.010754088882283,0.00382950059453032,0.0419772324613555,0.0329777675386445,0.020253524078478,0.0183786355529132,0.0078792598097503,0.0229283650416171
"ram_samp_675",0.810713971462545,0.00822923900118906,0.00632935196195006,0.00925417806183115,0.001129661117717,0.0432521566587396,0.0588512291914388,0.0123039967300832,0.00805424940546968,0.00665433263971462,0.0352276337693222
"ram_samp_676",0.8136637960761,0.0100041334720571,0.00637934898929845,0.00695431480380499,0.0040044901902497,0.016328757431629,0.0481268668252081,0.0247782550535077,0.0249782431629013,0.00205460612366231,0.0427271878715815
"ram_samp_677",0.864910749108205,0.00907918846611177,0.00327953329369798,0.00682932223543401,0.00315454072532699,0.0160287752675386,0.0400273483947681,0.0169287217598097,0.0180286563614744,0.00420447829964328,0.0175286860879905
"ram_samp_678",0.802714447086801,0.0131289476813317,0.0269031287158145,0.0178536667657551,0.00152963733650416,0.0319778269916766,0.0350276456599287,0.00737928953626635,0.012778968489893,0.0139289001189061,0.0367775416171225
"ram_samp_679",0.816288640011891,0.00710430588585018,0.0115540413198573,0.0128539640309156,0.00420447829964328,0.047226920332937,0.0360525847205708,0.0172287039239001,0.0104541067181926,0.00920418103448276,0.0278280737217598
"ram_samp_680",0.84463695451843,0.00707930737217598,0.0179286623067776,0.0112540591557669,0.00250457936979786,0.0387774227110583,0.0275280915576694,0.0166537381093936,0.00695431480380499,0.0103041156361474,0.0163787544589774
"ram_samp_681",0.802714447086801,0.0171537083828775,0.0208284898929845,0.0130539521403092,0.00137964625445898,0.0323028076694411,0.0379024747324614,0.00957915873959572,0.0118290249702735,0.0154538094530321,0.0378024806777646
