"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"X24_cp294",0.803742229818164,0.0133337754751546,0.0146719615205303,0.015465812735096,0.00406675624025417,0.0417632014729008,0.0360372537393978,0.014663717134429,0.0151559126807594,0.0123622077466584,0.0287371714366556
"X24_cp279",0.804880283228246,0.0131258017778453,0.0143122845284995,0.0153210165570253,0.00418707726584466,0.040895007195603,0.0359371082425866,0.0151300991430198,0.0151970442886546,0.0118985700379558,0.0291157077347194
"X24_cp300",0.797788753904918,0.0143134362427792,0.0164189309266079,0.0161297657754053,0.003555831517477,0.0459284149858962,0.0364633700436769,0.0126958982937063,0.0149548353673997,0.0147084806200567,0.027042282322077
"X24_cp219",0.801706624897464,0.0136864809822488,0.0152799212870967,0.0157178259067077,0.00387124151165659,0.0432524244782889,0.0362329780229793,0.0139243096065756,0.0150518143972394,0.0131249862005421,0.0281513927092012
"X24_cp278",0.803908385485046,0.0133039252240642,0.0146200977557344,0.0154451146942319,0.00408374958541992,0.0416382446315602,0.0360230948564313,0.0147295197931823,0.0151618511164318,0.0122949399971243,0.0287910768607736
"X24_cp292",0.809644360177687,0.0121342074407944,0.0126507772295364,0.0146112692760335,0.00482897599327218,0.0368331521851701,0.0354096020473221,0.0176357282761769,0.0153848979789235,0.00984483941742526,0.0310221899776588
"X24_cp291",0.798095659590415,0.0142664617336821,0.0163331670352942,0.0160985969898206,0.00357840918114798,0.0457258495990931,0.0364445999881893,0.0127824054057066,0.0149647414636659,0.0145896797317148,0.0271204292812701
"X24_cp298",0.801105958041677,0.0137871030568982,0.0154695067540253,0.0157767170317671,0.00381947315287687,0.043675118441237,0.036243607782607,0.0137086948760164,0.0150643306788403,0.0134140568553871,0.0279354333286677
"X24_cp233",0.799937357928437,0.0139775768264721,0.0157988155463949,0.0159151633412262,0.00371997023759024,0.0444904516718442,0.036359566119038,0.0133411763120651,0.0149922191978406,0.013819859205372,0.0276478436137201
"X24_cp293",0.813510283285273,0.0110278917375519,0.0109006229719242,0.0137793926840811,0.00570811350312162,0.0324541924453014,0.0347145761712924,0.0211108925991723,0.0155760814811283,0.00784227699289155,0.0333756761282623
"X24_cp217",0.808276833358049,0.0124443296000089,0.0131609567087161,0.0148367565840497,0.00461517092003683,0.0380896768813516,0.0355837482431606,0.0167979802689857,0.0153276818073312,0.0104599069758789,0.030406958652432
"X24_cp231",0.799257903956706,0.0140858723186834,0.0159938253320803,0.0159879173364521,0.00366561002589022,0.0449538376848179,0.0364050123954975,0.0131320789534544,0.0149697868690228,0.0140845333627958,0.0274636217645997
"X24_cp290",0.795343588210082,0.0146769763013834,0.017089525454019,0.0163687613325075,0.00338699348327848,0.0475057816408657,0.0366031708115973,0.0120503807523838,0.0148773078216943,0.015650122233899,0.0264473919582895
"X24_cp232",0.806655583807278,0.0127802542519777,0.0137135446966685,0.0150864836531949,0.00439561090285624,0.0394687425073224,0.0357959064104581,0.0159593791221888,0.0152304440026808,0.0111111744979236,0.0298028761474512
"X24_cp299",0.795233558799252,0.0146929183322148,0.0171192114053319,0.016379152316438,0.00337982084850054,0.0475753458409669,0.0366090822619301,0.012023012892251,0.0148738734702229,0.0156923268851161,0.026421696947776
"X24_cp218",0.806478300621077,0.0128181261782639,0.0137873176095516,0.0151042609275425,0.00437365851174885,0.0396209325365499,0.0357824385005297,0.0158554279565086,0.0152568306921409,0.0112339508002157,0.0296887556658716
"X24_cp216",0.806257992652194,0.0128617646868291,0.0138612577046507,0.0151351906982509,0.00434654751860579,0.039800887178931,0.0358048563661779,0.0157498782560058,0.0152484299964263,0.0113266884995379,0.0296065064423906
"X24_cp280",0.802720170817092,0.0135138536211604,0.0149865481419178,0.0155900828021075,0.00396614318251879,0.0425194879223469,0.0361211609552345,0.0142745691136646,0.0151198440511208,0.0127732025391865,0.0284149368536503
"X24_cp230",0.801434525742103,0.0137321660005602,0.015360848426812,0.0157489687437989,0.00384698998896174,0.0434459947463551,0.0362532763904149,0.013830699097503,0.0150425300264401,0.0132324579943086,0.0280715428427425
"X24_cp215",0.797993664867728,0.0142821084814808,0.0163617116740304,0.0161089863526782,0.00357086884279273,0.0457932903121706,0.0364508702297214,0.0127535095246788,0.0149614447077373,0.0146291788973177,0.0270943661096637
"X24_cp288",0.795997239861165,0.0145815613209804,0.0169123422314584,0.0163064135012568,0.0034303205846129,0.0470901223636198,0.0365674077155086,0.0122157960877769,0.0148978024870424,0.0153991349622607,0.0266018588843181
"X24_cp289",0.799879214224388,0.0139867789859769,0.0158267155958661,0.0159116443136778,0.00371663724245096,0.0445257215084865,0.0363294408965138,0.0133129632454482,0.0150231823129291,0.0138957074548873,0.027591994219375
"X24_cp229",0.804197556213175,0.0132502454155647,0.0145166737977217,0.0154171723232039,0.00411296299335628,0.0414177183485601,0.0360308880182961,0.0148598599102996,0.0151391460435788,0.0121278802181113,0.0289298967181319
"X24_cp281",0.798701186650512,0.0141728214093301,0.0161628060566416,0.0160362665475393,0.00362395629186355,0.0453229049029102,0.0364066950930319,0.012957051828198,0.0149844112783271,0.0143547936229987,0.027277106318648
"X24_cp248",0.799355882812406,0.0140703670250915,0.0159658390698935,0.015977522557152,0.00367333122523748,0.0448873986680555,0.0363985598225746,0.0131617637830757,0.0149730072138271,0.0140464313473684,0.0274898964753182
"X24_cp282",0.793199670904834,0.0149817973000767,0.0176612179134937,0.0165661533309051,0.00325305041819887,0.0488416200307229,0.0367130617057298,0.0115400703412926,0.014811145625711,0.0164706117942825,0.0259616006347529
"X24_cp228",0.806478300621077,0.0128181261782639,0.0137873176095516,0.0151042609275425,0.00437365851174885,0.0396209325365499,0.0357824385005297,0.0158554279565086,0.0152568306921409,0.0112339508002157,0.0296887556658716
"X24_cp214",0.801105958041677,0.0137871030568982,0.0154695067540253,0.0157767170317671,0.00381947315287687,0.043675118441237,0.036243607782607,0.0137086948760164,0.0150643306788403,0.0134140568553871,0.0279354333286677
"X24_cp221",0.808874847839532,0.0123081080403451,0.012926658897722,0.0147469914079055,0.00470556815880461,0.0375398583311139,0.0355409747524093,0.0171716659325637,0.0153190460675559,0.0101478287796587,0.0307184517923889
"X24_cp227",0.805733610105985,0.0129639965174708,0.014035146320089,0.0152074072992256,0.00428388410455751,0.0402234388954536,0.0358567492064598,0.0155061167368705,0.015228646681819,0.0115459131911836,0.0294150909408858
"X24_cp213",0.798298728262111,0.0142352025280498,0.0162762074971387,0.0160778190292243,0.00359353333768743,0.045591211171165,0.0364320189344255,0.01284037828659,0.014971319153303,0.0145109836107061,0.0271725981895987
"X24_cp226",0.796956801147664,0.0144392034278243,0.0166495478463394,0.0162128907440124,0.00349625648663327,0.0464721642265851,0.0365128241417554,0.012467843309537,0.0149281867728021,0.0150297676041538,0.0268345142926936
"X24_cp222",0.812099713067112,0.0114822211243711,0.011598026302934,0.0141348115914429,0.00532078613357292,0.0342362656588415,0.0350464667479248,0.0195966905136247,0.0154657364421226,0.0085964530417861,0.032422829376267
"X24_cp223",0.801159709817675,0.0137779552040718,0.0154421500363625,0.0157801179563021,0.00382287698653016,0.0436402782948662,0.036273458943135,0.0137376697456217,0.0150331986713424,0.0133407630262691,0.0279918213178237
"X24_cp403",0.788919086128178,0.0155608212470475,0.0187573241904837,0.0169441950476079,0.00301520628431832,0.0514167758237844,0.0369391437093452,0.0106502756924019,0.0146509063815232,0.0180393204722044,0.0251069450231056
"X24_cp283",0.79747908142385,0.0143605134746546,0.0165050854500802,0.0161609364465747,0.00353338352389894,0.046131710859108,0.0364820177955856,0.0126099310179686,0.0149448817667088,0.0148281952408483,0.0269642630007225
"X24_cp207",0.808853309527423,0.0123167784016017,0.0129500833068701,0.014744409790276,0.00470156864373656,0.0375713485807104,0.0355131634652216,0.0171361416658548,0.0153513912418271,0.0102039936205472,0.0306578117559312
"X24_cp284",0.79949142038457,0.0140486093613676,0.015938063134283,0.0159531783430728,0.00368550657297079,0.0447901633567719,0.0363554048374686,0.0131933366433016,0.0150103427826392,0.0140471703582626,0.0274868042252923
"X24_cp208",0.805657516074689,0.0129786477547986,0.0140601438734208,0.0152177291901778,0.00427499982065173,0.0402841080254685,0.0358641147390199,0.0154715797724733,0.0152257997211321,0.0115775580862872,0.0293878029418807
"X24_cp212",0.805733610105985,0.0129639965174708,0.014035146320089,0.0152074072992256,0.00428388410455751,0.0402234388954536,0.0358567492064598,0.0155061167368705,0.015228646681819,0.0115459131911836,0.0294150909408858
"X24_cp225",0.795780597747303,0.0146133210921113,0.0169712260005374,0.016327196382106,0.00341582256812838,0.0472283470174954,0.0365793846861083,0.0121604267623059,0.0148909921499014,0.0154823722457952,0.0265503133482079
"X24_cp428",0.812189356039897,0.0114554124068729,0.0115559153470487,0.0141145351501015,0.00534250490922103,0.0341305417632295,0.0350293226707254,0.0196827335393359,0.0154703059771056,0.00854885274543786,0.0324805194510243
