"";"other";"acetobacteraceae";"bradyrhizobiaceae";"caulobacteraceae";"comamonadaceae";"hyphomicrobiaceae";"mycobacteriaceae";"oxalobacteraceae";"rhodospirillaceae";"sphingomonadaceae";"xanthomonadaceae"
"CPER_003-M-33-11-20140812";0.930153661943724;0.00139692676112552;0.00658551187387747;0.000997804829375374;0.0063859509080024;0.0193574136898823;0.0015964877270006;0.00279385352225105;0.0131710237477549;0.015964877270006;0.0015964877270006
"CPER_004-M-0-30-20140812";0.920375174615845;0.00119736579525045;0.0117740969866294;0.000997804829375374;0.00618638994212732;0.0211534623827579;0.00179604869287567;0.00119736579525045;0.0161644382358811;0.0171622430652564;0.00199560965875075
"CPER_004-M-16-7-20140812";0.906206346038715;0.000598682897625224;0.0113749750548793;0.00199560965875075;0.00339253641987627;0.0261424865296348;0.0015964877270006;0.00199560965875075;0.0155657553382558;0.0277389742566354;0.00339253641987627
"CPER_004-M-23-38-20140812";0.92057473558172;0.00339253641987627;0.00937936539612852;0.00119736579525045;0.00379165835162642;0.0155657553382558;0.000997804829375374;0.000997804829375374;0.010576731191379;0.0315306326082618;0.00199560965875075
"DSNY_001-M-1-6-20140813";0.900419078028338;0.0121732189183796;0.000798243863500299;0.00279385352225105;0.000199560965875075;0.0327279984035123;0.00359209738575135;0.000199560965875075;0.0439034124925165;0.00039912193175015;0.00279385352225105
"DSNY_001-M-29-37-20140701";0.90640590700459;0.0119736579525045;0.00139692676112552;0.0023947315905009;0.00139692676112552;0.0305328277788865;0.0039912193175015;0.000199560965875075;0.0381161444821393;0.00119736579525045;0.0023947315905009
"DSNY_001-M-30-37-20140909";0.878467371782079;0.0147675114747555;0.00598682897625225;0.0039912193175015;0.00279385352225105;0.0389143883456396;0.00359209738575135;0.000199560965875075;0.0391139493115147;0.0111754140890042;0.000997804829375374
"DSNY_001-M-7-0-20140909";0.892436639393335;0.0113749750548793;0.00279385352225105;0.0023947315905009;0.000199560965875075;0.0299341448812612;0.00379165835162642;0.000199560965875075;0.0564757533426462;0.000199560965875075;0.000199560965875075
"DSNY_001-M-7-5-20140813";0.877070445020954;0.0193574136898823;0.00299341448812612;0.00339253641987627;0.000199560965875075;0.0377170225503891;0.0047894631810018;0.000199560965875075;0.0510876072640192;0.000997804829375374;0.00219517062462582
"DSNY_001-M-9-11-20140701";0.885252444621832;0.0115745360207543;0.00359209738575135;0.0039912193175015;0.00718419477150269;0.0377170225503891;0.00798243863500299;0.00259429255637597;0.0359209738575135;0.00299341448812612;0.00119736579525045
"DSNY_001-M-9-17-20140813";0.916982638195969;0.00359209738575135;0.000199560965875075;0.00039912193175015;0.000199560965875075;0.0343244861305129;0.000798243863500299;0.000199560965875075;0.0429056076631411;0.000199560965875075;0.000199560965875075
"DSNY_002-M-10-34-20140910";0.906206346038715;0.00538814607862702;0.000199560965875075;0.00179604869287567;0.000199560965875075;0.0460985831171423;0.00039912193175015;0.000199560965875075;0.0391139493115147;0.000199560965875075;0.000199560965875075
