"";"other";"acidobacteria";"actinobacteria";"bacteroidetes";"chloroflexi";"firmicutes";"gemmatimonadetes";"nitrospirae";"planctomycetes";"proteobacteria";"verrucomicrobia"
"JERC_047-M-6-12-20140805";0.037317900618639;0.36060666533626;0.0470963879465177;0.0163639992017561;0.0339253641987627;0.0129714627818799;0.0195569746557573;0.00798243863500299;0.042706046697266;0.203951307124326;0.217521452803832
"JERC_048-M-19-30-20140805";0.0490919976052684;0.38575134703652;0.0243464378367591;0.0243464378367591;0.0331271203352624;0.0121732189183796;0.00838156056675314;0.0023947315905009;0.039912193175015;0.204749550987827;0.215725404110956
"JERC_048-M-27-8-20140805";0.0285372181201357;0.34563959289563;0.0251446817002594;0.0287367790860108;0.0217521452803832;0.0145679505088805;0.0155657553382558;0.00798243863500299;0.0391139493115147;0.208341648373578;0.264617840750349
"JERC_048-M-31-3-20140805";0.042706046697266;0.420674516064658;0.0163639992017561;0.018559169826382;0.0221512672121333;0.00658551187387747;0.00658551187387747;0.00179604869287567;0.0307323887447615;0.144282578327679;0.289562961484734
"JERC_049-M-18-17-20140805";0.0357214128916384;0.37397725004989;0.0169626820993814;0.0177609259628817;0.0229495110756336;0.00618638994212732;0.00279385352225105;0.00718419477150269;0.0476950708441429;0.173618040311315;0.295150668529236
"JERC_049-M-2-27-20140805";0.0482937537417681;0.476950708441429;0.021353023348633;0.0315306326082618;0.021353023348633;0.00219517062462582;0.00259429255637597;0.00119736579525045;0.0323288764717621;0.245260427060467;0.116942726002794
"ORNL_001-O-17-34-20140715";0.0245459988026342;0.443224905208541;0.0183596088605069;0.0634603871482738;0.0171622430652564;0.000798243863500299;0.00838156056675314;0.000199560965875075;0.0460985831171423;0.276990620634604;0.100778287766913
"ORNL_002-O-5-26-20140714";0.0546797046497705;0.454999002195171;0.0247455597685093;0.0588704849331471;0.00419078028337657;0.0015964877270006;0.00439034124925165;0.000199560965875075;0.0431051686290162;0.249052085412093;0.104170824186789
"ORNL_003-O-9-11-20140714";0.0253442426661345;0.375174615845141;0.04011175414089;0.0548792656156456;0.00538814607862702;0.000199560965875075;0.0023947315905009;0.000199560965875075;0.0421073637996408;0.378567152265017;0.0756336060666534
"ORNL_021-O-15-33-20140714";0.0369187786868888;0.222710037916584;0.0199560965875075;0.151267212133307;0.01337058471363;0.0039912193175015;0.0145679505088805;0.000798243863500299;0.0389143883456396;0.301137497505488;0.196367990421074
"ORNL_027-O-2-33-20140715";0.0283376571542606;0.262223109159848;0.0205547794851327;0.137896627419677;0.00957892636200359;0.00179604869287567;0.0149670724406306;0.00179604869287567;0.0550788265815207;0.328477349830373;0.139293554180802
"ORNL_029-O-9-2-20140714";0.0245459988026342;0.195569746557573;0.0247455597685093;0.121931750149671;0.0141688285771303;0.00199560965875075;0.00598682897625225;0.0047894631810018;0.0534823388545201;0.281380961883856;0.271402913590102
"ORNL_031-O-11-3-20140714";0.0335262422670126;0.21392935541808;0.0317301935741369;0.114148872480543;0.0145679505088805;0.00818199960087807;0.0303332668130114;0.010576731191379;0.0550788265815207;0.288964278587108;0.19896228297745
"ORNL_037-O-4-23-20140715";0.04011175414089;0.395330273398523;0.0139692676112552;0.0516862901616444;0.00339253641987627;0.00119736579525045;0.00379165835162642;0.00039912193175015;0.0295350229495111;0.314707643184993;0.14587906605468
"ORNL_043-O-2-27-20140715";0.0576731191378966;0.454001197365795;0.0287367790860108;0.0486928756735183;0.00259429255637597;0.000199560965875075;0.00299341448812612;0.000199560965875075;0.031929754540012;0.311315106765117;0.0616643384553981
"OSBS_001-M-17-34-20140701";0.0820195569746558;0.530233486330074;0.037317900618639;0.0119736579525045;0.000598682897625224;0.0063859509080024;0.00179604869287567;0.00139692676112552;0.0331271203352624;0.252644182797845;0.0425064857313909
"OSBS_001-M-17-34-20140818";0.0654559968070245;0.484534025144682;0.0439034124925165;0.0113749750548793;0.00219517062462582;0.00439034124925165;0.000997804829375374;0.000798243863500299;0.0385152664138894;0.2658152065456;0.0820195569746558
"OSBS_001-M-26-3-20140701";0.0748353622031531;0.492915585711435;0.0566753143085213;0.0161644382358811;0.000598682897625224;0.00339253641987627;0.000997804829375374;0.0015964877270006;0.0367192177210138;0.245060866094592;0.0710437038515266
"OSBS_001-M-26-3-20140818";0.055877070445021;0.488724805428058;0.0522849730592696;0.0115745360207543;0.00039912193175015;0.0015964877270006;0.00219517062462582;0.000997804829375374;0.0409099980043903;0.261025743364598;0.0844142885651567
"OSBS_001-M-29-2-20140701";0.0616643384553981;0.497505487926562;0.0490919976052684;0.01337058471363;0.00039912193175015;0.00259429255637597;0.00119736579525045;0.000997804829375374;0.0421073637996408;0.254639792456596;0.0764318499301537
"OSBS_001-M-29-2-20140818";0.0728397525444023;0.414887248054281;0.0387148273797645;0.0285372181201357;0.0055877070445021;0.00997804829375374;0.00678507283975254;0.0047894631810018;0.0403113151067651;0.257234085012971;0.12033526242267
"OSBS_002-M-12-7-20140701";0.0578726801037717;0.468768708840551;0.0225503891438835;0.00538814607862702;0.0131710237477549;0.0031929754540012;0.00439034124925165;0.000598682897625224;0.0582718020355219;0.234484134903213;0.131311115545799
"OSBS_002-M-12-7-20140818";0.0790261424865296;0.382757932548394;0.0225503891438835;0.0387148273797645;0.0263420474955099;0.0047894631810018;0.00818199960087807;0.00299341448812612;0.0508880462981441;0.25244462183197;0.131311115545799
"OSBS_002-M-35-24-20140701";0.048094192775893;0.417880662542407;0.0335262422670126;0.0201556575533826;0.0175613649970066;0.0127719018160048;0.00339253641987627;0.000598682897625224;0.0311315106765117;0.246058670923967;0.168828577130313
"OSBS_002-M-35-24-20140818";0.0407104370385153;0.497305926960686;0.0153661943723808;0.0117740969866294;0.0269407303931351;0.00359209738575135;0.00179604869287567;0.00718419477150269;0.0484933147076432;0.192975454001197;0.153861504689683
"OSBS_002-M-5-26-20140701";0.0329275593693873;0.422670125723409;0.0195569746557573;0.0169626820993814;0.0297345839153862;0.00458990221512672;0.00458990221512672;0.0047894631810018;0.0431051686290162;0.21313111155458;0.207942526441828
"OSBS_003-M-17-9-20140701";0.0758331670325284;0.517860706445819;0.0143683895430054;0.00798243863500299;0.0109758531231291;0.00439034124925165;0.0023947315905009;0.0023947315905009;0.0283376571542606;0.205148672919577;0.130313310716424
"OSBS_003-M-17-9-20140818";0.045300339253642;0.573139093993215;0.015964877270006;0.0117740969866294;0.00698463380562762;0.00279385352225105;0.00299341448812612;0.00219517062462582;0.0351227299940132;0.227100379165835;0.0766314108960287
