"";"other";"bacillus";"bradyrhizobium";"chthoniobacter";"devosia";"mycobacterium";"opitutus";"phenylobacterium";"pseudomonas";"rhodoplanes";"sphingomonas"
"DSNY_001-M-29-37-20140701";0.952903612053482;0.00538814607862702;0.00139692676112552;0.000199560965875075;0.000199560965875075;0.0039912193175015;0.0023947315905009;0.0023947315905009;0.00039912193175015;0.0305328277788865;0.000199560965875075
"DSNY_001-M-30-37-20140909";0.935940929954101;0.00439034124925165;0.00598682897625225;0.000199560965875075;0.000199560965875075;0.00359209738575135;0.00359209738575135;0.000199560965875075;0.000199560965875075;0.0381161444821393;0.00758331670325284
"DSNY_001-M-7-0-20140909";0.962881660347236;0.000199560965875075;0.00279385352225105;0.000199560965875075;0.000199560965875075;0.00379165835162642;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0291359010177609;0.000199560965875075
"DSNY_001-M-7-5-20140813";0.94691678307723;0.00518858511275195;0.00299341448812612;0.000199560965875075;0.000199560965875075;0.0047894631810018;0.00199560965875075;0.000199560965875075;0.000199560965875075;0.0371183396527639;0.000199560965875075
"DSNY_001-M-9-11-20140701";0.942925563759729;0.00259429255637597;0.0031929754540012;0.00119736579525045;0.000199560965875075;0.00798243863500299;0.000199560965875075;0.00139692676112552;0.000199560965875075;0.0375174615845141;0.00259429255637597
"DSNY_001-M-9-17-20140813";0.962482538415486;0.00119736579525045;0.000199560965875075;0.000598682897625224;0.000199560965875075;0.000798243863500299;0.0015964877270006;0.000199560965875075;0.00039912193175015;0.032129315505887;0.000199560965875075
"DSNY_002-M-10-34-20140910";0.952504490121732;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00039912193175015;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.0435042905607663;0.000199560965875075
"DSNY_002-M-11-0-20140813";0.951107563360607;0.00598682897625225;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00618638994212732;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0353222909598882;0.000199560965875075
"DSNY_002-M-27-36-20140813";0.970464977050489;0.0015964877270006;0.000598682897625224;0.000199560965875075;0.000199560965875075;0.000798243863500299;0.00199560965875075;0.000798243863500299;0.000997804829375374;0.0221512672121333;0.000199560965875075
"DSNY_002-M-30-5-20140813";0.938136100578727;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00279385352225105;0.000199560965875075;0.0023947315905009;0.000598682897625224;0.0548792656156456;0.000199560965875075
"DSNY_002-M-9-4-20140910";0.949910197565356;0.000199560965875075;0.00279385352225105;0.000798243863500299;0.000199560965875075;0.00259429255637597;0.00199560965875075;0.000997804829375374;0.000199560965875075;0.04011175414089;0.000199560965875075
"DSNY_003-M-1-7-20140813";0.964478148074237;0.00299341448812612;0.0015964877270006;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000598682897625224;0.0291359010177609;0.000199560965875075
"DSNY_003-M-3-26-20140813";0.948912392735981;0.00119736579525045;0.00139692676112552;0.00039912193175015;0.000199560965875075;0.000798243863500299;0.00279385352225105;0.000199560965875075;0.000997804829375374;0.0429056076631411;0.000199560965875075
"DSNY_004-M-21-38-20140813";0.967471562562363;0.000199560965875075;0.000199560965875075;0.00039912193175015;0.000199560965875075;0.000997804829375374;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0297345839153862;0.000199560965875075
"DSNY_004-M-33-4-20140814";0.953502294951108;0.000199560965875075;0.00259429255637597;0.00119736579525045;0.000199560965875075;0.00139692676112552;0.00279385352225105;0.000997804829375374;0.000199560965875075;0.0367192177210138;0.000199560965875075
"DSNY_005-M-24-40-20140818";0.957293953302734;0.00199560965875075;0.000997804829375374;0.000798243863500299;0.000199560965875075;0.00219517062462582;0.00219517062462582;0.000997804829375374;0.00039912193175015;0.0327279984035123;0.000199560965875075
"DSNY_005-M-33-2-20140814";0.960886050688485;0.00039912193175015;0.0023947315905009;0.00179604869287567;0.000199560965875075;0.00578726801037717;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0277389742566354;0.000199560965875075
"DSNY_009-M-17-34-20140701";0.954699660746358;0.00199560965875075;0.00259429255637597;0.000199560965875075;0.000199560965875075;0.00119736579525045;0.00259429255637597;0.000199560965875075;0.00119736579525045;0.0349231690281381;0.000199560965875075
"DSNY_009-M-2-0-20140813";0.970065855118739;0.0015964877270006;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.000798243863500299;0.000199560965875075;0.000199560965875075;0.0253442426661345;0.000199560965875075
"DSNY_009-M-29-2-20140701";0.903612053482339;0.0456994611853921;0.00738375573737777;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00179604869287567;0.000199560965875075;0.0393135102773897;0.000199560965875075
"DSNY_009-M-33-11-20140910";0.967272001596488;0.00219517062462582;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.000798243863500299;0.000199560965875075;0.000199560965875075;0.0275394132907603;0.000199560965875075
"DSNY_009-M-8-11-20140813";0.95988824585911;0.00618638994212732;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00039912193175015;0.000199560965875075;0.000798243863500299;0.0315306326082618;0.000199560965875075
"DSNY_016-M-0-30-20140910";0.925962881660347;0.0367192177210138;0.0131710237477549;0.00279385352225105;0.000199560965875075;0.000598682897625224;0.00379165835162642;0.000199560965875075;0.00039912193175015;0.015964877270006;0.000199560965875075
"DSNY_016-M-12-7-20140701";0.949111953701856;0.00618638994212732;0.0109758531231291;0.00359209738575135;0.000199560965875075;0.0015964877270006;0.0023947315905009;0.000798243863500299;0.000199560965875075;0.0247455597685093;0.000199560965875075
"DSNY_016-M-16-7-20140910";0.935142686090601;0.0305328277788865;0.00937936539612852;0.00139692676112552;0.000199560965875075;0.000199560965875075;0.0015964877270006;0.000199560965875075;0.000199560965875075;0.0199560965875075;0.00119736579525045
"DSNY_016-M-3-37-20140813";0.949710636599481;0.0127719018160048;0.00419078028337657;0.000798243863500299;0.000199560965875075;0.000997804829375374;0.00259429255637597;0.00119736579525045;0.00039912193175015;0.0263420474955099;0.000798243863500299
"DSNY_016-M-35-24-20140701";0.937138295749351;0.0047894631810018;0.00498902414687687;0.000199560965875075;0.000199560965875075;0.00818199960087807;0.0055877070445021;0.000199560965875075;0.000199560965875075;0.0383157054480144;0.000199560965875075
