"","other","Mortierellales","Filobasidiales","Tremellales","Umbelopsidales","Russulales","Hypocreales","Eurotiales","Chaetothyriales","Cantharellales","Sordariales","Atheliales","Agaricales","Sebacinales","Helotiales","Thelephorales","Pezizales","Boletales","Pleosporales","Mytilinidales"
"SRR1502495",0.0343137254901961,0.0117647058823529,0.0186274509803922,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00294117647058824,0.00490196078431373,0.000980392156862745,0.0343137254901961,0.00882352941176471,0.000980392156862745,0.166666666666667,0.0607843137254902,0.00294117647058824,0.450980392156863,0.176470588235294,0.00686274509803922,0.00980392156862745,0.00490196078431373
"SRR1502512",0.190196078431373,0.118627450980392,0.000980392156862745,0.0127450980392157,0.0637254901960784,0.204901960784314,0.0372549019607843,0.1,0.0294117647058824,0.000980392156862745,0.000980392156862745,0.0127450980392157,0.154901960784314,0.00196078431372549,0.0372549019607843,0.0264705882352941,0.000980392156862745,0.00294117647058824,0.00196078431372549,0.000980392156862745
"SRR1502513",0.0950980392156863,0.11078431372549,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.120588235294118,0.0166666666666667,0.0137254901960784,0.00196078431372549,0.00882352941176471,0.000980392156862745,0.000980392156862745,0.446078431372549,0.0205882352941176,0.000980392156862745,0.125490196078431,0.0235294117647059,0.00784313725490196,0.000980392156862745,0.000980392156862745
"SRR1502544",0.0745098039215686,0.0558823529411765,0.0117647058823529,0.00980392156862745,0.000980392156862745,0.0137254901960784,0.706862745098039,0.00784313725490196,0.00588235294117647,0.00588235294117647,0.0382352941176471,0.000980392156862745,0.00686274509803922,0.000980392156862745,0.0196078431372549,0.00490196078431373,0.00980392156862745,0.000980392156862745,0.0235294117647059,0.000980392156862745
"SRR1502545",0.0705882352941176,0.404901960784314,0.057843137254902,0.0313725490196078,0.00196078431372549,0.00196078431372549,0.3,0.00784313725490196,0.0147058823529412,0.000980392156862745,0.0196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0549019607843137,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.0254901960784314,0.000980392156862745
"SRR1502548",0.152941176470588,0.203921568627451,0.0294117647058824,0.00294117647058824,0.0372549019607843,0.11078431372549,0.0823529411764706,0.0117647058823529,0.0617647058823529,0.0352941176470588,0.00588235294117647,0.00882352941176471,0.0176470588235294,0.0176470588235294,0.154901960784314,0.0166666666666667,0.00294117647058824,0.000980392156862745,0.00784313725490196,0.0382352941176471
"SRR1502549",0.198039215686275,0.13921568627451,0.0205882352941176,0.00882352941176471,0.0470588235294118,0.0196078431372549,0.138235294117647,0.0598039215686275,0.114705882352941,0.0166666666666667,0.0156862745098039,0.0264705882352941,0.0186274509803922,0.00392156862745098,0.12843137254902,0.0166666666666667,0.00294117647058824,0.000980392156862745,0.00294117647058824,0.0205882352941176
"SRR1502550",0.25,0.0264705882352941,0.00588235294117647,0.00294117647058824,0.00392156862745098,0.00490196078431373,0.357843137254902,0.197058823529412,0.0205882352941176,0.000980392156862745,0.0225490196078431,0.000980392156862745,0.00392156862745098,0.000980392156862745,0.0823529411764706,0.00588235294117647,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.00882352941176471
"SRR1502551",0.122549019607843,0.0401960784313726,0.00490196078431373,0.000980392156862745,0.000980392156862745,0.0137254901960784,0.05,0.0529411764705882,0.100980392156863,0.000980392156862745,0.0303921568627451,0.0166666666666667,0.184313725490196,0.0401960784313726,0.0450980392156863,0.201960784313725,0.0754901960784314,0.000980392156862745,0.0156862745098039,0.000980392156862745
"SRR1502552",0.0392156862745098,0.0294117647058824,0.00392156862745098,0.00196078431372549,0.000980392156862745,0.183333333333333,0.0186274509803922,0.0117647058823529,0.150980392156863,0.000980392156862745,0.0156862745098039,0.000980392156862745,0.131372549019608,0.131372549019608,0.0127450980392157,0.108823529411765,0.116666666666667,0.000980392156862745,0.00980392156862745,0.0303921568627451
"SRR1502553",0.175490196078431,0.390196078431373,0.227450980392157,0.0666666666666667,0.000980392156862745,0.0490196078431373,0.0186274509803922,0.000980392156862745,0.00392156862745098,0.000980392156862745,0.0117647058823529,0.000980392156862745,0.00882352941176471,0.000980392156862745,0.0235294117647059,0.00784313725490196,0.00686274509803922,0.000980392156862745,0.00294117647058824,0.000980392156862745
"SRR1502554",0.170588235294118,0.0343137254901961,0.0784313725490196,0.12156862745098,0.000980392156862745,0.0225490196078431,0.112745098039216,0.320588235294118,0.0225490196078431,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0205882352941176,0.00392156862745098,0.0705882352941176,0.00588235294117647,0.000980392156862745,0.00196078431372549,0.00294117647058824,0.00588235294117647
"SRR1502555",0.192156862745098,0.0843137254901961,0.0480392156862745,0.0166666666666667,0.00490196078431373,0.173529411764706,0.0235294117647059,0.0137254901960784,0.00294117647058824,0.0196078431372549,0.0137254901960784,0.185294117647059,0.0392156862745098,0.00490196078431373,0.0990196078431373,0.0274509803921569,0.0225490196078431,0.0264705882352941,0.000980392156862745,0.000980392156862745
"SRR1502556",0.0715686274509804,0.046078431372549,0.0882352941176471,0.000980392156862745,0.000980392156862745,0.256862745098039,0.0205882352941176,0.00588235294117647,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.314705882352941,0.0225490196078431,0.000980392156862745,0.0852941176470588,0.000980392156862745,0.0205882352941176,0.0529411764705882,0.00196078431372549,0.00490196078431373
"SRR1502557",0.0607843137254902,0.240196078431373,0.0117647058823529,0.00490196078431373,0.0264705882352941,0.117647058823529,0.00196078431372549,0.0186274509803922,0.0598039215686275,0.1,0.000980392156862745,0.173529411764706,0.0607843137254902,0.00980392156862745,0.0892156862745098,0.000980392156862745,0.00980392156862745,0.00196078431372549,0.00490196078431373,0.00588235294117647
"SRR1502558",0.0784313725490196,0.000980392156862745,0.00490196078431373,0.00392156862745098,0.000980392156862745,0.00294117647058824,0.00686274509803922,0.67843137254902,0.0715686274509804,0.00490196078431373,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.00588235294117647,0.101960784313725,0.000980392156862745,0.0303921568627451,0.000980392156862745,0.000980392156862745,0.000980392156862745
