"samples","other","acidobacteria","actinobacteria","bacteroidetes","chloroflexi","firmicutes","gemmatimonadetes","nitrospirae","planctomycetes","proteobacteria","verrucomicrobia"
"ram_samp_1391",0.0382210002139368,2.97796307325789e-05,0.2788593297595,0.0384890278898749,2.97796307325789e-05,0.0481038402046456,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.596148124147647,2.97796307325789e-05
"ram_samp_1392",0.227020959758011,2.97796307325789e-05,0.27274080719589,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.499999996000238,2.97796307325789e-05
"ram_samp_1393",0.0224876793347231,2.97796307325789e-05,0.113659375532817,0.0227556990111376,2.97796307325789e-05,0.0909334571523526,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.749985111184574,2.97796307325789e-05
"ram_samp_1395",0.114040659182073,2.97796307325789e-05,0.142878416164681,0.114308688857892,2.97796307325789e-05,0.17144814147159,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.457145416539369,2.97796307325789e-05
"ram_samp_1396",0.11740181098243,2.97796307325789e-05,0.176489859172722,0.0588498051447886,2.97796307325789e-05,0.0294397928877308,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.617640054027933,2.97796307325789e-05
"ram_samp_1397",0.093506179273377,2.97796307325789e-05,0.48437593061346,2.97796307325789e-05,2.97796307325789e-05,0.125022334723049,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.296887097974985,2.97796307325789e-05
"ram_samp_1398",0.0530674239192377,2.97796307325789e-05,0.183842357237284,0.0386304224680167,2.97796307325789e-05,0.0753929347895176,2.97796307325789e-05,2.97796307325789e-05,0.00186790514681358,0.632345052156939,0.0147347857592615
"ram_samp_1399",0.0687231684191185,2.97796307325789e-05,0.413798239418999,2.97796307325789e-05,2.97796307325789e-05,0.0689911890954735,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.448278945651281,2.97796307325789e-05
"ram_samp_1400",0.142610394488386,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.857121588835021,2.97796307325789e-05
"ram_samp_1401",0.0961415853011911,2.97796307325789e-05,0.153635081467481,0.0120772540493151,0.0030416482353782,0.0542434155142942,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.671676511464741,0.00906538544466945
"ram_samp_1402",0.110866251258725,2.97796307325789e-05,0.333343261543478,2.97796307325789e-05,2.97796307325789e-05,0.22223876723925,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.333343262543419,2.97796307325789e-05
"ram_samp_1404",0.0711860797212031,2.97796307325789e-05,0.214302731931805,0.0714540963977963,2.97796307325789e-05,0.0357419385142347,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.607136475650566,2.97796307325789e-05
"ram_samp_1405",0.0205577632859441,2.97796307325789e-05,0.050286749184455,0.00522877596390709,2.97796307325789e-05,0.0208257659633711,2.97796307325789e-05,0.00349577718618225,2.97796307325789e-05,0.895990271707088,0.00349577818612269
"ram_samp_1407",0.0310099017272185,2.97796307325789e-05,0.250014889815366,2.97796307325789e-05,2.97796307325789e-05,0.062526057176891,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.656240693865396,2.97796307325789e-05
"ram_samp_1410",0.110866257258368,2.97796307325789e-05,0.111134272935021,2.97796307325789e-05,2.97796307325789e-05,0.111134272935021,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.666656739456462,2.97796307325789e-05
"ram_samp_1411",0.108598824313043,2.97796307325789e-05,0.204099255679512,0.0816575706502085,2.97796307325789e-05,0.081657569650268,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.517005786087612,0.00683209546569387
"ram_samp_1412",0.399737939249553,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.20001786777844,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.400005955926147,2.97796307325789e-05
"ram_samp_1413",1.11022302462516e-16,2.9772537811123e-05,0.333263863745207,2.9772537811123e-05,2.9772537811123e-05,2.9772537811123e-05,2.9772537811123e-05,2.9772537811123e-05,2.9772537811123e-05,0.666497955952304,2.9772537811123e-05
"ram_samp_1416",0.249746873138773,2.97796307325789e-05,0.300011911852293,0.0500268016676593,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.400005955926147,2.97796307325789e-05
"ram_samp_1424",0.249746873138773,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.250014889815366,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.5,2.97796307325789e-05
"ram_samp_1426",0.051841988909589,2.97796307325789e-05,0.0833581513588445,0.0104458262217391,2.97796307325789e-05,0.0312779194037522,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.82289743632168,2.97796307325789e-05
"ram_samp_1427",0.237842816177844,2.97796307325789e-05,0.476191896077546,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,2.97796307325789e-05,0.285727050698749,2.97796307325789e-05
"ram_samp_1428",0.0480088892197736,0.203767644431209,0.0317778886241811,0.170769609886837,0.0202785735556879,0.00677937760571769,0.0285280821917808,0.0157788415723645,0.052276667659321,0.314011078022633,0.108023347230494
"ram_samp_1430",0.0307599166170339,0.201267793329363,0.0712755360333532,0.21676687016081,0.0152788713519952,0.00452951161405599,0.0102791691483026,0.00452951161405599,0.0265282013103038,0.237515634306135,0.181268984514592
"ram_samp_1431",0.0385094550327575,0.232765917212627,0.0292780375223347,0.156270473496129,0.0100291840381179,0.00402954139368672,0.0145289160214413,0.00652939249553305,0.0397774121500893,0.327760259082787,0.140521411554497
"ram_samp_1433",0.0615080851697438,0.263014115544967,0.0282780970815962,0.0990238832638475,0.0282780970815962,0.000529749851101846,0.0352776801667659,0.0155288564621799,0.0355276652769506,0.325510393091126,0.107523377010125
"ram_samp_1435",0.0702575640262061,0.263514085765337,0.0225284395473496,0.180519029184038,0.00802930315664086,0.00402954139368672,0.0160288266825491,0.0137789606908874,0.0407773525908279,0.306511524717093,0.0740253722453841
"ram_samp_1437",0.0517586658725432,0.297262075640262,0.0477769356759976,0.145521113758189,0.00302960095294818,0.00177967540202501,0.0172787522334723,0.000529749851101846,0.0287780673019655,0.317260884455033,0.0890244788564622
"ram_samp_1439",0.0610081149493746,0.155020547945205,0.0415273079213818,0.177769192972007,0.0170287671232877,0.0175287373436569,0.0152788713519952,0.0330278141751042,0.0745253424657534,0.312511167361525,0.0947741363907088
"ram_samp_1440",0.0337597379392495,0.199267912447886,0.0675257593805837,0.15902030970816,0.00952921381774866,0.00202966051220965,0.0432772036926742,0.000529749851101846,0.0285280821917808,0.337259693269803,0.119272677188803
"ram_samp_1441",0.0507587254318046,0.306261539606909,0.0585262954139369,0.141521351995235,0.0212785139964264,0.00277961584276355,0.0170287671232877,0.00327958606313282,0.0272781566408577,0.174769371649792,0.196518076235855
"ram_samp_1442",0.0565083829660512,0.305511584276355,0.0190286480047647,0.0922742852888624,0.0202785735556879,0.00077973496128648,0.0390274568195354,0.0117790798094104,0.0307779481834425,0.296762105419893,0.127272200714711
"ram_samp_1443",0.0482588743299582,0.553996783799881,0.0200285884455033,0.0312779184038118,0.000279764740917213,0.00102972007147111,0.00152969029184038,2.97796307325789e-05,0.0347777099463967,0.245515157832043,0.0632760125074449
"ram_samp_1444",0.0705075491363907,0.158270354377606,0.022278454437165,0.177269222751638,0.0152788713519952,0.00602942227516379,0.0252782757593806,0.0310279332936272,0.0517766974389518,0.373007564026206,0.0692756551518761
"ram_samp_1445",0.0362595890410958,0.166019892793329,0.040027397260274,0.198767942227516,0.0117790798094104,0.00377955628350208,0.0110291244788565,0.00102972007147111,0.0427772334723049,0.269263743299583,0.219266721262656
"ram_samp_1446",0.0397593805836807,0.198017986896962,0.0350276950565813,0.220266661703395,0.00952921381774866,0.00127970518165575,0.012029064919595,0.00427952650387135,0.0450270994639666,0.292762343656939,0.142021322215605
"ram_samp_1447",0.0437591423466349,0.178769133412746,0.0415273079213818,0.177519207861822,0.0110291244788565,0.00627940738534842,0.0112791095890411,0.000529749851101846,0.0452770845741513,0.290262492555092,0.193768240023824
"ram_samp_1448",0.0435091572364503,0.244765202501489,0.022278454437165,0.1860187016081,0.00827928826682549,0.00277961584276355,0.0205285586658725,0.00902924359737939,0.0342777397260274,0.318760795116141,0.109773243001787
"ram_samp_1449",0.0340097230494342,0.205017569982132,0.0690256700416915,0.116772826086957,0.0150288862418106,0.00552945205479452,0.0100291840381179,0.000279764740917213,0.0470269803454437,0.280013103037522,0.217266840381179
"ram_samp_1450",0.0422592316855271,0.304011673615247,0.0255282608695652,0.200517837998809,0.0107791393686718,0.00852927337701012,0.0110291244788565,0.000529749851101846,0.0267781864204884,0.290012507444908,0.0800250148898154
"ram_samp_1451",0.030759916617034,0.354758650982728,0.0450270994639666,0.116522840976772,0.00552945205479452,0.0177787224538416,0.00802930315664086,2.97796307325789e-05,0.0132789904705182,0.351508844550328,0.0567763996426444
"ram_samp_1459",0.0485088594401429,0.382756983323407,0.0210285288862418,0.111523138773079,0.00727934782608696,0.000279764740917213,0.00627940738534842,0.000279764740917213,0.0320278737343657,0.337009708159619,0.0530266229898749
"ram_samp_1460",0.0522586360929124,0.364758055390113,0.0230284097677189,0.135521709350804,0.00552945205479452,0.000279764740917213,0.00902924359737939,0.000529749851101846,0.0295280226325194,0.326510333531864,0.0530266229898749
"ram_samp_1461",0.0562583978558666,0.429504198927933,0.0235283799880881,0.0815249255509232,0.00602942227516379,0.00177967540202501,0.0105291542584872,0.00527946694460989,0.0407773525908279,0.247265053603335,0.0975239726027397
"ram_samp_1463",0.0722574449076832,0.431004109589041,0.0322778588445503,0.0582763103037522,0.012029064919595,0.00102972007147111,0.00502948183442525,0.00102972007147111,0.0385274865991662,0.242015366289458,0.106523436569387
"ram_samp_1464",0.0305099315068493,0.335759782608696,0.0485268910065515,0.0915243299583085,0.00577943716497915,0.00202966051220965,0.037277561048243,0.000279764740917213,0.0282780970815962,0.311511226920786,0.108523317450864
"ram_samp_1466",0.0537585467540203,0.470251771888029,0.0182786926742108,0.0717755062537224,0.0140289458010721,0.00177967540202501,0.0112791095890411,0.000279764740917213,0.0365276057176891,0.241765381179273,0.080275
"ram_samp_1467",0.0472589338892198,0.337259693269803,0.0260282310899345,0.0795250446694461,0.0535265932102442,0.00202966051220965,0.00727934782608696,0.00127970518165575,0.0387774717093508,0.267263862418106,0.139771456223943
"ram_samp_1468",0.0565083829660512,0.349258978558666,0.0327778290649196,0.0940241810601549,0.0110291244788565,0.00127970518165575,0.00902924359737939,0.00202966051220965,0.0235283799880881,0.366007980941036,0.0545265336509827
"ram_samp_1469",0.0785070726622989,0.450502948183443,0.0225284395473496,0.0675257593805837,0.0115290946992257,0.000529749851101846,0.00227964562239428,0.000529749851101846,0.0342777397260274,0.247765023823705,0.0840247766527695
"ram_samp_1470",0.0482588743299583,0.347009112567004,0.0260282310899345,0.0847747319833234,0.0232783948779035,0.00127970518165575,0.0380275163787969,0.0117790798094104,0.0392774419297201,0.24426523228112,0.136021679571173
"ram_samp_1471",0.0415092763549733,0.282012983918999,0.0300279928528886,0.1827688951757,0.032527843954735,0.0392774419297201,0.00802930315664086,0.000279764740917213,0.0230284097677189,0.297012090530077,0.0635259976176295
"ram_samp_1472",0.0510087105419893,0.332259991066111,0.0397774121500893,0.11102316855271,0.087774553305539,0.0140289458010721,0.00802930315664086,0.00327958606313282,0.0242783353186421,0.272513549731983,0.0560264443120905
"ram_samp_1473",0.0492588147706968,0.343509321024419,0.0262782162001191,0.0982739279332936,0.0187786628945801,0.00152969029184038,0.00527946694460989,0.00102972007147111,0.0497768165574747,0.274263445503276,0.132021917808219
"ram_samp_1474",0.0647578916021442,0.348509023228112,0.0435271888028588,0.0635259976176295,0.0580263251935676,0.0130290053603335,0.0177787224538416,0.00577943716497915,0.0382775014889815,0.234515812983919,0.112273094103633
"ram_samp_1476",0.0435091572364502,0.508999463966647,0.0180287075640262,0.0392774419297201,0.00252963073257892,2.97796307325789e-05,0.00252963073257892,0.000279764740917213,0.0422772632519357,0.283762879690292,0.0587762805241215
"ram_samp_1477",0.0587582489577129,0.495750253126861,0.0215284991066111,0.0412773228111971,0.000279764740917213,0.00152969029184038,0.00102972007147111,2.97796307325789e-05,0.0395274270399047,0.276013341274568,0.0642759529481834
"ram_samp_1478",0.117004779630733,0.221266602144133,0.0542765485407981,0.151270771292436,0.0125290351399643,0.00977919892793329,0.0105291542584872,0.0162788117927338,0.0322778588445503,0.289262552114354,0.0855246873138773
"ram_samp_1479",0.107755330553901,0.266013936867183,0.0305279630732579,0.169769669446099,0.0130290053603335,0.00352957117331745,0.00852927337701012,0.0170287671232877,0.0282780970815962,0.269513728409768,0.0860246575342466
"ram_samp_1480",0.0307599166170339,0.236015723645027,0.0455270696843359,0.202267733770101,0.0157788415723645,0.00227964562239428,0.0157788415723645,0.00452951161405599,0.0255282608695652,0.212517123287671,0.209017331745086
"ram_samp_1481",0.0955060601548541,0.328010244192972,0.0405273674806432,0.040027397260274,0.0137789606908874,0.00427952650387135,0.0307779481834425,0.00452951161405599,0.0285280821917808,0.230516051220965,0.183518850506254
"ram_samp_1482",0.080506953543776,0.381757042882668,0.0257782459797498,0.0525266527695057,0.00477949672424062,0.00252963073257892,0.0105291542584872,0.000279764740917213,0.0295280226325194,0.231266006551519,0.180519029184038
"ram_samp_1484",0.0497587849910661,0.388256655747469,0.022278454437165,0.0380275163787969,0.0500268016676593,0.00227964562239428,0.00552945205479452,0.00252963073257892,0.0477769356759976,0.241015425848719,0.152520696843359
"ram_samp_1485",0.0437591423466349,0.524498540798094,0.0180287075640262,0.0462770250148898,0.00952921381774866,0.000279764740917213,0.00102972007147111,0.000279764740917213,0.0355276652769506,0.261514204883859,0.0592762507444908
"ram_samp_1487",0.0562583978558665,0.485250878499107,0.0217784842167957,0.0462770250148898,0.00627940738534842,0.000529749851101846,0.00177967540202501,0.000279764740917213,0.040027397260274,0.278763177486599,0.0627760422870756
"ram_samp_1488",0.0392594103633115,0.332509976176295,0.0432772036926742,0.128522126265634,0.0102791691483026,0.00402954139368672,0.012029064919595,0.00127970518165575,0.0315279035139964,0.266763892197737,0.130522007147111
"ram_samp_1489",0.0677577129243597,0.553996783799881,0.0187786628945801,0.0242783353186421,2.97796307325789e-05,0.000279764740917213,0.00152969029184038,2.97796307325789e-05,0.0512767272185825,0.215516944609887,0.0665258189398451
"ram_samp_1490",0.0372595294818345,0.427504318046456,0.0352776801667659,0.032527843954735,0.000529749851101846,2.97796307325789e-05,0.00252963073257892,2.97796307325789e-05,0.0220284693269803,0.391756447290054,0.0505267718880286
"ram_samp_1491",0.05050874032162,0.528748287671233,0.014778901131626,0.0287780673019655,0.000279764740917213,0.000529749851101846,0.000279764740917213,2.97796307325789e-05,0.0290280524121501,0.304511643835616,0.0425272483621203
"ram_samp_1492",0.0339183648509852,0.0673309305251376,0.245275415911745,0.180772448729658,0.0429041768112031,0.0224153002862418,0.0113075912525932,0.00582177716308993,0.0249413244291483,0.299121424992192,0.066191245048006
"ram_samp_1493",0.132254881691817,0.193558144817684,0.168942795877011,0.0445722166180667,0.0649705249975212,0.027057142125103,0.0325201175749398,0.00998134378761763,0.0543560609048183,0.18268012148331,0.0891066501221108
"ram_samp_1494",0.141978328656002,0.178619669075261,0.167006145079373,0.0486385165378213,0.0537955514903335,0.0283583427719375,0.0234752567722561,0.0119320701768743,0.0516335301463978,0.178926951572653,0.11563563772109
"ram_samp_1495",0.0371853431005837,0.107294960365262,0.183718858943189,0.124869771860122,0.0550645735538148,0.0132526620387135,0.0158245872476236,0.00637240504614652,0.0384415455680554,0.345481208123285,0.0724940841532043
"ram_samp_1496",0.159976372461957,0.194361223524061,0.152393508829035,0.0446400109000488,0.0556524798764628,0.0318933891346462,0.0245615730182091,0.0134134403423061,0.0554283382369684,0.180995254888697,0.0866844087876087
"ram_samp_1497",0.112974418890339,0.173180548544559,0.16220564722051,0.0523925705358201,0.0560242090052317,0.0278510109400465,0.0294908478067564,0.0131884686622513,0.0533844802748898,0.202329658521689,0.116978139597907
"ram_samp_1498",0.141173110557054,0.17122465050334,0.156781165177898,0.0555185495637284,0.0423407024533186,0.0380516006642692,0.0152349932055009,0.0112095682711173,0.0508603198609744,0.172824281384831,0.144781058357968
"ram_samp_1499",0.152048170987907,0.182837473001012,0.180037439828853,0.0535351027833901,0.0459564285105182,0.0298795180564646,0.016473482057626,0.0141332387590905,0.0514996468408636,0.194869316310627,0.078730182863648
"ram_samp_1500",0.163252719873502,0.170884809425229,0.179219193305914,0.0499366157393865,0.0481826601099107,0.0317253493535676,0.0179673801168612,0.0135265195269923,0.0478094666383621,0.200391041951138,0.0771042439591364
"ram_samp_1501",0.159694581766203,0.17411331580632,0.15599242849727,0.0404731090324288,0.045789482474293,0.033516080372598,0.0133496288031007,0.0129552388740727,0.0531303905891852,0.163874961611456,0.147110782173073
"ram_samp_1502",0.07870606091,0.231867423029464,0.146957396509154,0.0345487492839369,0.0629908280938297,0.0267237118651459,0.0402371695656462,0.00926998755799285,0.0545830593841513,0.222432963272388,0.0916826505282906
"ram_samp_1503",0.113798030933693,0.197274569077016,0.163358743198874,0.0430300083163252,0.0647204854705777,0.0326976884383204,0.0274522046740679,0.0126993020983859,0.0623515670700119,0.196703489992091,0.0859139107306373
"ram_samp_1504",0.0222151809654914,0.0548501117777606,0.373092542264663,0.0163992844170459,0.112974986696939,0.00773307630074449,0.0244089615381775,0.010512389857022,0.0620719459250328,0.23084417467701,0.0848973455801132
"ram_samp_1505",0.0438173457598761,0.109892285271295,0.179980293852628,0.165169855623931,0.0460673991607945,0.0301738133074127,0.013491802834816,0.00641079561949613,0.0399516426524312,0.282702840509203,0.0823419254081167
"ram_samp_1506",0.126708873287656,0.203698917724765,0.135307794032201,0.0464518056644634,0.0607301690050351,0.0377042883111686,0.0294735983741811,0.0137604564730506,0.0583928620616021,0.192621801968895,0.0951494330969827
"ram_samp_1507",0.107470078324325,0.145197505853185,0.204495388654719,0.0585107644990018,0.0596725757782585,0.0227441461292597,0.0270283356108999,0.00958751276529958,0.044015318448486,0.22617047635561,0.0951078975809547
"ram_samp_1508",0.080310361253365,0.137696257728594,0.197140646253836,0.0748515160379392,0.0720431142142406,0.01738952273567,0.0189038562377129,0.00923966826389517,0.045776354836212,0.272719551761924,0.0739291506766111
"ram_samp_1509",0.0724326992690411,0.139368436228946,0.244284040560846,0.0409119087762835,0.089823550861489,0.0222692515853127,0.0290829391429422,0.0108708901037403,0.0458765274696486,0.249552613349851,0.0555271426518999
"ram_samp_1510",0.0388352913250327,0.101279980384366,0.222193166655348,0.155155949780292,0.0445318880601489,0.0115813917842644,0.0138222777108041,0.00667353351008934,0.0323963818849851,0.30393819349193,0.0695919454127397
"ram_samp_1511",0.102618793550474,0.167746742437314,0.214337457413457,0.0364176406675164,0.0618699757549434,0.0278239711306135,0.0261600162404407,0.0130127274298928,0.0479352062489577,0.210899991808565,0.0911774773178261
"ram_samp_1512",0.0777269476287373,0.115660406545789,0.167984167095634,0.135990834408398,0.0489651337035855,0.0201796330488624,0.0114165162047171,0.00978073503643836,0.0372703601771471,0.295298941170065,0.0797263249806254
"ram_samp_1513",0.127962470459887,0.179141849792711,0.15903609354803,0.047185815344785,0.0585224687418642,0.0303501535040953,0.0268273464923764,0.0150661366830697,0.0508956319576867,0.187440908097487,0.117571125378008
"ram_samp_1514",0.0315706500274746,0.0665649018119595,0.292709049031316,0.144706815660071,0.0490606183162537,0.0157146288970518,0.0126717663384932,0.00624097837428827,0.0273527843958189,0.291893425112168,0.0615143820351042
"ram_samp_1515",0.168695355794818,0.157822009282299,0.163317584150423,0.0848522403667064,0.046755228331757,0.0340083699704467,0.0204325987815128,0.010152866871221,0.0471272463733175,0.169504993810923,0.0973315062665753
"ram_samp_1516",0.0282396850291067,0.0552672009347588,0.239351009086057,0.144669980354086,0.0508891204055331,0.014493799013109,0.0103203083979333,0.00518527035522335,0.0238841651965217,0.362837316494717,0.0648621447329541
"ram_samp_1517",0.150983585257624,0.165955144549917,0.1610954076095,0.0475137466522752,0.0461448930850387,0.0371196683527755,0.0192460499556939,0.0141243306196843,0.0491445596164741,0.171109605035771,0.137563009265247
"ram_samp_1518",0.107063001390971,0.247528554308493,0.164683470694384,0.0289774439265337,0.0815422466192317,0.0269784957894997,0.0226844702537225,0.0138619715465277,0.0534953499711793,0.175258128838041,0.0779268666614175
"ram_samp_1519",0.134800351126507,0.146223568518011,0.204823622084214,0.0775528445392257,0.049016917719184,0.0262628298165753,0.0207274818174509,0.0105722968887909,0.04141813227419,0.209450486245188,0.0791514689706641
"ram_samp_1520",0.137204919583655,0.153607604234102,0.193322141814686,0.0573819492344098,0.0457164293455426,0.0350014672787814,0.0184786245257082,0.0124617234392382,0.0457612208276361,0.186892163592251,0.11417175612399
"ram_samp_1521",0.134113240052772,0.184536753077117,0.180156754462138,0.0506673457650536,0.0620083169649524,0.0285791826480941,0.0285791790483085,0.0122702801521382,0.0506732370641513,0.199552237212704,0.06886347355257
"ram_samp_1522",0.0648326697481477,0.143002180992901,0.192265672220983,0.0780393406621501,0.0548692531376474,0.0250404760234008,0.0165411715658487,0.0106403800335676,0.0472902701631626,0.269950404500113,0.0975281809520786
"ram_samp_1523",0.0298315564127755,0.0791631572244789,0.204536999906236,0.111385454473943,0.0475357695405301,0.018926174508374,0.0143508010304705,0.0109327942165575,0.0302943006908457,0.366200125396373,0.0868428665994163
"ram_samp_1524",0.0419645454378678,0.0890015828202144,0.208988799244562,0.120526325417993,0.0567392005583264,0.0119547392466409,0.0142027446491245,0.00691429286978559,0.0306939626858547,0.331698234925884,0.0873155721437463
"ram_samp_1525",0.0556531902337326,0.120543134736783,0.169139433754707,0.131958532663616,0.0462695149322114,0.0218954238715414,0.0140957142841537,0.00990189984952174,0.0397240281597898,0.321326860184097,0.0694922673298463
"ram_samp_1526",0.0536185528924479,0.10299089827729,0.239591620154586,0.118905163578946,0.0623638919359083,0.0135292975615247,0.0150320967505837,0.00697862533796307,0.0356217441733472,0.288092256920423,0.0632758524169803
"ram_samp_1527",0.0640947890983919,0.0989037896169625,0.184958831136962,0.177329330571447,0.0385581495727933,0.0235729129355807,0.0109086562542823,0.00714747128102442,0.0342137333384276,0.271478051409172,0.0888342847849553
"ram_samp_1528",0.0647187810316796,0.134648270375283,0.198742949116176,0.0746359046803574,0.0493123910199643,0.028420496799869,0.0155295225225074,0.0110433245330613,0.0482426882344669,0.263699962394002,0.111005709292633
"ram_samp_1529",0.0518212096472602,0.116751134678958,0.192178323723705,0.120378792905444,0.0561879420928291,0.00933450941488981,0.0168725197298213,0.00785046260888624,0.037861151187975,0.324705937106784,0.0660580169034485
"ram_samp_1530",0.0555928084002442,0.133025480033234,0.191556013790232,0.0746860697923824,0.0587514269044729,0.0185206482626563,0.0184728690085229,0.00972912551044669,0.0471169853844908,0.30328959832408,0.0892589745892376
"ram_samp_1531",0.0507093295539619,0.0880418044373109,0.168405326330207,0.125840213797874,0.0533970368369857,0.0221959051340334,0.0119284409630405,0.00624644523866647,0.0401209284392942,0.321936993222859,0.111177576045766
"ram_samp_1532",0.0276332214517808,0.0536727548044491,0.279807593678237,0.175083390145968,0.0430477460598154,0.00807902509506254,0.0114667077151697,0.0040194066973377,0.0222036960899821,0.329026982233198,0.0459594760289994
"ram_samp_1533",0.0423331811808875,0.100829526814646,0.241629180991739,0.099429533902156,0.0574867790304526,0.00908689906325789,0.013172599907439,0.00800118823124479,0.0356582503989339,0.316771839483925,0.0756010209953186
"ram_samp_1534",0.0910951025838773,0.142458702564002,0.184420936175497,0.067444004550131,0.0682743123946635,0.0227673127193925,0.0180090351357713,0.0106959809218225,0.0511892307301191,0.258637269742198,0.0850081124825253
"ram_samp_1535",0.0362524164683145,0.0921748752100059,0.244105246810304,0.166074536538594,0.0457007023422871,0.0210292208450268,0.0123081432969029,0.00645583787665277,0.0224062508252531,0.280022320488505,0.0734704492981537
"ram_samp_1536",0.036521327551215,0.121926350728553,0.176505235056891,0.124690777371537,0.0633128939106849,0.0108633677517927,0.0194928839535676,0.00611900193954735,0.0412347619462418,0.302884662143216,0.096448737646754
"ram_samp_1537",0.10965649191539,0.208639615342936,0.154166919489714,0.0391309329562061,0.063677916368922,0.0302982433560095,0.0293226930625253,0.0128965125519774,0.0613576726691543,0.208955993198583,0.0818970090885825
"ram_samp_1538",0.0446341882264444,0.0951058676318642,0.205363044404705,0.132458436807921,0.0532342586225134,0.0146813109443717,0.0147166168414532,0.0079380765903514,0.0346991886233472,0.315267181205599,0.0819018301014294
"ram_samp_1539",0.0503224560072371,0.0931482233246581,0.208372602886948,0.112968995423796,0.0405987862367415,0.0400442258079184,0.00879758087586182,0.0073155636089732,0.0365543122269744,0.339459358581559,0.0624178950193329
"ram_samp_1540",0.03636292308623,0.0655776642146039,0.277750212621632,0.160255929711161,0.0440098282554973,0.0154852065620905,0.00964812013535438,0.00632575372483026,0.0241674045259917,0.313066405389988,0.0473505517726206
"ram_samp_1541",0.101029100187076,0.187535239778827,0.179609755342942,0.0351628960036331,0.0690395217166468,0.0308377001244491,0.0284938837287373,0.0149625601923764,0.0598817226808815,0.224045648616319,0.069401971628112
"ram_samp_1542",0.0681235654331567,0.114086366400042,0.284956981266248,0.0486115237655867,0.0728347354630554,0.0143065874639547,0.0163139109021322,0.00925444688363907,0.0352368825967838,0.282678997449363,0.0535960023760393
"ram_samp_1543",0.0506679845365873,0.0784070234619297,0.22447578009648,0.172239579831298,0.0436211035090351,0.015370438897975,0.0097982723918642,0.00672555251169148,0.0301378318105718,0.300445308237987,0.0681111247145801
"ram_samp_1544",0.0413660355867957,0.0687805431421382,0.223121889338017,0.175692119388344,0.0380018978047111,0.0156667451491423,0.0100298906960274,0.00413359969568195,0.0255017619479154,0.310646462028612,0.0870590552226147
"ram_samp_1545",0.036384621893788,0.0723668197334306,0.243060103861954,0.169707253663758,0.0367953187719476,0.00979590413292436,0.0115245785682192,0.00544748233714116,0.0271539560385944,0.32421873432595,0.063545226672293
"ram_samp_1546",0.0594602978417094,0.108064180198368,0.177474370232478,0.107275428278648,0.0584713844845861,0.0175795163191185,0.0145970483632877,0.00863210915182251,0.0347102399650983,0.330344398664175,0.0833910265007088
"ram_samp_1547",0.0383747734547707,0.0524672150097856,0.21923672814913,0.202813511262061,0.0329069788723943,0.0106864214912091,0.0112092556497379,0.00342821761022037,0.0246492374266706,0.331554338896736,0.0726733221772841
"ram_samp_1548",0.0761883533717332,0.201139267184741,0.1971310368262,0.0355634004484634,0.0776723172230971,0.0252500950379035,0.0330188510089756,0.0109961133450923,0.0524069640984991,0.21606878824053,0.0745648132147647
"ram_samp_1549",0.126794066153329,0.19259240685975,0.136614711648517,0.0724855497615366,0.057169694616891,0.029785839676212,0.0259648414655986,0.0119704128130792,0.058602585869863,0.205329086027362,0.0826908051078618
"ram_samp_1550",0.118431735077258,0.222417922288272,0.136299086188056,0.0384351129412007,0.0683293348373723,0.0210830797770375,0.0296674834258428,0.0167496606076557,0.066826834430517,0.205432350456642,0.0763273999701465
"ram_samp_1551",0.163599689207034,0.20032766192623,0.167028632209976,0.0335302931460453,0.0696504146301489,0.0176490400780881,0.0256589388860155,0.0123217035892138,0.0510110024458964,0.185642822296528,0.0735798015848243
