"","other","acidobacteria","actinobacteria","bacteroidetes","chloroflexi","firmicutes","gemmatimonadetes","nitrospirae","planctomycetes","proteobacteria","verrucomicrobia"
"X30_90",0.0337489854520524,0.162704610356692,0.197903278319691,0.0493057426751933,0.0672012040395003,0.00231977996121356,0.0381955106444378,0.0042704629113028,0.182126962883284,0.210541873425164,0.0516815893314694
"X30_120",0.0318864482580011,0.201467459279655,0.189082405090541,0.0647418523511005,0.0452349318556216,0.000792973793872695,0.036584229502677,0.00537309331368233,0.160242912807852,0.209689430138667,0.0549042636083284
"X30_86",0.0338375181850684,0.164315074547055,0.24311147279655,0.0411639090486615,0.0648263483242713,0.00198047514711481,0.0347177995402142,0.00367669923545509,0.171098889964723,0.196460880130755,0.0448109330801309
"NA.167",0.0422595181439619,0.304011659726353,0.0255282272456871,0.200517816775729,0.0107791046995836,0.00852923854848305,0.0110290898274836,0.000529714455681142,0.0267781528851874,0.29001249256395,0.0800249851279001
"NA.168",0.0307602022605592,0.354758640690065,0.0450270672218917,0.116522813801309,0.00552941701368233,0.0177786882807852,0.00802926829268293,2.97441998810232e-05,0.0132789559785842,0.351508834027365,0.0567763682331945
"NA.169",0.0415095627602619,0.282012968471148,0.0300279595478882,0.182768872694825,0.0325278108268888,0.0392774092801904,0.00802926829268293,0.000279729327781083,0.0230283759666865,0.297012076145152,0.0635259666864961
"NA.170",0.051008997620464,0.33225997917906,0.0397773795359905,0.111023140987507,0.0877745240928019,0.0140289113622844,0.00802926829268293,0.0032795508625818,0.0242783016061868,0.272513533610946,0.0560264128494943
"NA.171",0.0647581796549673,0.348509012492564,0.0435271564544914,0.0635259666864961,0.0580262938726948,0.0130289708506841,0.0177786882807852,0.00577940214158239,0.0382774687685901,0.234515794170137,0.112273066627008
"NA.172",0.0392596966091612,0.33250996430696,0.0432771713265913,0.128522099940512,0.0102791344437835,0.00402950624628198,0.0120290303390839,0.00127966983938132,0.0315278703152885,0.266763875669244,0.130521980963712
"NA.173",0.0714943424857422,0.151278956278328,0.209517253425313,0.137235725602045,0.0407912901021388,0.0315267044311375,0.0375748311791301,0.00393027618633457,0.00748877164109683,0.230841915651352,0.0783199330173823
"NA.174",0.100923401712866,0.164255550830805,0.176731817714876,0.161996010318168,0.0405513378459159,0.0435690630489267,0.0266112490351208,0.00416597949053567,0.00655313524811858,0.209521428875533,0.0651210258791347
"NA.175",0.115168625241156,0.168745580516935,0.183873292480567,0.187995625220397,0.0337266913689361,0.0193797242424554,0.026618790372027,0.00340256189613441,0.00521388991819924,0.194241583917105,0.0616336348260872
"NA.176",0.0966677024199742,0.18249083273132,0.160917980795678,0.239532289117076,0.0262952822373482,0.0238982986889565,0.0276727037694203,0.00302090958564151,0.00622814109407441,0.16430751809509,0.0689683414654201
"X30_88",0.039265710251398,0.163383421972873,0.216647493190006,0.0414178709399762,0.0640634707093397,0.00206524610392623,0.0440473045098751,0.00308316054622249,0.18577364793492,0.206807519589114,0.0334451542523498
"X30_100",0.0422418141972041,0.175764430402677,0.179582482259369,0.0549022577276621,0.0553267044765021,0.00503369250529447,0.0233521427051755,0.00342226437227841,0.189842195889114,0.210963426346163,0.0595685891185604
"X30_110",0.0257737149163593,0.153799121161511,0.250576455690244,0.0558367641320642,0.0435391797392029,0.00189558119762046,0.0329369534861987,0.00299816460279595,0.188572615418917,0.20061720686282,0.0434542427922665
"X24_cp14",0.0968062730517549,0.115622867340869,0.0477769036287924,0.239640489292088,0.0221034309934563,0.0212784800713861,0.0062293753718025,0.00427949137418204,0.0562763979773944,0.306586506543724,0.0833997843545509
"X24_cp15",0.147728243604997,0.223441453004164,0.128947074657942,0.0617760707911957,0.0603511555621654,0.0402023542534206,0.0185786406900654,0.00457947352766211,0.0411023007138608,0.20549252082094,0.0678007123735871
"X24_cp13",0.16212738697204,0.276438300118977,0.116547812314099,0.0310279000594884,0.0374775163593099,0.0128039842355741,0.0455770345032719,0.00102968471148126,0.0383274657941701,0.208567337894111,0.0700755770374777
"X24_cp17",0.170701876859013,0.0618010693039857,0.0185786406900654,0.0902493768590125,0.0972239619274241,0.0301779506246282,0.0197285722784057,0.00277958060678168,0.0199535588935158,0.45900243902439,0.0298029729327781
"X24_cp12",0.20339993158834,0.1227974405116,0.0669007659131469,0.129197059785842,0.0275281082688876,0.0377525,0.0118540407495538,0.016778747769185,0.0414022828673409,0.265463953004164,0.0769251695419393
