samples,latitude,longitude,depth_max,forest,map,map_sd,mat,mat_sd,map_CV,mat_CV,mdr,aridity,NPP,relEM,pH
ram_samp_1260,64.49,-157.75,0.7,0,0.344,0.048565779,-3.170833243,1.233723995,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1261,64.49,-157.75,0.7,0,0.344,0.046970929,-3.170833243,1.23796827,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1262,64.49,-157.75,1,0,0.344,0.047511055,-3.170833243,1.222386252,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,5.16
ram_samp_1263,64.49,-157.75,0.95,0,0.344,0.048140216,-3.170833243,1.235466228,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,5.16
ram_samp_1264,64.49,-157.75,0.7,0,0.344,0.046761711,-3.170833243,1.253889573,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1265,64.49,-157.75,0.7,0,0.344,0.046740042,-3.170833243,1.195092386,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1266,64.49,-157.75,7.5,0,0.344,0.048214617,-3.170833243,1.248450124,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,5.16
ram_samp_1267,64.49,-157.75,0.7,0,0.344,0.04689066,-3.170833243,1.25471842,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1268,64.49,-157.75,0.95,0,0.344,0.046909025,-3.170833243,1.301857109,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,5.16
ram_samp_1269,64.49,-157.75,0.7,0,0.344,0.047201541,-3.170833243,1.18998138,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1270,64.49,-157.75,0.7,0,0.344,0.047682109,-3.170833243,1.251795379,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1271,64.49,-157.75,0.7,0,0.344,0.047209498,-3.170833243,1.264553442,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1272,64.49,-157.75,0.7,0,0.344,0.04787428,-3.170833243,1.247402804,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1273,64.49,-157.75,0.7,0,0.344,0.048513807,-3.170833243,1.252789718,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,6.2
ram_samp_1274,64.49,-157.75,1,0,0.344,0.048759114,-3.170833243,1.283671809,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,5.16
ram_samp_1275,64.49,-157.75,0.95,0,0.344,0.046522453,-3.170833243,1.219522555,54.03463277,1402.952183,8.55833357,0.810000002,0.340000004,0.985403597,5.16
ram_samp_1281,45.05,-123.9,7.5,0,2.676,0.047815786,9.779166728,1.224419001,65.91438866,350.3988585,7.708333433,2.740999937,0.588999987,0.83181119,4.1
ram_samp_1282,44.23,-122.19,7.5,0,1.685,0.048350767,9.120833348,1.249017329,63.91289406,574.2483612,11.07499991,1.805999994,0.455000013,0.932631433,5.1
ram_samp_1283,44.23,-122.19,7.5,0,1.685,0.048831674,9.120833348,1.282560105,63.91289406,574.2483612,11.07499991,1.805999994,0.455000013,0.932631433,5
ram_samp_1284,45.04,-123.89,7.5,0,2.769,0.049042348,9.641666686,1.246100509,66.73233041,355.1109529,7.849999994,2.740999937,0.588999987,0.83181119,4.1
ram_samp_1285,44.23,-122.16,7.5,0,1.652,0.051055855,8.874999948,1.230614049,64.05205433,563.4370865,10.74999979,1.646999955,0.455000013,0.932631433,5
ram_samp_1286,45.05,-123.89,7.5,0,2.772,0.049803847,9.5541666,1.185522933,66.78493298,351.7583019,7.724999815,2.740999937,0.588999987,0.83181119,3.6
ram_samp_1287,45.04,-123.89,7.5,0,2.769,0.049231016,9.641666686,1.245096304,66.73233041,355.1109529,7.849999994,2.740999937,0.588999987,0.83181119,4.1
ram_samp_1288,44.23,-122.19,7.5,0,1.685,0.049636741,9.120833348,1.254401417,63.91289406,574.2483612,11.07499991,1.805999994,0.455000013,0.932631433,5.1
ram_samp_1289,44.23,-122.19,7.5,0,1.685,0.047240938,9.120833348,1.205674372,63.91289406,574.2483612,11.07499991,1.805999994,0.455000013,0.932631433,5
ram_samp_1290,44.23,-122.16,7.5,0,1.652,0.047991429,8.874999948,1.22590419,64.05205433,563.4370865,10.74999979,1.646999955,0.455000013,0.932631433,5.1
