"","other","Mortierellaceae","Piskurozymaceae","Trimorphomycetaceae","Umbelopsidaceae","Russulaceae","Hypocreaceae","Aspergillaceae","Herpotrichiellaceae","Clavulinaceae","Chaetomiaceae","Atheliaceae","Cortinariaceae","Inocybaceae","Sebacinaceae","Helotiaceae","Thelephoraceae","Tricholomataceae","Pyronemataceae","Gloniaceae","Helotiales_fam_Incertae_sedis"
"SRR1502574",0.526934378060725,0.10871694417238,0.0861900097943193,0.0342801175318315,0.00587659157688541,0.000979431929480901,0.0205680705190989,0.0264446620959843,0.0450538687561214,0.000979431929480901,0.0479921645445642,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.00979431929480901,0.0137120470127326,0.000979431929480901,0.0303623898139079,0.0029382957884427,0.0323212536728697
"SRR1502575",0.231145935357493,0.0372184133202742,0.178256611165524,0.0950048971596474,0.261508325171401,0.000979431929480901,0.00489715964740451,0.0460333006856024,0.039177277179236,0.000979431929480901,0.0019588638589618,0.0107737512242899,0.0019588638589618,0.000979431929480901,0.0019588638589618,0.0421155729676787,0.00881488736532811,0.0029382957884427,0.00685602350636631,0.0215475024485798,0.00489715964740451
"SRR1502576",0.240940254652302,0.0411361410381978,0.0930460333006856,0.0137120470127326,0.30460333006856,0.0205680705190989,0.0205680705190989,0.000979431929480901,0.0470127326150832,0.000979431929480901,0.000979431929480901,0.0509304603330069,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.059745347698335,0.0029382957884427,0.0156709108716944,0.0127326150832517,0.0538687561214496,0.0127326150832517
"SRR1502577",0.0930460333006856,0.0666013712047013,0.0577864838393732,0.00587659157688541,0.153770812928501,0.0724779627815867,0.000979431929480901,0.000979431929480901,0.0440744368266405,0.000979431929480901,0.0039177277179236,0.0146914789422135,0.049951028403526,0.188050930460333,0.000979431929480901,0.00587659157688541,0.112634671890304,0.0039177277179236,0.0440744368266405,0.0577864838393732,0.0215475024485798
"SRR1502578",0.166503428011753,0.0519098922624878,0.0538687561214496,0.0156709108716944,0.349657198824682,0.153770812928501,0.000979431929480901,0.0156709108716944,0.0333006856023506,0.000979431929480901,0.000979431929480901,0.0773751224289912,0.0254652301665034,0.0029382957884427,0.000979431929480901,0.0313418217433888,0.00587659157688541,0.00979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"SRR1502581",0.387855044074437,0.0323212536728697,0.0146914789422135,0.00979431929480901,0.00881488736532811,0.0861900097943193,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.00783545543584721,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.229187071498531,0.138099902056807,0.000979431929480901,0.0489715964740451,0.0117531831537708,0.000979431929480901,0.00783545543584721,0.000979431929480901
"SRR1502587",0.226248775710088,0.0254652301665034,0.0303623898139079,0.0029382957884427,0.0528893241919687,0.111655239960823,0.000979431929480901,0.000979431929480901,0.0401567091087169,0.000979431929480901,0.000979431929480901,0.0626836434867777,0.0724779627815867,0.176297747306562,0.0215475024485798,0.0146914789422135,0.089128305582762,0.0362389813907933,0.0146914789422135,0.00587659157688541,0.0127326150832517
"SRR1502588",0.568070519098923,0.0176297747306562,0.00685602350636631,0.000979431929480901,0.0333006856023506,0.00881488736532811,0.000979431929480901,0.00881488736532811,0.0274240940254652,0.000979431929480901,0.00685602350636631,0.000979431929480901,0.000979431929480901,0.0666013712047013,0.000979431929480901,0.0029382957884427,0.0714985308521058,0.129285014691479,0.0440744368266405,0.000979431929480901,0.000979431929480901
"SRR1502589",0.193927522037218,0.137120470127326,0.209598432908913,0.0117531831537708,0.0734573947110676,0.0950048971596474,0.00685602350636631,0.00587659157688541,0.00881488736532811,0.0107737512242899,0.000979431929480901,0.0117531831537708,0.0519098922624878,0.0215475024485798,0.00783545543584721,0.00979431929480901,0.079333986287953,0.0489715964740451,0.0039177277179236,0.00489715964740451,0.00587659157688541
"SRR1502590",0.211557296767875,0.111655239960823,0.000979431929480901,0.000979431929480901,0.0284035259549461,0.0019588638589618,0.000979431929480901,0.0029382957884427,0.0235063663075416,0.00587659157688541,0.000979431929480901,0.0489715964740451,0.48873653281097,0.0117531831537708,0.00489715964740451,0.0156709108716944,0.00979431929480901,0.00489715964740451,0.0029382957884427,0.0215475024485798,0.000979431929480901
