"","other","bacillus","bradyrhizobium","chthoniobacter","devosia","mycobacterium","opitutus","phenylobacterium","pseudomonas","rhodoplanes","sphingomonas"
"ram_samp_134",0.924435845288228,0.000755655025121386,0.00725711738162906,0.00240474389898112,0.00585167305367394,0.0101321230233036,0.00114548629856878,0.00387943457156176,0.0202292659414775,0.013389265900134,0.0105193896173205
"ram_samp_135",0.923135540149727,0.00176932576019645,0.00928284100824783,0.000912298404691318,0.000178741091928448,0.0187609825246394,0.00194000493692841,0.00422056925581497,0.000167846676392365,0.0391553284081854,0.000476521783248028
"ram_samp_136",0.902712732261568,0.0013665330299101,0.0278396389355883,0.00146848337357766,0.000868109127535321,0.0187490666252304,0.000794478323775411,0.00295242726473891,0.000791646369784645,0.039849955810426,0.0026069288778655
"ram_samp_137",0.896989248191916,0.00122742740534493,0.0259652744191797,0.000966184980794814,0.000472152276942615,0.0147861678953618,0.000410074869128727,0.00179129719298775,0.00268107337165349,0.0526275210752449,0.00208357832144481
"ram_samp_138",0.954501610764738,0.000790440424623836,0.00727385405382888,0.00112779874970073,0.000395833414079348,0.00811213837674722,0.000996944611489087,0.000647318710954852,0.00107463925605225,0.0244300583309212,0.000649363306864409
"ram_samp_139",0.957825221686586,0.000881552132667557,0.00311369569903515,0.000710068632050328,0.0010273131081922,0.0039453906770287,0.00187044031956024,0.00528867809853032,0.00174754381078456,0.0200162527432066,0.00357384309235803
"ram_samp_140",0.926799032310023,0.00423495756991793,0.0160588042240197,0.00102723645042418,0.000721585992699104,0.00974310055544783,0.000483500372997462,0.00259731459115934,0.00256835823200644,0.0333650548777378,0.00240105482356745
"ram_samp_141",0.904687939627644,0.00534209420284529,0.0190305717239117,0.00139024268013917,0.000882893585971739,0.0166952736875233,0.000363109464986479,0.00195976690839575,0.00136537262650351,0.0460817290634173,0.00220100642866163
"ram_samp_142",0.883231764420446,0.000340163697825669,0.0180439974495423,0.000820029086831359,0.000311371774485328,0.0314994229572618,0.00117512947469556,0.00350727526526322,0.00260512833393253,0.0574857333232166,0.000979984216499921
"ram_samp_143",0.92788120489856,0.00108537185607672,0.00756501560948771,0.000591997966223093,0.000340825804115792,0.00905111756862256,0.00178207559144579,0.00498153051352689,4.48014702036151e-05,0.0465176317496284,0.000158426972109299
"ram_samp_144",0.953361967721527,4.55201076806674e-05,0.00557158156564978,0.00276676587289986,0.000740195130279808,0.00281377395713589,0.00679901487625727,0.00396808358115402,0.00109014420181472,0.0215752226877834,0.0012677302978175
"ram_samp_145",0.937567894633908,0.000249154694404334,0.000970084914712422,0.000531477018441068,7.27032418813753e-05,0.00190527761308411,0.00323118424204234,0.00126753164896541,9.28691221697134e-05,0.0540466818336183,6.51410367732484e-05
"ram_samp_146",0.950738004968292,0.000171818789723566,0.000220862295644353,0.000135681469571408,2.98507462686567e-05,0.0220478036675483,0.00560790423546973,0.000192468686953371,0.000344761679023183,0.0203958118891639,0.000115031572341602
"ram_samp_147",0.94604250614318,8.87286719995792e-05,0.0012191848460333,0.000354856896303349,6.51775017072103e-05,0.00251920944617206,0.0167158548984121,0.00101193454746045,0.000251231747016925,0.0315884189380432,0.000142896363672028
"ram_samp_148",0.932556950783781,0.000502627253334705,0.0112505844764721,0.00136081939116112,0.000530891066257132,0.0154361982265297,0.000697904506253292,0.000607974192409206,0.000425544127182632,0.035734754779909,0.000895751196710279
"ram_samp_149",0.913160098261444,0.00077900926141747,0.00866652274733658,0.000542228590826394,0.000165708508083208,0.0360593291794878,0.000460713933737663,0.000705257905003856,0.00387656623078924,0.0352597092099506,0.000324856171923111
"ram_samp_150",0.903147089662357,0.00113380314058118,0.0141593721901814,0.00128616460904562,0.000353284740728258,0.0243248224458002,0.000684737759843881,0.00075156296531074,0.00025705644485598,0.0527549378596209,0.00114716818167455
"ram_samp_151",0.899984900748995,0.00183210587621607,0.0131153152655232,0.00150169243572572,0.000488606597527999,0.0192320599489811,0.000709792454385182,0.00144707864390913,0.0301493569331172,0.0292345759201893,0.00230451517542957
"ram_samp_152",0.898545343340361,0.00411297277348085,0.0101184193448435,0.000605675647542172,0.000262507272035733,0.00303984454838022,0.0012542057131179,0.00259488894285068,0.00319979590984508,0.075593782108843,0.000672564398700206
"ram_samp_153",0.903740994247724,0.00202314598563272,0.0231636407171133,0.00186667571087034,0.000706754761001502,0.0103296766588871,0.000380208100627868,0.00197892612537378,0.00593150132697964,0.0476478371897113,0.00223063917607846
"ram_samp_154",0.917113918732582,0.00361360445540683,0.0286785847691499,0.000683931431722568,9.98221684334939e-05,0.0049947794842258,0.00024889172000206,0.00159660215561175,0.00105204195702453,0.0410696109638188,0.00084821216202262
"ram_samp_155",0.961874169390926,0.000109240491029213,0.000570457103447685,0.000162166987536251,6.00944585583924e-05,0.000857772370200174,0.00448323738093225,0.00312227032789414,0.000354970653383317,0.0282132101362662,0.000192410699825987
"ram_samp_156",0.902668275947095,0.00358990477812317,0.021777072132096,0.000773653105072296,0.000275785397163408,0.0132203458027945,0.000566708093953542,0.00176638931783038,0.00537443059863996,0.048397998489923,0.00158943633730854
"ram_samp_157",0.906797671374979,0.00561589417682738,0.0158548335529933,0.00044933906519184,0.000226753426579539,0.0102003022336307,0.00029952180843356,0.000650522238552959,0.000183948496077173,0.0577951044592111,0.00192610916752345
"ram_samp_158",0.938375510286685,0.000110095004052722,0.00292971219998245,0.00143550877917572,0.00067457185191304,0.00268621238325839,0.010992876585595,0.00723799872997516,0.0094128948202605,0.025226547690465,0.000918071668637098
"ram_samp_159",0.939322690925289,0.00281021742774928,0.010239049694673,0.000511610134396173,0.000163103342984779,0.00674885668068543,0.000222041991532294,0.000988244422649995,8.87893948161722e-05,0.0382195324551218,0.000685863530101872
"ram_samp_160",0.930825437268911,0.00265780814683245,0.0124023143096101,0.0010053043997222,0.000423542837765331,0.0107372725978024,0.000573998414133488,0.00149930020879765,0.000232965774365668,0.0375559790854263,0.00208607695663345
"ram_samp_161",0.906042232179328,0.00197054951313568,0.0212479465475361,0.000684125411971379,0.000503962822864832,0.0151666689783959,0.000421783396254829,0.00162918881798642,0.000330121728112901,0.0494860618296044,0.00251735877480993
"ram_samp_162",0.920880640748661,0.0047263199887129,0.0133718998961419,0.000746069383000658,0.00246725883411946,0.0110958533193335,0.000378051901675914,0.00271920926364178,0.00684949776558641,0.03401768059846,0.00274751830066676
"ram_samp_163",0.893249004791412,0.0038595802423727,0.0290041641599597,0.00097562291546891,0.000903070529886425,0.020132043865873,0.000296739878947085,0.00206131754257824,0.00140316375907998,0.0434213596378507,0.00469393267657128
"ram_samp_164",0.924437590000221,0.00489557572939494,0.0136481856295468,0.000816482217571443,0.000172227483156039,0.00902094168070685,0.000784447451771782,0.00192702076529303,0.00194837727582613,0.0402441600801097,0.00210499168640226
"ram_samp_165",0.971993181381399,0.000184081269017509,0.000662727718927739,0.00044999596341208,0.000141534917914378,0.00213589512587367,0.0036728820594743,0.00288045627017847,0.000290447146775338,0.0172398497674854,0.000348948379542144
"ram_samp_166",0.946481436095422,0.00240294178761203,0.00686295700943088,0.00141531713364118,0.00399081888145208,0.00846828330210436,0.000811574854005297,0.00116404867044012,0.00119894706810693,0.0254289045681761,0.00177477062960937
"ram_samp_167",0.912211047859857,0.00693206202086569,0.0182125416412891,0.000516845300242938,0.000315491782734342,0.0132864044222417,0.000516845300242939,0.000530893220069119,0.00148615176824944,0.0449597809903383,0.00103193569386958
"ram_samp_168",0.776060633501271,0.00444467808429129,0.0139573644489036,0.000830490540151861,0.00201109498197964,0.0201725004759969,0.00061789127284954,0.00175326182801724,0.140241329226481,0.0365516908356075,0.00335906480444967
"ram_samp_169",0.905463892039799,0.00430073844378028,0.020200704329341,0.00110292019280539,0.000899714350770188,0.0171027064919975,0.000568167976923293,0.00252536108705174,0.00818303953108424,0.0369527087455406,0.00270004681090656
"ram_samp_170",0.972064654432925,6.58496049829694e-05,0.000785826779269223,0.000148132710615684,2.98507462686567e-05,0.00099153454335101,0.0097752560696433,0.00138752198920844,0.000893823355412161,0.0137762720810341,8.12776872891034e-05
"ram_samp_171",0.974663156250783,5.56856590320584e-05,0.000796286491582908,0.000279588236314874,3.4156565062557e-05,0.000572383914300092,0.0037500781841985,0.000395845343750181,0.0114790229192495,0.00779324203167087,0.000180554404055167
"ram_samp_172",0.952540351488184,0.000668643291438754,0.00201193275785359,0.00073799791062865,0.000102855608573811,0.00490292530513768,0.00508543746090058,0.00673534734899704,0.000332820924835046,0.0265269655199243,0.000354722383526592
"ram_samp_173",0.900256124296179,0.00401026611027165,0.0229623889913277,0.000817265037877235,0.000723353241630339,0.0214525762670507,0.000571649570769971,0.00127960003478503,0.000838936990857286,0.043586864244011,0.00350097521524041
"ram_samp_174",0.887687878902654,0.00570044283734366,0.0223151913538115,0.00103105117635191,0.000288781891979844,0.0188282519249008,0.000668547572356252,0.00115188571101713,0.00329238318222961,0.05792685492729,0.00110873052006527
"ram_samp_175",0.903838796566631,0.00118080886534794,0.00963126452911429,0.00090821352135548,0.000332734461815838,0.0228067061554167,0.00215003675509892,0.00166542281022343,0.00221061349820836,0.0547609381456442,0.000514464691144146
"ram_samp_176",0.916495329781935,0.00762981188339216,0.00821992651286292,0.000459025022247395,0.000512671806744738,0.00729004891490899,0.000298084668755368,0.00056631859124208,0.0144608357760537,0.0429293960826434,0.00113855095921373
"ram_samp_177",0.94760094447686,0.000341531459719562,0.00304692005247342,0.00047867097363796,4.8551589075711e-05,0.00628216585809381,0.0030406864382044,0.00126410637153425,0.00215551321200383,0.0353931444944084,0.00034776507398858
"ram_samp_178",0.926677568540081,0.00202249315296618,0.0176117098812585,0.000957214157500198,0.000319949044141087,0.0101737797522014,0.000600535922411144,0.00101903838491563,0.000400796110761274,0.0387508399475364,0.00146607510622724
"ram_samp_179",0.917216127384035,0.00128305024421745,0.0140295568494803,0.000481454168952905,0.00054354963957199,0.0105239852808939,0.000255652457610781,0.000532259554004883,0.00132256554370232,0.0527545503446547,0.00105724853287532
"ram_samp_180",0.894012941182633,0.00314942427045058,0.0312515824341227,0.00101771569559293,0.00028981520661715,0.0131060631017979,0.000614770782052768,0.00151164817025507,0.000770749458261863,0.0528546290890825,0.0014206606091331
"ram_samp_181",0.916998158516638,0.00221639300333413,0.0168417088326301,0.000600253074198776,0.000139928388500785,0.00818059980063853,0.000600253074198777,0.00149588479963291,0.000560224840659822,0.0515311767233277,0.000835418946240142
"ram_samp_182",0.950226559076288,0.000873745996240316,0.00690696726096307,0.0007729823843034,0.000710005126842829,0.00496726773117747,0.00118863228354317,0.00108786867160626,0.000722600578334944,0.0312161886407437,0.00132718224995643
"ram_samp_183",0.890620624064208,0.00292729110414553,0.0200661682210511,0.000469640800589252,0.000456705798991589,0.0155647876650638,0.000275615776624284,0.00127161089964446,0.00153031093159775,0.0654421538256586,0.00137509091242577
"ram_samp_184",0.902778821185382,0.00148856998088411,0.0172896850004427,0.00166294561352779,0.00164953210332443,0.00820873859276769,0.000928555929893809,0.00251135013389034,0.0203580254594614,0.0370511389075435,0.00607263709288254
"ram_samp_185",0.924945853243408,0.00136781796998832,0.00696891605359903,0.0010333261640584,0.000226610632109783,0.00925133072935609,0.0038929031716161,0.00309274630252885,0.000443046506535021,0.0483999893488787,0.000377459877921312
"ram_samp_186",0.891512140034814,0.00988457601053116,0.0220596915574671,0.000519813634641933,0.000223986985058068,0.0151447436234443,0.000473590720644454,0.00101902110581471,0.00408822259524731,0.0537778551425372,0.00129635858979958
