"","other","bacillus","bradyrhizobium","chthoniobacter","devosia","mycobacterium","opitutus","phenylobacterium","pseudomonas","rhodoplanes","sphingomonas"
"X24_cp410",0.963867059524229,0.00347754744349646,0.00326769838449125,0.00299658006609852,0.0012591433683902,0.00186292389544399,0.00287069652408936,0.001559773590856,0.00161864095347536,0.0144198055234359,0.00280013072599396
"X24_cp582",0.962970292672725,0.00392216242644376,0.00332811163635105,0.00320887162207937,0.0013789484697329,0.00191037221574883,0.00265851695423987,0.00142057918587135,0.00194374524966992,0.0140318654826241,0.00322653408451356
"X24_cp401",0.965172796895706,0.00263171887877754,0.00311735129546348,0.0025580557642586,0.00102200749827725,0.0017552734010554,0.00342318693080402,0.00193217460982942,0.00105822071707529,0.0153033186109616,0.00202589539779117
"X24_cp409",0.964833101023591,0.00288056059322664,0.00317410588309477,0.00269158136168091,0.0010920346174703,0.00179036355606503,0.00323495698288093,0.00180410578932735,0.00121568500826631,0.0150403956710828,0.00224310951331431
"X24_cp415",0.965366274817239,0.00240643962199889,0.00307389167942022,0.00243057255879775,0.000955087146462594,0.00172207812261579,0.00362148677547114,0.0020694950431091,0.000923771004286247,0.0156075575347119,0.00182334569588698
"X24_cp424",0.965302321353432,0.0024916901345464,0.00309075633484764,0.00247940547281832,0.00098058608002989,0.00173493243563002,0.00354308201519152,0.00201499315233044,0.000973909253096466,0.0154887114096047,0.00189961235847226
"X24_cp600",0.96400295395916,0.00340374533227832,0.00325697475358808,0.00296020215512002,0.0012388964451992,0.00185455270344155,0.00291014868392438,0.00158591623470625,0.00156669413542978,0.014489648286897,0.00273026731025499
"X24_cp595",0.9650582508246,0.00269603378002696,0.00314153445957452,0.00259178439281136,0.00103869315942441,0.00176537070935237,0.00337303720306409,0.00189839365804876,0.00109937376805158,0.0152626149055346,0.00207491313951161
"X24_cp420",0.964855530743784,0.00289690058523857,0.00316435566611425,0.00270213280361626,0.00109899186594724,0.00179143735504905,0.00322191045249456,0.00179461099632858,0.00122436290367764,0.0149814458241736,0.00226832080357647
"X24_cp414",0.965459148861509,0.00222594511501712,0.00303632155876569,0.00232461560540121,0.00090034815828028,0.00169356480719361,0.00380311052153018,0.00219676259755764,0.000820669139264392,0.0158760346251453,0.00166347901033612
"X24_cp441",0.963667316186073,0.00358234091793117,0.00328256524328129,0.00304765193969177,0.00128770945430286,0.00187455460302947,0.00281691793708208,0.00152426764393231,0.00169340242215336,0.0143234829778769,0.0028997906746457
"X24_cp577",0.964281489582759,0.00324462182564079,0.0032330966955043,0.00288056118023444,0.0011948651187128,0.00183596681443708,0.00300004540268485,0.00164578212969154,0.00145670409284437,0.0146462979277863,0.00258056922970456
"X24_cp425",0.965039641466682,0.00275204394449914,0.00313919247337223,0.00262418423195434,0.00105716610038594,0.00177204333453598,0.00332802114251685,0.00186689961609395,0.00113257202864674,0.0151528583496931,0.00213537731161953
"X24_cp448",0.964839416733917,0.00287579902743151,0.00317328975777271,0.00268904212539555,0.00109066904386936,0.00178973571877482,0.00323834142217565,0.00180640620554594,0.00121263326676761,0.0150459222449876,0.00223874445336252
"X24_cp411",0.965389382634967,0.00237079190568849,0.00306667850302265,0.00240992896456463,0.000944358819593222,0.00171659067769094,0.0036556014330527,0.00209329264583712,0.000903077228175948,0.01565870055892,0.001791596628487
"X24_cp413",0.965374186537855,0.00223037945554342,0.00305981533352958,0.00232800521308587,0.000899837498456883,0.00169641383374065,0.00379787787463288,0.00219487238921716,0.00082585091133814,0.0159326554454472,0.00166010550715284
