"","other","acidimicrobiia","actinobacteria","alphaproteobacteria","bacilli","betaproteobacteria","deltaproteobacteria","gammaproteobacteria","gemmatimonadetes","nitrospira","thermoleophilia"
"NA.273",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.274",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.275",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.276",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.277",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.278",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.279",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.280",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.281",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.282",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.283",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.284",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.285",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.286",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.287",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.288",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.289",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.290",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.291",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.292",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.293",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.294",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.295",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.296",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.297",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.298",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
