"","other","assim_nitrate_reduction","assim_nitrite_reduction","cellulolytic","chitinolytic","copiotroph","denitrification","dissim_nitrate_reduction","dissim_nitrite_reduction","lignolytic","methanotroph","n_fixation","nitrification","oligotroph"
"ram_samp_601",0.893323,0.00175337,0.00352581,0.00273565,0.0101488,0.03319,0.00663447,0.00496572,0.00697284,0.00107083,0.00018087,0.00412561,0.000853763,0.0305178
"ram_samp_602",0.894146,0.00139194,0.00242806,0.00261261,0.00822634,0.0282761,0.00521566,0.00414674,0.00669023,0.000857429,0.000311599,0.00425057,0.000567312,0.040882
"ram_samp_603",0.830331,0.00912615,0.00369884,0.0142399,0.0264017,0.062068,0.0133671,0.00924522,0.0139169,0.00352394,8.09002e-05,0.00445051,0.000371218,0.00917797
"ram_samp_604",0.8932,0.00151498,0.00252419,0.0027395,0.00551754,0.0359392,0.00486384,0.00549249,0.006696,0.000980469,0.000392344,0.00503495,0.000290473,0.0348107
"ram_samp_605",0.888962,0.0017899,0.00420445,0.00291445,0.00807062,0.0241812,0.00709972,0.00492151,0.0081917,0.0010516,0.000228932,0.00504264,0.00129978,0.0420451
"ram_samp_606",0.900977,0.000680614,0.0018763,0.00189744,0.00709399,0.0289855,0.00388529,0.00354307,0.00486385,0.000321052,0.000200095,0.00461585,0.000146286,0.0409166
"ram_samp_607",0.900923,0.000788274,0.00179748,0.00203394,0.00394301,0.0303255,0.00408138,0.00369302,0.00532333,0.000432557,0.000405801,0.00551942,0.000298163,0.0404379
"ram_samp_608",0.902808,0.0011747,0.00187822,0.00287215,0.00378152,0.0329209,0.00415444,0.00399678,0.00572129,0.000397952,0.000390421,0.00416021,0.000428892,0.0353125
"ram_samp_609",0.892808,0.00231474,0.002628,0.00275296,0.00830709,0.0323768,0.00592699,0.00494842,0.00714586,0.000653644,0.000330824,0.00457932,0.00100756,0.0342224
"ram_samp_610",0.896662,0.00100743,0.00173787,0.00234729,0.00760339,0.03001,0.00441394,0.00364493,0.0060173,0.000603655,0.000342356,0.00465426,0.000140518,0.0408105
"ram_samp_611",0.892592,0.00130543,0.00197435,0.00312592,0.00697479,0.0291605,0.00523489,0.00501186,0.00651912,0.000813212,0.000298142,0.00547905,0.000161666,0.0413511
"ram_samp_612",0.887423,0.0021667,0.0019359,0.00337393,0.00758999,0.035151,0.00641723,0.00684017,0.00743231,0.00113042,0.000346204,0.00481386,0.00034238,0.0350337
"ram_samp_613",0.900992,0.000803654,0.00149949,0.00218582,0.00425637,0.029843,0.00363536,0.00357575,0.00479272,0.000451782,0.000400034,0.0045947,0.000330845,0.0426391
"ram_samp_614",0.890915,0.00203405,0.00296444,0.00258954,0.00858585,0.0321692,0.00713432,0.00507531,0.00783989,0.00128038,0.000276994,0.00529641,0.00107677,0.0327594
"ram_samp_615",0.903823,0.000672924,0.00194551,0.00179363,0.00518879,0.0274956,0.0042967,0.00384298,0.00546175,0.000421022,0.000340437,0.00435438,0.000261636,0.0401034
"ram_samp_616",0.889708,0.00236088,0.00326435,0.00321051,0.0102815,0.0333015,0.00678635,0.00471388,0.00762841,0.00123424,0.000161645,0.00424865,0.00123634,0.0318635
"ram_samp_617",0.895169,0.00217632,0.00331626,0.00322589,0.00733622,0.0317905,0.00625958,0.00498303,0.00753228,0.00138035,0.00021932,0.00423327,0.00102871,0.0313483
"ram_samp_618",0.891215,0.00190909,0.00352773,0.00298174,0.00925104,0.0286856,0.00664408,0.00449855,0.00773223,0.000980469,0.000182792,0.00416406,0.001344,0.0368832
"ram_samp_619",0.900323,0.00112087,0.0022089,0.00246266,0.00760153,0.0255116,0.00465429,0.00392565,0.00553673,0.0010516,0.000265459,0.00370458,0.000778786,0.040857
"ram_samp_620",0.901608,0.00168608,0.00188399,0.00222042,0.00731315,0.0299814,0.00447934,0.00369687,0.00579242,0.000640187,0.000240467,0.00385838,0.00030393,0.036293
"ram_samp_621",0.876715,0.00278383,0.00380265,0.0040468,0.00863776,0.0338994,0.00770915,0.00730734,0.00941249,0.00202631,0.000228932,0.006671,0.000596149,0.0361622
"ram_samp_622",0.901185,0.0016534,0.00153025,0.00334893,0.00689597,0.0282915,0.004587,0.0031701,0.00551942,0.000761304,0.000269304,0.00380455,0.000288551,0.0386922
"ram_samp_623",0.885846,0.00259542,0.00270875,0.00358348,0.0112351,0.031379,0.00616922,0.00507146,0.00798792,0.00146686,0.000215475,0.00451203,0.000576924,0.0366525
"ram_samp_624",0.906931,0.000559497,0.00200703,0.0015091,0.0039084,0.0251847,0.00377186,0.00343349,0.00480041,0.000284524,0.000400034,0.00448896,0.000167434,0.0425565
"ram_samp_625",0.894754,0.00104781,0.00258378,0.0040122,0.00594818,0.0257134,0.00490229,0.00540213,0.00639608,0.00203977,0.000261614,0.00513108,0.000423125,0.0413857
"ram_samp_626",0.876654,0.00366241,0.00348736,0.00523106,0.0124136,0.0371331,0.00798407,0.00651719,0.00963935,0.00225316,0.00024239,0.00486769,0.00087491,0.0290394
"ram_samp_627",0.878754,0.00313949,0.0032432,0.00426597,0.0113062,0.0337514,0.00870885,0.00645374,0.0102699,0.00157452,0.000130885,0.005381,0.000940275,0.0320788
"ram_samp_628",0.880715,0.00176298,0.00264723,0.00565594,0.00936254,0.0314482,0.00562323,0.00619036,0.00901069,0.00205899,0.000269304,0.00507532,0.000376985,0.0398034
"ram_samp_629",0.898546,0.000751746,0.00177056,0.00221658,0.00518686,0.0278224,0.00399679,0.00387182,0.00532525,0.000574822,0.000428871,0.00525412,0.000202038,0.0440522
"ram_samp_630",0.893431,0.000949764,0.00152064,0.00240498,0.00714974,0.0332381,0.00431977,0.0040756,0.00574243,0.000515224,0.000494236,0.00494844,0.000203961,0.0410069
"ram_samp_631",0.895546,0.00155151,0.00445053,0.00279525,0.00590204,0.0235506,0.0068844,0.00464851,0.00772646,0.000997772,0.000182792,0.00474465,0.0019765,0.0390402
"ram_samp_632",0.831546,0.00580792,0.00349121,0.0078399,0.0165758,0.0444175,0.0135017,0.0108409,0.0160201,0.00606164,0.000473089,0.0109428,0.000540397,0.0319443
"ram_samp_633",0.885415,0.00143808,0.00310863,0.00284716,0.00966245,0.0328459,0.00678442,0.00545019,0.00800907,0.00100931,0.000217397,0.00567899,0.000763406,0.0367678
"ram_samp_634",0.881154,0.00163225,0.00315669,0.00347966,0.0097951,0.0304428,0.00760149,0.00572896,0.00911451,0.00170525,0.000361584,0.00540407,0.00126902,0.0391536
"ram_samp_635",0.895269,0.00190717,0.00159177,0.00395837,0.00294715,0.0366659,0.00457162,0.00535215,0.00616346,0.000645954,0.000407724,0.00553096,0.000550009,0.0344397
"ram_samp_636",0.887323,0.00203213,0.00312401,0.00282601,0.00789183,0.0327902,0.00737848,0.0061173,0.00779375,0.00150147,0.000159722,0.00518106,0.00101333,0.0348645
"ram_samp_637",0.912338,0.000597947,0.00131878,0.00208777,0.00457743,0.0259768,0.00317973,0.00300477,0.00395835,0.000246074,0.00022701,0.00343735,9.63014e-05,0.0389518
"ram_samp_638",0.876515,0.00371047,0.00456973,0.00490808,0.00967975,0.0350972,0.00810326,0.0066806,0.00995849,0.00275494,0.000267382,0.00540023,0.00125749,0.0311003
"ram_samp_639",0.907023,0.000586412,0.00183593,0.00191475,0.00381804,0.0248464,0.0041679,0.00361997,0.00523681,0.000357579,0.000182792,0.00430824,0.000169356,0.0419336
"ram_samp_640",0.895462,0.000734444,0.00267414,0.00159177,0.00727662,0.0276436,0.00554633,0.00436013,0.00658641,0.000576744,0.000161645,0.00496382,0.000863375,0.0415606
"ram_samp_641",0.886092,0.0014823,0.00225696,0.00374881,0.00842436,0.0316943,0.0055694,0.00478885,0.00721892,0.00150723,0.000426949,0.00575012,0.000257791,0.040782
"ram_samp_642",0.892762,0.00134388,0.00470046,0.00180516,0.00662682,0.0241754,0.00786295,0.00536368,0.0087127,0.000424867,0.000207785,0.00565208,0.00154201,0.038821
"ram_samp_643",0.877315,0.00175721,0.00257225,0.00553867,0.00798026,0.0322096,0.00750921,0.00758033,0.00937212,0.00153799,0.000267382,0.00737079,0.000307775,0.0386807
"ram_samp_644",0.8962,0.00110549,0.00183208,0.0024146,0.00684983,0.024335,0.00515799,0.00407945,0.00628266,0.000344122,0.000263537,0.00483693,0.000230876,0.0460689
"ram_samp_645",0.881908,0.0028242,0.0043621,0.00468123,0.0107025,0.033661,0.00747653,0.00600964,0.00922793,0.00224355,0.00018856,0.00439476,0.00139206,0.0309292
"ram_samp_646",0.899162,0.00108626,0.00206086,0.00208393,0.00676139,0.027386,0.00531755,0.00411021,0.00614039,0.000451782,0.000225087,0.00459662,0.00050387,0.040111
"ram_samp_647",0.890231,0.000953609,0.00451013,0.00195704,0.00548678,0.0248944,0.00843586,0.00629802,0.00866079,0.000642109,0.000209707,0.00614039,0.00153432,0.0400495
"ram_samp_648",0.878961,0.00335483,0.00309327,0.0043429,0.0135076,0.0407573,0.00737661,0.00644226,0.00834172,0.00200326,0.000182794,0.00466587,0.000327003,0.026648
"ram_samp_649",0.897992,0.00144385,0.00292983,0.00238384,0.00763421,0.024931,0.00562323,0.00423709,0.00689017,0.000793987,0.000171257,0.00404486,0.00091336,0.0400111
"ram_samp_650",0.884769,0.0014823,0.00362578,0.00248573,0.00668065,0.0304351,0.0079187,0.00609423,0.00919717,0.000984314,0.000217397,0.00689017,0.00165544,0.0375657
"ram_samp_651",0.899854,0.000353789,0.00140721,0.00165713,0.00221852,0.0314002,0.00446204,0.00447548,0.00485231,0.000336432,0.000523073,0.00640954,7.70765e-05,0.041974
"ram_samp_652",0.893462,0.00171684,0.00357964,0.0029356,0.00693826,0.0291259,0.0065345,0.00530024,0.00747269,0.00137458,0.00018087,0.0043813,0.00107677,0.0359219
"ram_samp_653",0.913462,0.000219215,0.000517093,0.000830454,0.000855467,0.0271553,0.00241073,0.00230113,0.00264336,0.000132647,0.000475011,0.00482348,0.000111681,0.0440599
"ram_samp_654",0.886892,0.00189948,0.00294329,0.00298174,0.00845127,0.0339283,0.00756496,0.00600772,0.00862042,0.00113619,0.000278917,0.00491768,0.00116905,0.0332054
"ram_samp_655",0.884846,0.00208211,0.00383149,0.00341045,0.00795719,0.031108,0.00749383,0.00612115,0.00856275,0.00166488,0.000167412,0.00521951,0.00104217,0.036491
"ram_samp_656",0.8993,0.000907469,0.00149757,0.00257609,0.00361234,0.0352952,0.0045524,0.00465043,0.00530026,0.000346044,0.000567291,0.00585394,0.000275093,0.0352683
"ram_samp_657",0.888108,0.00148614,0.00365077,0.00214737,0.00623847,0.0304351,0.00766878,0.00570012,0.00861658,0.000957399,0.000263537,0.00624228,0.00181116,0.0366736
"ram_samp_658",0.890915,0.00137656,0.00324897,0.00249726,0.00886846,0.0315271,0.00608656,0.00446203,0.00715547,0.000949709,0.000159722,0.00517337,0.00105178,0.0365275
"ram_samp_659",0.897777,0.000697916,0.00150334,0.0022185,0.00515418,0.0304005,0.00502341,0.00478501,0.00622306,0.000344122,0.000355817,0.00577704,0.000173201,0.0395708
"ram_samp_660",0.910146,0.000590257,0.000899671,0.00190706,0.00229158,0.0277397,0.00298748,0.00305091,0.00348349,0.000282602,0.000344282,0.00379494,0.000161666,0.0423181
"ram_samp_661",0.877292,0.00436796,0.00215891,0.00481773,0.0173967,0.0358662,0.00762456,0.00439474,0.00932021,0.00169756,0.000323134,0.00392759,0.000588459,0.0302236
"ram_samp_662",0.903162,0.000630629,0.00168021,0.00206662,0.0027895,0.0266997,0.00417751,0.00387759,0.00531371,0.000311439,0.000580748,0.0056117,0.000240488,0.0428583
"ram_samp_663",0.882215,0.00133619,0.00312785,0.00268375,0.00623271,0.0301948,0.00760149,0.00660947,0.00870501,0.00127269,0.000136652,0.00771685,0.000813391,0.041353
"ram_samp_664",0.894492,0.00159765,0.0034393,0.0022358,0.00895305,0.0321211,0.00683633,0.00429669,0.00732273,0.000694017,0.000159722,0.00377187,0.00163045,0.032446
"ram_samp_665",0.901662,0.000434534,0.0012015,0.0014668,0.0020801,0.0286433,0.00391989,0.00381414,0.00446589,0.000288369,0.000553833,0.00580011,0.000192426,0.0454787
"ram_samp_666",0.877769,0.00212056,0.00246651,0.00554828,0.00576746,0.0348645,0.00779374,0.00837817,0.00942018,0.00188789,0.000365429,0.00693054,0.000415435,0.0362737
"ram_samp_667",0.901615,0.000634474,0.000920818,0.00184938,0.00269146,0.026442,0.00327393,0.00330852,0.0039026,0.000128802,0.000573058,0.00565784,0.000407745,0.0485951
"ram_samp_668",0.889177,0.00147268,0.00212815,0.00339892,0.00694788,0.0302005,0.00513107,0.00517528,0.00710357,0.00110351,0.000276994,0.0058078,0.000163589,0.0419124
"ram_samp_669",0.884162,0.00271269,0.00215122,0.00392376,0.0137305,0.0343032,0.00663255,0.00464659,0.00814556,0.00103622,0.000261614,0.00425634,0.000734569,0.0333073
"ram_samp_670",0.895446,0.00105935,0.00174942,0.00315092,0.00507536,0.0320481,0.00418328,0.00438705,0.00554826,0.000709397,0.000451941,0.00510993,0.000384675,0.0406993
"ram_samp_671",0.8915,0.00174183,0.00221082,0.0027222,0.00892998,0.0331227,0.00581548,0.00468119,0.00686518,0.000768994,0.000365429,0.00447358,0.00049618,0.0363045
"ram_samp_672",0.8865,0.00253006,0.00248766,0.00363154,0.00974127,0.0307446,0.00716508,0.00555978,0.00806866,0.00119963,0.000230855,0.0050561,0.000653824,0.0364275
"ram_samp_673",0.891976,0.00143617,0.00259149,0.00262032,0.00586363,0.0327539,0.00572901,0.00546177,0.00689214,0.00132076,0.000169336,0.00575786,0.000330848,0.0371007
"ram_samp_674",0.869062,0.00303183,0.0044217,0.00534449,0.00945867,0.0370331,0.00925484,0.00839355,0.0107582,0.00311637,0.000334669,0.00659987,0.00097488,0.0322134
"ram_samp_675",0.9103,0.000399929,0.000922741,0.00138029,0.00183594,0.0274187,0.00351424,0.00344887,0.00386415,0.000219159,0.000521151,0.00494075,0.000121294,0.0411107
"ram_samp_676",0.873962,0.002209,0.00434287,0.00421214,0.00651531,0.0305985,0.00807635,0.00837625,0.0101277,0.00208398,0.000375042,0.00828591,0.000238566,0.0405936
"ram_samp_677",0.854808,0.00351053,0.00258763,0.00736312,0.0127192,0.0398803,0.0103776,0.00692283,0.0128865,0.00388345,0.000419259,0.00910297,0.000305853,0.0352298
"ram_samp_678",0.897054,0.00226667,0.0032086,0.00336816,0.0075477,0.0291835,0.00561362,0.00470619,0.00705743,0.00162066,0.000190482,0.00389106,0.000899903,0.03339
"ram_samp_679",0.889415,0.00123237,0.00229349,0.00208393,0.00702478,0.0344839,0.00719776,0.00574049,0.00689978,0.00109005,0.00075185,0.00543483,0.000344303,0.0360065
"ram_samp_680",0.907477,0.000472984,0.000997718,0.00171096,0.0027722,0.0273129,0.00261067,0.00254337,0.00319704,0.000247997,0.000238545,0.00441783,0.000167434,0.0458324
"ram_samp_681",0.879154,0.00197061,0.00392761,0.00425251,0.00835707,0.030214,0.00781104,0.00727081,0.00895302,0.00263574,0.000200095,0.00593661,0.00101333,0.038302
"ram_samp_682",0.895892,0.00234165,0.00366423,0.00370844,0.00790913,0.0275398,0.00683441,0.00521373,0.00828206,0.00126884,0.00012704,0.00423327,0.00136515,0.0316174
"ram_samp_683",0.894546,0.00117277,0.00256071,0.0022608,0.00715551,0.0290547,0.00602888,0.00488498,0.00720546,0.000509457,0.000282762,0.00542522,0.000796088,0.0381155
"ram_samp_684",0.897362,0.000361479,0.00159369,0.00192628,0.00465433,0.0295834,0.00396796,0.00373532,0.00500996,0.000140337,0.000578826,0.00658065,0.000134751,0.0443694
"ram_samp_685",0.888723,0.00178028,0.00327973,0.00344314,0.00452745,0.0290605,0.00556171,0.00555978,0.00721507,0.00166103,0.000557678,0.0062692,0.000436582,0.041924
"ram_samp_686",0.863131,0.00367202,0.00372575,0.00787258,0.0144956,0.0366313,0.00869347,0.00744383,0.0106429,0.0039565,0.000298142,0.00560401,0.000453885,0.0333804
"ram_samp_687",0.906331,0.000538349,0.00123803,0.00176864,0.00328359,0.0275898,0.00344119,0.00338735,0.00423903,0.000230694,0.000451941,0.00471966,0.000221263,0.0425603
"ram_samp_688",0.885246,0.00138233,0.00352389,0.00287792,0.00747464,0.0380905,0.00724967,0.00627879,0.00835127,0.000843972,0.000217397,0.00643069,0.00108831,0.0309465
"ram_samp_689",0.894323,0.00223784,0.00285678,0.00361808,0.00891075,0.0304601,0.00627688,0.00498879,0.00859927,0.00130153,0.000261614,0.00448704,0.00094412,0.0307369
"ram_samp_690",0.895062,0.00162264,0.00204741,0.00282794,0.00460819,0.0329574,0.0051849,0.00466389,0.00672099,0.000772839,0.000386576,0.0051503,0.000390443,0.037606
"ram_samp_691",0.872677,0.00400461,0.00394684,0.00507534,0.0142476,0.036566,0.00909143,0.00674212,0.0106602,0.00180522,0.000228932,0.00499266,0.000999872,0.0289605
"ram_samp_692",0.890846,0.00164186,0.00358349,0.00283947,0.00851664,0.0291374,0.00618653,0.00487344,0.00803021,0.000893957,0.00022701,0.00526757,0.000915283,0.0370427
"ram_samp_693",0.879508,0.00307989,0.00377766,0.00340853,0.00969898,0.0378809,0.00767839,0.00657486,0.00972779,0.00108428,0.000248157,0.00603273,0.000790321,0.0305081
"ram_samp_694",0.906792,0.000678691,0.00155332,0.0016802,0.00548678,0.0263421,0.00363921,0.00309513,0.00468698,0.000384494,0.000290452,0.00380263,0.000257791,0.0413126
"ram_samp_695",0.893585,0.00125929,0.00344699,0.00214929,0.00790528,0.0289105,0.00621729,0.00504839,0.00768801,0.000628652,0.000209707,0.00495805,0.0011902,0.0368005
"ram_samp_696",0.868031,0.00403153,0.00331626,0.0060885,0.0160682,0.0457651,0.00806674,0.00831665,0.00949324,0.00278954,0.000230855,0.00456778,0.000278938,0.0229566
"ram_samp_697",0.898331,0.00184949,0.0032432,0.00211469,0.0108775,0.0257499,0.00608079,0.00416404,0.00728236,0.000580589,0.000182792,0.00338736,0.000976802,0.0351779
"ram_samp_698",0.883146,0.00194369,0.00376805,0.00278949,0.00881847,0.0305812,0.00719969,0.00623458,0.00931637,0.00107275,0.000163567,0.00598851,0.00089798,0.038077
"ram_samp_699",0.889323,0.00195715,0.00230887,0.00411986,0.00744196,0.0317616,0.00624997,0.00580394,0.00772646,0.00125539,0.000236622,0.00496959,0.000490412,0.0363583
"ram_samp_700",0.900046,0.000313417,0.00108615,0.00176864,0.00508882,0.0265958,0.00368919,0.00330852,0.00447935,0.000369114,0.000498081,0.00570206,7.70765e-05,0.0469801
"ram_samp_701",0.876931,0.00225129,0.00397568,0.00403719,0.0113716,0.0336764,0.00820131,0.00599619,0.00954322,0.00188981,0.000232777,0.00527911,0.00130363,0.0353125
"ram_samp_702",0.891954,0.00202828,0.0029529,0.00314515,0.00817828,0.0307119,0.00595006,0.00499841,0.00730927,0.00138996,0.00016549,0.00414291,0.000724956,0.0363487
"ram_samp_703",0.9037,0.000638319,0.00137453,0.00159177,0.00289524,0.02942,0.00377763,0.00353346,0.00446397,0.000203779,0.000496159,0.00493498,0.000302008,0.0426699
"ram_samp_704",0.8918,0.0015938,0.0029952,0.00254533,0.00889537,0.0302909,0.00581356,0.00411405,0.00722853,0.00109005,0.00016549,0.00452164,0.000886445,0.0380597
"ram_samp_705",0.887346,0.00228782,0.00359118,0.00314323,0.0109236,0.0322999,0.00718431,0.00565783,0.00873577,0.00109774,0.00016549,0.0050138,0.00090567,0.0316443
"ram_samp_706",0.873669,0.0039181,0.00381419,0.00553482,0.0104161,0.03845,0.00720738,0.00668444,0.0095413,0.00242427,0.000553833,0.00558287,0.000575002,0.0316309
"ram_samp_707",0.886854,0.00111702,0.00267991,0.00291637,0.0067018,0.0350895,0.00618268,0.00574434,0.0075419,0.000644032,0.000184715,0.00623267,0.000375063,0.0377329
"ram_samp_708",0.899085,0.000672924,0.0018936,0.0024319,0.00447169,0.0273379,0.00417751,0.00378723,0.00555403,0.000288369,0.000769152,0.00547328,0.000144364,0.0439118
"ram_samp_709",0.887708,0.00173991,0.0033624,0.00322013,0.00832247,0.0304159,0.00649413,0.00546942,0.00748807,0.00100931,7.89777e-05,0.00647298,0.000671126,0.0375483
"ram_samp_710",0.8844,0.00255889,0.00346237,0.00347774,0.00964515,0.0349645,0.00663255,0.0060827,0.00851084,0.00114965,0.000236622,0.00601927,0.000792243,0.0320711
"ram_samp_711",0.884423,0.00166301,0.00219928,0.00466969,0.00489272,0.0339244,0.00578472,0.00669982,0.00849546,0.00120732,0.000480779,0.00687094,0.000384675,0.0383039
"ram_samp_712",0.893323,0.00165532,0.00396799,0.00262607,0.00835515,0.0310464,0.00708049,0.00523487,0.00762072,0.000892034,0.000130885,0.00497343,0.00089029,0.0322019
"ram_samp_713",0.901262,0.000784429,0.00254341,0.00186284,0.00525607,0.0258864,0.00471965,0.00391411,0.00576743,0.000515224,0.000373119,0.00434862,0.000699964,0.0420682
"ram_samp_714",0.900515,0.000503744,0.00301442,0.00182631,0.00437172,0.0223933,0.00354885,0.0029221,0.00542714,0.000305672,0.00011166,0.00417559,0.000134751,0.0507483
"ram_samp_715",0.882715,0.00227821,0.00312593,0.00370075,0.013594,0.035472,0.00684402,0.00535215,0.00819747,0.00122847,0.00024239,0.00408523,0.000682661,0.0324806
"ram_samp_716",0.883608,0.00178221,0.00238384,0.0050715,0.00562135,0.0358604,0.00553095,0.00654218,0.00829936,0.00160144,0.000413491,0.00637878,0.000430815,0.0364775
"ram_samp_717",0.887215,0.00202059,0.00407565,0.00301826,0.0115523,0.0320827,0.00739194,0.00456007,0.00818017,0.000947787,0.00016549,0.00394297,0.00171504,0.0331324
"ram_samp_718",0.902177,0.000847871,0.0016629,0.00183016,0.00261456,0.0291374,0.00419097,0.0040583,0.00521182,0.000517147,0.000246235,0.00515991,0.00033469,0.0420105
"ram_samp_719",0.889023,0.00186872,0.00258955,0.00377957,0.00605968,0.0340475,0.0055694,0.00537906,0.00752075,0.00130345,0.000328902,0.005381,0.000601917,0.0365467
"ram_samp_720",0.894831,0.00118239,0.00111499,0.00223196,0.00539449,0.0335611,0.00428517,0.00364688,0.00496959,0.000330664,0.00117095,0.00630573,0.000332768,0.0406417
"ram_samp_721",0.885054,0.00175145,0.00241268,0.00327396,0.0116945,0.034555,0.00628265,0.00471772,0.00833781,0.00109774,0.000403879,0.00465622,0.000644211,0.0351202
