"","mean.other","mean.Mortierellaceae","mean.Piskurozymaceae","mean.Trimorphomycetaceae","mean.Umbelopsidaceae","mean.Russulaceae","mean.Hypocreaceae","mean.Aspergillaceae","mean.Herpotrichiellaceae","mean.Clavulinaceae","mean.Chaetomiaceae","mean.Atheliaceae","mean.Cortinariaceae","mean.Inocybaceae","mean.Sebacinaceae","mean.Helotiaceae","mean.Thelephoraceae","mean.Tricholomataceae","mean.Pyronemataceae","mean.Gloniaceae","mean.Helotiales_fam_Incertae_sedis"
"HARV_020-O-12-33-20140812",0.282587956604132,0.28104752731334,0.0376674742617289,0.02206491365815,0.0611230031609753,0.00439918362758334,0.0317526100276521,0.0244751955744166,0.0407451150387226,0.0106164164014672,0.023042972896962,0.0157528773449246,0.0190536435842169,0.0118855083338068,0.00807949072434672,0.032646589468855,0.00819635004982179,0.021470508861011,0.018041858170051,0.013503485083358,0.031847319814478
"HARV_020-O-30-27-20140812",0.282165440114516,0.281234026982965,0.03786949860644,0.0221789787297821,0.0614453481368865,0.00440664976587407,0.0318319948144856,0.0244451003252193,0.0406971233354134,0.0105993120977442,0.0230944715029862,0.0156925893723863,0.0190637600521613,0.0118344084761751,0.00803578759065208,0.0326136037888398,0.00815706591520988,0.0213827523340423,0.0179886951918679,0.0134604295638604,0.0318029633024926
"HARV_020-O-37-22-20140812",0.281978615755236,0.281716239512794,0.0377820088539805,0.022151741415809,0.0614008188948843,0.00442283491834947,0.0317434689341391,0.024455799995939,0.0408044615622881,0.0105706772394895,0.0230170817129638,0.0157602222509515,0.0191147610470294,0.011738858345022,0.00800059289814511,0.0325139058295269,0.0081766775140764,0.0213909332677317,0.0180068647405759,0.0134596500738032,0.031793785237265
"HARV_021-M-36-16-20140717",0.270650068540826,0.0996370486853447,0.0236566515024194,0.0188173762287731,0.0524876577417198,0.0554992825594926,0.0224422901732348,0.0228598521179164,0.0454959282051863,0.0205906619724275,0.0155370916551189,0.0478116143732316,0.0620869594168137,0.0450735364645354,0.0192958218352089,0.0358540050665932,0.0492647450993848,0.0249459117562698,0.0240668884909311,0.0222404909344337,0.0216861171801382
"HARV_021-M-6-12-20140717",0.274055469848993,0.106462566192329,0.0268027012950002,0.0205497765910671,0.0437423945107135,0.0629262588413315,0.0227196860629576,0.0229257953980487,0.0415168750040765,0.0219640980226646,0.0174512952212402,0.0434455979618021,0.0456406370202015,0.0458230982578392,0.0233983888083382,0.0315908333968083,0.0535882247455194,0.02547724703819,0.0247521448628097,0.0220846031730622,0.023082307747008
"HARV_021-O-3-37-20140717",0.271905929168226,0.105561980076891,0.0261154138447055,0.0198350444430835,0.048307944804195,0.0617457957683374,0.0228427409902772,0.0226295255998334,0.0426398266896113,0.0208215884309154,0.0167696198010522,0.0437775180053793,0.0520610335955091,0.0457475268405144,0.0210275500205121,0.0334164399632243,0.051143188980167,0.0247707163731772,0.0242560372236508,0.0218791711382907,0.0227454082424473
"HARV_021-O-36-16-20140717",0.272042185380048,0.107365917298518,0.0268243900356397,0.0201392184533959,0.0469688731324607,0.0633064639582218,0.0229027754610046,0.0225735241446627,0.0418457833319999,0.0209644719289321,0.0172249981721173,0.0428947699138048,0.0493274569438735,0.0456757254853837,0.0217465857082728,0.0326100405708519,0.0517065152955837,0.0247741544180073,0.0242847280972902,0.0217758036915445,0.0230456185783878
"HARV_033-M-23-30-20140717",0.291118389086526,0.153873004973134,0.0354605657674164,0.0236901482368028,0.0425528190647797,0.0428797636153971,0.02613030320205,0.0236869352104576,0.03791391003611,0.0193373300423878,0.0222704184774289,0.0303221701669807,0.02856088417107,0.0361662590501619,0.0216725318110372,0.0291760917079974,0.038250070338866,0.0248891458331042,0.0240814002998975,0.0197838237459447,0.0281840351624498
"HARV_033-M-30-38-20140717",0.288580720742019,0.161252296321472,0.0381539937110363,0.0246151383863929,0.0389635862665839,0.0462062357168465,0.0263825477873381,0.0234867369160209,0.0353262389032052,0.0192535734256488,0.0238335825288941,0.0276857287523844,0.0240204792030943,0.0360004380931702,0.0231688718486069,0.0272269262993264,0.0387619362944752,0.0245000462009844,0.0240127429887485,0.0193060597939857,0.0292621198197664
"HARV_033-M-33-4-20140717",0.290609919202808,0.15632219090685,0.036474059646716,0.0242023072127304,0.0399838697087452,0.0442750071255477,0.0261847267754279,0.0236866279627507,0.0366226236061704,0.0196026630206327,0.0230407772140173,0.0292000379412807,0.0259349508586711,0.0363133737750237,0.0230056618031414,0.0280220941887738,0.039051622844541,0.0249482567702552,0.0242383826854081,0.019684857712298,0.0285959890382111
"HARV_033-O-23-30-20140717",0.291160235067709,0.100908830072328,0.0248741670185291,0.0244633457430451,0.0227906691500904,0.0296085533650851,0.0229606061176546,0.028203686245121,0.0449562542964727,0.0363598021476412,0.0199679479900452,0.0480016585683756,0.0223704481175403,0.0381345327566811,0.0462443924644134,0.0234699847252199,0.0571217391962516,0.0389125384345563,0.0304626054834724,0.0261835186432819,0.022844484396486
"HARV_033-O-30-38-20140717",0.289240319432422,0.105540796703446,0.0267518738370079,0.0253708601179889,0.0211297227213519,0.0318036438893495,0.0231330222821947,0.0278829497004195,0.0423713245949802,0.0364679293331247,0.0211913701453301,0.0446110491232256,0.019279985119942,0.0378529107919891,0.0489755120792018,0.0221446121069353,0.0578526259728744,0.0385819496116063,0.0304134497239833,0.0257654741101389,0.0236386186024884
"HARV_034-M-23-8-20140717",0.278496058496745,0.124429206973162,0.0312877108461888,0.0219750756801749,0.0436111086647841,0.0618691202270879,0.0240868787931041,0.0227477522837381,0.0385519479832947,0.0202966005541372,0.0197302472523493,0.036167735532968,0.0372883521814808,0.0433301341557747,0.0226512006349276,0.030262249612823,0.0482073324468495,0.024440548656291,0.0242871261267292,0.0208040600141409,0.0254795528832498
"HARV_034-M-31-3-20140717",0.278244715802321,0.122405845932933,0.0302884245456325,0.0213761661975014,0.0464518488540241,0.0600394121199364,0.0240308694904645,0.0227468317224222,0.0395948099993671,0.0198725868359455,0.0190561176093817,0.0370709851637619,0.0412004558617367,0.0435278721018174,0.0213158053248502,0.031511037293458,0.0471558884923523,0.0240980328387035,0.0240654866994987,0.0208112012154223,0.0251356058984694
"HARV_035-M-18-37-20140717",0.277387584443454,0.117446631075088,0.028197077665258,0.0204322507969892,0.051635620929235,0.0555765161170864,0.0237855469177441,0.0227562576188129,0.0422765641202251,0.0193380371637114,0.0177596267720538,0.0398643550272441,0.0493394443530333,0.0427368450838692,0.019193054415307,0.0340598192689649,0.0451463860296227,0.0240595397795149,0.0237671995027934,0.0210434272917048,0.0241982156282876
"HARV_035-O-18-37-20140717",0.27646640452053,0.0740717305726088,0.0184330008217321,0.0200167352708744,0.0297888864262731,0.035536543865941,0.0204815646573749,0.0266489051345406,0.0515137371307996,0.0350076088419757,0.014845847308108,0.0655021725411161,0.0444981093249779,0.0446158234792753,0.0368583226303303,0.0288480422509322,0.0644611326145618,0.0365255469462877,0.029467433560207,0.0276291552068593,0.0187832968946948
"JERC_001-M-17-34-20140710",0.291316625081917,0.0235822942866094,0.0160070560974365,0.0205012795657673,0.0173442004174088,0.19452493431401,0.0265539854351265,0.0228341644261255,0.0329287971522779,0.0277400453586034,0.0215999837968935,0.0168652606657519,0.0248004709999601,0.0519554847055294,0.0327335429902189,0.0176618131428457,0.0970531253821721,0.014624075159632,0.0194199637809904,0.017150899927033,0.0128019973136903
"JERC_001-M-29-2-20140710",0.291118317045091,0.0235568923731623,0.0159984218723754,0.0204870907410663,0.0173227732693077,0.194679232095172,0.0265371540956646,0.0228629129300184,0.0327767687057423,0.0277561111943263,0.0216036381422658,0.0168473076035315,0.024769705316157,0.052143200295768,0.0327839005038269,0.0176308225702738,0.0971818890192008,0.0145629037416602,0.0193796635104494,0.0171761243347018,0.0128251706402385
"JERC_001-M-7-5-20140805",0.291226023813473,0.024144425489333,0.0166896404152241,0.0209406527475861,0.0175307255169008,0.199898388802807,0.0267596515752293,0.0228906968542888,0.0324484387754696,0.0275534984545057,0.0218006951177699,0.0167654180246569,0.0238654217925132,0.0494100794175426,0.032060739380697,0.0175897312193624,0.0945851237975692,0.0145851239058,0.0192133873293823,0.0171033025721708,0.0129388349977189
"JERC_001-M-9-17-20140805",0.291292629530008,0.0237392531496538,0.0162223966279303,0.0207158688965141,0.0175155075029197,0.197312662381416,0.0266031420283399,0.0229171006703648,0.0328370473840811,0.0276889182003704,0.0216487455627943,0.0168883217927875,0.0244489128742137,0.0506656136886501,0.0321583268234788,0.017624504287259,0.0957586136454172,0.014669987742264,0.019288356012469,0.0172143391350356,0.0127897520640328
"JERC_002-M-11-0-20140805",0.299378910711069,0.0218262663673524,0.0137971473348405,0.0189889160105427,0.0257097201620061,0.163472639596102,0.0272788796047723,0.0244449886097527,0.0423024299639431,0.0271329686327823,0.0181373905042144,0.0227006472285431,0.0452716687113694,0.0488605873212029,0.0242432813220678,0.023814911477477,0.0870569303347752,0.0153842134291186,0.0195064142462377,0.0188614710519435,0.0118296173798879
"JERC_002-M-12-7-20140710",0.298567196383154,0.0216104236276908,0.013554232841406,0.0186945055396321,0.0246789252835045,0.161976641532192,0.0270350115023999,0.0241789030484548,0.0414598155347751,0.0271675969114119,0.0183121384615259,0.0220436175612727,0.0443152094573953,0.0522185047108524,0.0253122823299765,0.0233480510278779,0.0900799762860521,0.015166721816105,0.0196430468152164,0.0186733306917565,0.0119638686373482
"JERC_002-M-27-36-20140805",0.297935542552443,0.0213042241942596,0.0131969731212391,0.0184399921620007,0.0238042843548335,0.160132471414979,0.0267495922864597,0.0240829777449851,0.0410785113032879,0.0273404831227413,0.0183671359429253,0.0216997329613502,0.0440416051315976,0.0546505792062662,0.0260926890170464,0.0228875716143065,0.0927345711767819,0.015140412425956,0.0198354966227337,0.0185691534807001,0.0119160001631075
"JERC_002-M-30-5-20140805",0.300507837064338,0.0238247440913356,0.0157789938530648,0.0202394323104338,0.0299973876893487,0.174791237455239,0.0282869180655266,0.0246494564048512,0.0432624534248408,0.0258851603991448,0.0179868943108386,0.0238788879366607,0.0461383937815091,0.0384436867112955,0.0205270379442455,0.0256888634304578,0.0749944135473196,0.0155446861070419,0.0186041184346681,0.0190504614793592,0.0119189355584799
"JERC_003-M-1-7-20140805",0.29409303742079,0.0234771085422618,0.0159029603406417,0.0206142747785705,0.0189699511857195,0.191145479465587,0.0268712118148708,0.0233045046911582,0.0346272290685956,0.0277601532348406,0.0208694614416536,0.018075262390254,0.027434251453684,0.049438289627286,0.0304434560092148,0.0187281002574014,0.0937289879141574,0.014932885755847,0.0193422866415399,0.0176320029400271,0.0126091050258997
"JERC_003-M-3-26-20140805",0.292583369543011,0.0258034684992136,0.0185386543884725,0.0221665486521054,0.0199054709921747,0.211697255770391,0.0276390879372028,0.0231396664963077,0.0333318712476596,0.0267162258244796,0.0216353355206407,0.0176292623252597,0.0243333680124551,0.0404410786204244,0.0280811474485468,0.018716881587062,0.0840423820255335,0.014845069543442,0.0185001194524148,0.0173536795571323,0.0129000565560704
"JERC_003-M-33-0-20140805",0.280607209763364,0.0239860419756635,0.0169212052414791,0.0210014147188038,0.0132246382169798,0.210959793071806,0.0257349125624289,0.0217417471200388,0.0276633854947721,0.027983788563942,0.0237754302259232,0.013812884929664,0.0169302223908595,0.0550864539538855,0.0393950627142969,0.014432804853674,0.104312654507396,0.0139742243307795,0.0191932326189024,0.0159968447448071,0.0132660480005346
"JERC_005-M-24-40-20140805",0.296734371375472,0.0205050893881942,0.012348042971924,0.0176892249632086,0.0320352398861729,0.144420061938647,0.027319905358412,0.024936678749887,0.0482414681785859,0.0260760700458917,0.0161739759660182,0.0262019722097581,0.0648837276730558,0.0479069931969194,0.0199400876132858,0.0282467671079828,0.0807753328956834,0.0155050971815525,0.0193239888315058,0.0194945474609053,0.011241357006937
"JERC_005-M-33-2-20140805",0.297659540994773,0.020967384993274,0.0129334041202911,0.0182819445390317,0.0234219856647625,0.158190484651863,0.0266905184216389,0.0241163000280072,0.0410583695207178,0.027534918044147,0.0183172882635543,0.0216234507302757,0.0440210315376454,0.0561457734488766,0.0266546670490848,0.0227280654677688,0.0942195298845579,0.0151084750325607,0.0199223789745629,0.0185370469491365,0.0118674416834703
"JERC_005-M-4-9-20140805",0.282582020304511,0.0175107660251228,0.009737599493861,0.0152926447585422,0.0404161058068972,0.113343619132723,0.0264419531632258,0.0252484102044497,0.0569196351087985,0.0248397514641017,0.0132846966386802,0.0317861767800232,0.105731334148786,0.0481407358496295,0.0156764675166064,0.0343451662743854,0.0739276757150525,0.0154793782396881,0.0189632142258924,0.0202642644797175,0.0100683846693066
"JERC_006-M-15-33-20140710",0.296330654356807,0.0222558165545739,0.0143660171717175,0.0193542584970497,0.0223721438159769,0.172888580704987,0.0268391444884094,0.0237733426770528,0.0387212464707576,0.0274051146439199,0.0192707383950467,0.0203327701250772,0.0378898527705755,0.052064035189097,0.0276047416755737,0.021474550038841,0.0921086266555638,0.0149861637342276,0.0196109976815957,0.0181573948072726,0.0121938095458777
"JERC_006-M-2-0-20140805",0.299926389577698,0.0228746788494244,0.0148028529138604,0.0196364956809324,0.0266360231094762,0.170995544164069,0.0276549348854961,0.0243957459684294,0.0419140067870209,0.0266417583359295,0.0184458309810187,0.022573423868322,0.0435405542463277,0.0447244930131979,0.0232107529946082,0.0240740191733217,0.0827043258698706,0.0153377603358136,0.0191418267501273,0.0187685894133482,0.0119999930817082
"JERC_006-M-21-39-20140710",0.296484278148199,0.0222143170641509,0.0143654675098046,0.0193070101197646,0.0222599208120552,0.173032703002022,0.0268881035433678,0.0237632635736198,0.0389576420953974,0.0273252948217832,0.0193673758474454,0.0203185520997225,0.0380476212742792,0.0518021983805599,0.0275453114849386,0.0214513073056283,0.0919710432931836,0.0149767387096558,0.0195555335385793,0.0181463656830112,0.0122199516928312
"JERC_006-M-8-11-20140805",0.298172306080637,0.022336154797275,0.0143260737632616,0.0193191035791116,0.0226928481620555,0.171654115531346,0.0269696187180857,0.0239736121085547,0.0391345803004648,0.0273528825734031,0.0191578710233196,0.0206442989824294,0.0379951452325319,0.0512105069298574,0.0268462403955755,0.0217705743623282,0.0912181328486511,0.0151333312739392,0.0196033498207844,0.0183034961127803,0.0121857574036087
"JERC_008-M-23-30-20140805",0.289707103825833,0.0198537314611537,0.0120035274920024,0.0174668111941363,0.0168984438878344,0.158957443773391,0.025181282541448,0.0228684048020059,0.0353753853751711,0.0283392512842481,0.019765087971822,0.0175965722668657,0.0329860495316349,0.0729356716375351,0.0347339159312361,0.018384231738389,0.112689069667687,0.0142955086864234,0.0205067631239953,0.0173148950290734,0.0121408487781141
"JERC_008-M-33-4-20140805",0.297850461567105,0.0218838539678287,0.0139176982463927,0.0190227323856603,0.0225704685951276,0.167830690232264,0.0268249479224943,0.0239052745615226,0.0394332823731294,0.0274941623913748,0.0190151582684568,0.0207225008494718,0.0389901736643454,0.0533395756407477,0.0271861165508737,0.0217389030185425,0.0930234707616869,0.0150799000550877,0.0197246134399072,0.0183324414723319,0.0121135740356487
"JERC_047-M-36-16-20140805",0.298980398680104,0.0230315573668494,0.0146282647623548,0.0195587746861318,0.0199458902186328,0.17214026917493,0.0269696246095,0.0236859300172669,0.0367227119028132,0.0276088322429199,0.0203770204006653,0.018539732242653,0.0318794551401649,0.0549367534909439,0.0300316386686959,0.019812682949447,0.0959890267253998,0.0149275874233845,0.0198763442854056,0.0177371854419146,0.012620319569823
"JERC_047-M-6-12-20140805",0.288840959912581,0.0247689072085331,0.0167289070512777,0.0209940919668194,0.0149599466894416,0.199554026469939,0.0264463158910757,0.0224149554733981,0.0299390363208833,0.0277486008266043,0.0232739966783824,0.0148161325336378,0.0196740248885634,0.0539875458412911,0.0363184543097853,0.0157876156093884,0.100348123428441,0.0143075129382855,0.019394759772793,0.0164165805182668,0.0132795056706119
"JERC_048-M-19-30-20140805",0.300095721093711,0.0218210194772058,0.0134259977614051,0.0185591905179467,0.0230089155744888,0.1591801204765,0.0269679927549456,0.0241716251689069,0.0404321998763637,0.0274110976595968,0.0188622139718906,0.0210468535798183,0.0415238826280404,0.0553692986246295,0.0269550552990882,0.0224166467261448,0.09319466680588,0.0151301759123029,0.0199497590517736,0.0183966661070833,0.0120809009322787
"JERC_048-M-31-3-20140805",0.296936871564174,0.0228742655936345,0.0147900023113183,0.0196851634179005,0.0193619103621668,0.177168702096949,0.0267695894439745,0.0235439549545906,0.0359595922812356,0.0278776815519181,0.0205362888222694,0.01846226060337,0.0304856691733526,0.0542033405361004,0.0306390562988068,0.0194172122610584,0.0963853815466234,0.0149051206031614,0.019768683918234,0.0176695457569724,0.0125597069021891
"JERC_049-M-2-27-20140805",0.302993476488924,0.0229371682774693,0.0142925106242738,0.0192809854693289,0.0358103567070493,0.149453297062754,0.0286682527731591,0.0254466278991688,0.0493850966075102,0.0255453126951676,0.0164845016605548,0.0273008840968492,0.061595438327941,0.0373238490881728,0.0177779695393109,0.0296853547433431,0.0700607429837526,0.0160376257507384,0.0186776796738869,0.0197841225217544,0.0114587470088905
"ORNL_001-O-17-34-20140715",0.299429778748224,0.14738515068732,0.0240654457175318,0.0278027575776585,0.0341189834061181,0.0440635953458214,0.0279182440187483,0.0240689321169335,0.0408865895672679,0.0213768358599506,0.0236633625180245,0.0211335197392257,0.0222508997826257,0.0542010898976436,0.0228996239311368,0.0191703262416017,0.0489651908480129,0.0270433015759812,0.0224878760942616,0.0211304541315799,0.0259380421943331
"ORNL_003-O-9-11-20140714",0.294120909778329,0.145232781817112,0.0256383831782772,0.028420931180974,0.0458890125688305,0.0517578723590981,0.0280104990514269,0.023965126616852,0.0449915580295606,0.0203078295586429,0.0207295666053013,0.0261494554193458,0.0291087728362581,0.0399581058885491,0.0169840008330786,0.0226017674933882,0.0418222897245439,0.0274672433113119,0.0208299414026645,0.0221248782928026,0.0238890740536528
"ORNL_021-O-15-33-20140714",0.314543223820075,0.197270687820006,0.0223354231051152,0.0267736167643601,0.022297170075902,0.0123231862932875,0.0305611828447592,0.0255190564866001,0.0368755085435751,0.0196381166542132,0.03156831041836,0.0111850531300055,0.0111017869882808,0.0601151709708698,0.0282821481623078,0.0147822783484529,0.0355504479855888,0.0262643628725222,0.0237719964362445,0.0172088102398964,0.0320324620395781
"ORNL_029-O-9-2-20140714",0.289416063505959,0.11318149781932,0.0139799121513244,0.0207270706256619,0.0162641324027623,0.0229449959440118,0.0240163421157338,0.0226272757516455,0.0350083219127087,0.0239520143741196,0.0256254783683498,0.0140305231588642,0.0160659765410772,0.133304385302933,0.0443204196440299,0.0131017790742443,0.0755522983065548,0.0248381305719801,0.0262642488110616,0.0184451473456634,0.0263339862719951
"ORNL_031-O-11-3-20140714",0.314143008987419,0.223124925615692,0.0205848375425848,0.0249647121753652,0.019640958761995,0.00603016416757016,0.0316333410660177,0.0257099554706967,0.0355993018714423,0.017532999607916,0.0346587137906372,0.00817754051923708,0.00878731173411773,0.0614255808012681,0.0277906840043249,0.0136498441219059,0.0281016109532685,0.024812171176017,0.0237138596376281,0.0151988499205995,0.0347196280742972
"ORNL_037-O-4-23-20140715",0.293386368179273,0.117047868234903,0.0200382384894947,0.0253670851652964,0.0432043353566336,0.0506080165606051,0.0260438539734566,0.0241178808449738,0.048540581951326,0.022544704265704,0.0185706726592597,0.030670618017771,0.0374106182327359,0.0518964861571267,0.0195192506627862,0.0231103757377939,0.0519176314894367,0.028482507168611,0.0222069155824746,0.0234679823151684,0.0218480089551699
"ORNL_043-O-2-27-20140715",0.288225451211943,0.162019557038007,0.0305782238474915,0.0306503861469846,0.0476602311876219,0.0555067371272816,0.0285751721447663,0.0237537392135479,0.0420447696027396,0.0191569734645323,0.0219828589031763,0.0244668848475069,0.0258691844112404,0.0321958812572942,0.0157754197409367,0.0223633509806272,0.036324606575788,0.0267905029166364,0.0197818616119383,0.0214744050857217,0.0248038026842188
"OSBS_001-M-17-34-20140701",0.252063946356993,0.0883385641851038,0.0166154207696806,0.0280725653602186,0.0607182335927485,0.112293936281202,0.024531601284595,0.0223859391117762,0.0558694138727386,0.0206685679511364,0.0146456852807903,0.0304557739865502,0.049701749681085,0.0468064088396251,0.0122186078957437,0.0198493523507661,0.0565785818245311,0.0285045065229562,0.0183448873080604,0.024813888465133,0.0165223690785666
"OSBS_001-M-17-34-20140818",0.252969006415223,0.0783420691145895,0.0135083412191233,0.0252772476854047,0.0552984015233446,0.0986018666717089,0.0232920563560964,0.0222548573752527,0.0571421088774257,0.0216176520464289,0.0139071514964439,0.0304346332365648,0.0546659452568632,0.0647997413976699,0.013696473673672,0.0194748651330624,0.0663435308436301,0.0281525628677461,0.0193176840388343,0.024844844365475,0.0160589604054404
"OSBS_001-M-26-3-20140701",0.253085805295925,0.0831938800134326,0.0149067068460253,0.0266373402567715,0.0547928891632254,0.10630321821591,0.0238262261102348,0.0223251117452007,0.0551673524162344,0.0214756151224797,0.0146960132605888,0.0296114115158423,0.0513935879212857,0.057201731533838,0.013744711988988,0.0191437546400361,0.0638427689463897,0.0281693527818478,0.0191226786197621,0.0248139520728381,0.0165458915331449
"OSBS_001-M-26-3-20140818",0.252942421059443,0.0791508568146651,0.0139027609633112,0.0254384892214092,0.0551724216167497,0.100287201638957,0.0234952017826197,0.0223139927783473,0.0564727648739336,0.0215149687656234,0.0140345909123933,0.0301383088090785,0.0534265541685674,0.0640781160718247,0.0137865754120422,0.0193627647582571,0.0662448010862379,0.027922747470683,0.0193364519514195,0.0248376090176878,0.0161404008267486
"OSBS_001-M-29-2-20140701",0.251425912317977,0.0809656701846405,0.0145134802937603,0.0262915610863044,0.0523793586639939,0.105008105227848,0.0233920684771843,0.0221346930628917,0.0550632254498875,0.021809932034083,0.0146506251268725,0.028853426978063,0.0499148322342358,0.064601297158168,0.0147610165162338,0.0184543885634644,0.0676450821365652,0.0278622150390013,0.0193147770943757,0.0244616164316271,0.0164967159228226
"OSBS_001-M-29-2-20140818",0.2547897710213,0.0866783316032629,0.0158907526608119,0.0279069108146697,0.0486007622643938,0.114998453669366,0.0241764267334919,0.0223208433512372,0.0517362514562272,0.0220059398284009,0.015788520124949,0.0270306823772421,0.0404054220967647,0.0590936521694876,0.0150434167173264,0.0174672526709402,0.0668723142770477,0.0282096850004743,0.0193305792442586,0.0244275657799464,0.0172264661384022
"OSBS_002-M-12-7-20140701",0.234869570711889,0.0584087669235532,0.00888513475240179,0.0194806130684745,0.0351117825307325,0.0803684935512982,0.0199766617588318,0.0204001344105049,0.0508720469210931,0.0230698721085374,0.014117759870295,0.024801976437614,0.0601318461233035,0.128116129692577,0.0223460469472884,0.0156395199272787,0.0988097645480477,0.0254374516740835,0.0210217028857377,0.0225872418030386,0.0155474833534198
"OSBS_002-M-12-7-20140818",0.235921848275372,0.0536440919253862,0.00751083291983624,0.0178195243986818,0.0499414798610115,0.0675986953112914,0.0200843796398353,0.0209821528984147,0.0622174663031334,0.0214660699168245,0.01115884279815,0.0316035952884882,0.0885838780577704,0.110288686928611,0.0145131057752715,0.0197734713525551,0.0828011531131644,0.0258812847234755,0.0203467002021211,0.024041100630371,0.0138216396802348
"OSBS_002-M-35-24-20140701",0.236885538908418,0.0612679781599999,0.00954659749221723,0.0207596316108123,0.0387930223092833,0.0857597911700553,0.020811319291257,0.0208160167066308,0.0537925615254835,0.0229330422679932,0.0140000352690965,0.0262822526139318,0.0635868637934334,0.111780927957278,0.0201020692332105,0.0162526947737574,0.0912863087959004,0.0258535833721553,0.0207279159835164,0.0232623538350359,0.0154994949305333
"OSBS_002-M-35-24-20140818",0.246972121518356,0.0645798872223969,0.00987031044003886,0.0212361837948709,0.0418480662275986,0.0851889867424841,0.0212911900286918,0.021397491194723,0.0546197143728639,0.0226805383604203,0.013681878774216,0.0271844673874016,0.056773110544268,0.104053923656587,0.0177069831440559,0.0170701837772769,0.08719035726671,0.0264880947704131,0.0207800744308499,0.0237715220120849,0.0156149143336925
"OSBS_002-M-5-26-20140701",0.238005565032108,0.0622409144329917,0.00967758875915562,0.0207906502471595,0.0388790676581074,0.0848429319211,0.0206694083135658,0.0208373827151116,0.0526431934011824,0.0228955067782242,0.0141435483424555,0.0259869227669575,0.0617214461353843,0.113257143421836,0.0202561744099868,0.0161246095851636,0.0914058007145277,0.0259296611989167,0.0207464410712151,0.0232240164923937,0.0157220266024575
"OSBS_003-M-17-9-20140701",0.283831622638233,0.101076927601935,0.0136085202520077,0.0257830600963437,0.0640010136363757,0.0467946710189066,0.0268723356924267,0.0247561627806587,0.06584117605981,0.0200994592665499,0.0154926489072176,0.0264350365287067,0.056121645252074,0.0563195162102919,0.0118622662269003,0.0215928311494159,0.0477623190904746,0.0295113925575562,0.0199642077237919,0.0238053339185257,0.0184678533917979
"OSBS_003-M-17-9-20140818",0.278802770583368,0.0900072532519761,0.011288151865667,0.0231215804495853,0.0685346777308114,0.0404122005657229,0.0258227361544004,0.0245909925550118,0.0707297367152982,0.0196756464173436,0.0137894796574159,0.0283682649185587,0.0699866778292501,0.0622820952976491,0.0109123745663215,0.0229978418805664,0.04806113364064,0.029243944677347,0.0200634947244644,0.0240828056933468,0.0172261408252551
"OSBS_003-M-9-11-20140818",0.284038063015582,0.0923783866352772,0.0116788770595597,0.0237438104253181,0.0576835867488415,0.0429675939584667,0.0259346117194456,0.0245273633548969,0.0657849509054921,0.0206488466532589,0.0152075843363607,0.0256320136733205,0.0575639974909174,0.0717589830002066,0.013246071391923,0.0208536694173358,0.0543120432362762,0.0291105825044139,0.0209160879468131,0.0237925122016517,0.0182203643246429
"OSBS_022-M-15-33-20140701",0.247469033261705,0.0900579049336578,0.0171605765800688,0.0291202248740381,0.0402573953947222,0.12028846490906,0.0238599792601992,0.0215365722088554,0.0456687149457405,0.0225637672265653,0.0173488709755387,0.023105945649309,0.0298748260902585,0.0739035346351448,0.0191415153507459,0.0150085786933677,0.0753561745820912,0.0275673150788105,0.0195156748408408,0.0232941355556763,0.0179007949536049
"OSBS_022-M-21-39-20140701",0.248716720840863,0.105716036611916,0.0222117208643444,0.0334285310282871,0.0516887505635961,0.139708642046146,0.0254890935606865,0.0223988991762604,0.0480195185513314,0.0208479681945319,0.0171326915390503,0.0257879893561824,0.0303044468275735,0.0370024525313338,0.0131497237034876,0.0170493784022099,0.0530054170113752,0.0287153138389224,0.0176521972486385,0.0240466054376509,0.0179279026656124
"SCBI_002-M-1-6-20140715",0.326042802017637,0.205623700763658,0.0258716742526121,0.0255021815224187,0.0228720424454548,0.0104428832509718,0.0321357588918381,0.0255387612435312,0.0318773141510546,0.0173351226911747,0.0306008843828003,0.00755263945486248,0.0121494011423304,0.0566095598572621,0.0311906523284149,0.0142970047665629,0.0282749241172861,0.0250517875640729,0.0243075646639468,0.0186379770432341,0.0280853634488763
"SCBI_002-M-17-34-20140618",0.325872900000356,0.208727732200457,0.0266968336637145,0.0260279729103839,0.0237430020108752,0.0106869981790116,0.0324757503608209,0.0256557210209075,0.0320913786128275,0.01720912388885,0.030491772035346,0.00762548681343471,0.0121502048513617,0.0530160859799129,0.0299415596781695,0.014500972704211,0.027256664162006,0.0251839678170319,0.0239982836016715,0.0186732727381675,0.0279743167704838
"SCBI_002-M-26-3-20140618",0.326497812942618,0.201055936893108,0.0249985400692212,0.0251504934403179,0.0222680781380154,0.0103211000185875,0.0318445421532705,0.0255011363559098,0.0318905252378863,0.0175334574541316,0.0306595749037774,0.00745232834583816,0.0122050395756137,0.060467366550146,0.0323436394635346,0.0140634835435285,0.0294063133354755,0.0250793137904157,0.0246400052317201,0.018659385597879,0.0279619269590049
