"","mean.other","mean.Mortierella","mean.Solicoccozyma","mean.Saitozyma","mean.Umbelopsis","mean.Russula","mean.Trichoderma","mean.Penicillium","mean.Cortinarius","mean.Inocybe","mean.Sebacina","mean.Lactarius","mean.Cladophialophora","mean.Tomentella","mean.Mycena","mean.Cenococcum"
"CPER_004-M-0-30-20140812",0.551388629477907,0.060263913258219,0.0238100275174053,0.0172452326948557,0.013210515727863,0.0106164123709947,0.0226693984092135,0.0228998363427622,0.0122398137329123,0.111974368758506,0.0309350954944705,0.0146521093862894,0.0167810042285722,0.0577392622555187,0.0152997566492369,0.0182746236952738
"CPER_004-M-16-7-20140812",0.560686872419816,0.0655821739627864,0.0268792311670446,0.0184003391491926,0.0149396545863752,0.0112477224712132,0.0236986070053951,0.0234908991934049,0.0124363639842205,0.0936059114125615,0.0282171326178223,0.0155986683925361,0.0171969923598125,0.0532891488116422,0.0159469146304016,0.0187833678357757
"CPER_004-M-23-38-20140812",0.565351622395603,0.0695527097553624,0.0291689740995312,0.0193128650992246,0.0162436355154263,0.0117513542578373,0.0242720150147487,0.0237968138360973,0.0124091313440194,0.0823471050670343,0.0263880288697515,0.0163290164314587,0.0175530473000064,0.0500499910972542,0.0164754452935571,0.018998244623088
"CPER_007-M-3-37-20140717",0.570565147499381,0.0758525190401501,0.0332772614117716,0.0208656072360265,0.0189044958185163,0.0125926278240002,0.0252825984710567,0.0242740656679992,0.0124917106794064,0.0653350624538567,0.0231122895228114,0.0175691614542674,0.0182342772319263,0.0449096885422785,0.0173355588527263,0.0193979282938255
"CPER_047-M-33-17-20140717",0.567119788291793,0.0744728115413731,0.0326634730924538,0.020528775000392,0.0170224579156383,0.0125190991005404,0.0248286652505709,0.0240326582668194,0.011656165023218,0.0718085608684331,0.0255377924992103,0.0167355773863013,0.017736081644936,0.0472240142203684,0.0170676849275724,0.0190463949703799
"DSNY_001-M-1-6-20140813",0.485915516961906,0.0365659847183622,0.0164222894284494,0.0304207748543302,0.0341043130974624,0.121415277653655,0.03037147418,0.0211977001018237,0.0300116658968176,0.0337896843198913,0.0151598786768899,0.0222400338159664,0.0290663692922369,0.0508980738290444,0.0197173122366778,0.0227036509364868
"DSNY_001-M-17-9-20140701",0.485969607241203,0.0362774061923607,0.0163639389801034,0.0302853652418073,0.037564046060959,0.117789673144866,0.0304958345148297,0.0213438512018244,0.0336066995858171,0.0314834079327078,0.0139970553133414,0.0232415770589105,0.0297530703560334,0.0487787186301622,0.0198508135708186,0.0231989349742552
"DSNY_001-M-22-32-20140909",0.486306516090357,0.0363362308049466,0.016311896363349,0.0302662679986762,0.0379087654689843,0.117520883065812,0.0304391679691551,0.0213595356215756,0.0333656784132485,0.0315432291792924,0.0139994321614552,0.0232660785554234,0.0297328142195132,0.0487342408599108,0.0197798016908107,0.0231294615374906
"DSNY_001-M-29-37-20140701",0.485722200987884,0.0362752002515923,0.0163153200680262,0.0302948075141322,0.0378632990298665,0.117958436065811,0.0305210404747645,0.0214836480581067,0.0334264375902068,0.0314319293232392,0.0139335489835216,0.0233367239227566,0.029655103996994,0.0488585401069706,0.0198442570274788,0.0230795065986486
"DSNY_001-M-7-0-20140909",0.486098815995535,0.0361947625299336,0.0163933429326099,0.0302394227648737,0.0375915554607736,0.118099748610762,0.030372117493704,0.0213597565582757,0.0334666133465148,0.0316719262648229,0.0140287561726835,0.0232279497883131,0.0295339753696772,0.0488877237337153,0.0198172184677299,0.0230163145100757
"DSNY_001-M-7-5-20140813",0.488183546264438,0.0355045229283577,0.0156575032150126,0.029664101858863,0.0368487092114403,0.115267185771281,0.0302861912699328,0.0214128746253702,0.033959473573258,0.0334715517171134,0.0142324366540319,0.0230150667107703,0.0296282654450854,0.0501700148278341,0.0196189331498565,0.0230796227773549
"DSNY_001-M-9-11-20140701",0.486012489728882,0.036365384072951,0.0163526832287232,0.0302491236517598,0.0378340400332124,0.117831324025737,0.0305163762363828,0.0213259695572362,0.0331238221756184,0.031590560405145,0.0140791829772874,0.02311456959187,0.0296052649829818,0.049001346716991,0.0198857822756655,0.0231120803395555
"DSNY_002-M-10-34-20140910",0.482372605840627,0.0374387564255831,0.0172090788486208,0.0311382969241658,0.0441432057447867,0.116958635630261,0.0309639931951976,0.0215216932205491,0.0371471767064571,0.0260352978077358,0.0121689874655645,0.0248160626608657,0.0303895659568453,0.0439612766288461,0.0201126644680025,0.0236227024758914
"DSNY_002-M-11-0-20140813",0.48228030000807,0.0373170305639134,0.0174309954330755,0.0310745887102666,0.0450623041928044,0.116617240816066,0.030919164824483,0.0214003272052578,0.0379396431769982,0.0255915899512296,0.0119900192541127,0.0249929422759806,0.0303323609940859,0.0433655082973207,0.0201699306650191,0.0235160536313172
"DSNY_002-M-25-6-20140910",0.481874087495498,0.0371351345494571,0.0172760147340571,0.0307345697677215,0.0447233473029136,0.117589406785524,0.030928967736769,0.0215854113217301,0.037312896910101,0.0261150882476859,0.0120840863828497,0.0246169430531959,0.0305222362756295,0.0438718464766375,0.0201443037563132,0.0234856592039172
"DSNY_002-M-30-5-20140813",0.485876785135793,0.0369549623910933,0.0170760272986844,0.0309728207167303,0.045334831677483,0.1143312078345,0.0310024338559161,0.021796837188631,0.0375002966704708,0.0244347188954561,0.0115449792696339,0.0251718881875137,0.0308034109962395,0.0429691662342183,0.0203617971394659,0.0238678365081697
"DSNY_002-M-9-4-20140910",0.482591726587682,0.037340678231486,0.0172502379451934,0.0310164583001188,0.0445570247465166,0.117315987171533,0.0310598604368448,0.0214864780432636,0.0374039811073371,0.0254801243713287,0.0119752629757596,0.0249157661392067,0.0303173227924435,0.0434545014479096,0.0202715116341486,0.0235630780692282
"DSNY_003-M-1-7-20140813",0.494055139357088,0.0381693122602321,0.0162342479135391,0.0304962636579962,0.0429137495575142,0.10490832474168,0.0314533272613951,0.0220756131504456,0.0366137012144719,0.0273660333856252,0.0120205052009771,0.0245457063420708,0.0307472169231051,0.0448814760170831,0.0200173286680766,0.0235020543487005
"DSNY_003-M-3-26-20140813",0.491596340361146,0.0345978728445268,0.0141189367784942,0.0279209751256152,0.0551704785536445,0.0884033559626535,0.0310460901131721,0.0224328910261073,0.0535090713787259,0.0256223641405217,0.00954741697648886,0.0273629490315813,0.0325637252336397,0.0418686864098874,0.0196088864338049,0.0246299596299905
"DSNY_003-M-33-0-20140813",0.489072759023543,0.0339776953844862,0.0134236826008716,0.0269783160509758,0.0577255457113441,0.0855463380687091,0.0310407756489191,0.0223737146455039,0.058216313908828,0.0268877048971883,0.00909570481869611,0.0277555678137116,0.0327219490654743,0.0417648022141541,0.0190407493497302,0.0243783807978649
"DSNY_004-M-21-38-20140813",0.478107888808316,0.0373303047233526,0.0174689306212925,0.0310251809241403,0.0594456879773587,0.108535623348182,0.0314251391834003,0.0218873090339209,0.0459361642940861,0.0185672169388756,0.00866864549914053,0.0281871500878882,0.0320839760129292,0.0363891097396092,0.0205633434909027,0.0243783293166056
"DSNY_009-M-2-0-20140813",0.482054907565654,0.039802920312288,0.0193271940032023,0.0331284926673479,0.0391871032159955,0.12807252057951,0.0313048065966153,0.0214420861932342,0.0287485639484311,0.0236101632288852,0.0129962863307435,0.0236325686865274,0.0296330307750467,0.0432017734057488,0.0207637880309203,0.0230937944598499
"DSNY_009-M-26-3-20140701",0.482515326389087,0.0392658182573144,0.0188285457964466,0.0325224388170044,0.0407325076863784,0.125288194877573,0.0312144350382552,0.0214666688980607,0.0307147215273003,0.0241213451825126,0.0126031326416309,0.0240045943213488,0.0298647013893905,0.0431656425764569,0.020572496490391,0.0231194301108497
"DSNY_009-M-29-2-20140701",0.482538450932492,0.0393420550897383,0.0187910122185346,0.0326327513271483,0.0406123980898773,0.125255625164942,0.031319233803127,0.0214861415600423,0.0305371010987393,0.0241529202460281,0.0126524400568732,0.0239277129342532,0.0297702719811181,0.0432697823049101,0.0205672949625031,0.0231448082296735
"DSNY_009-M-33-11-20140910",0.482342884276725,0.0393225627838006,0.018822994176388,0.0325738334391494,0.0409238344711653,0.125191998362838,0.0313152115095981,0.0215224471229169,0.0307503794251576,0.0239981299075065,0.0126212645689083,0.0239939132581166,0.0298092659888791,0.043045574181792,0.020595304778608,0.0231704017484509
"DSNY_009-M-39-30-20140813",0.483046168464064,0.0389458720960008,0.0184492105839189,0.032380670811194,0.0415038962615173,0.123770205758912,0.0312446546955271,0.0214725114653215,0.0315117240455549,0.0240665335328945,0.0123820644506843,0.0241853181087134,0.030011227433554,0.0431114143969051,0.0206166014307989,0.0233019264644395
"DSNY_009-M-8-11-20140813",0.484641604070417,0.0386382995036891,0.0186431435531473,0.0327537055684519,0.0394097246458927,0.123908032822125,0.0311512974253789,0.0215892562349384,0.0301289489135838,0.0240726226046646,0.0130241396315735,0.023791259430728,0.0299247077297665,0.0440371458926469,0.0208688503159146,0.0234172616570815
"DSNY_016-M-0-30-20140910",0.479417526184854,0.0380527883572806,0.0178564274101308,0.0319148273281515,0.0285520020733931,0.132332957588503,0.0303934495238368,0.0208964604029316,0.0238416406681084,0.0350228818575622,0.0180458613268536,0.0205592167465228,0.027887128453314,0.0532656582694575,0.0200375911614677,0.0219235826476324
"DSNY_016-M-16-7-20140910",0.47958339758895,0.0380197033698173,0.0178505782914771,0.0318954378505942,0.0287062018086981,0.132640010749651,0.0301872009999254,0.0208943401029969,0.0238485119621518,0.0349092850803151,0.0179123226234395,0.0205450781836734,0.0279417625846983,0.0528581786189409,0.0200049617240287,0.022203028460642
"DSNY_016-M-23-38-20140910",0.480398210131791,0.0381173193415959,0.0178205576876096,0.0319161698238093,0.0286273550346449,0.131821836948589,0.0302023739936365,0.0209233680186403,0.0240292954896387,0.0348720103243224,0.0178517906494649,0.0204867790966309,0.0278674800753285,0.0530814867575252,0.0199377840346207,0.0220461825921524
"DSNY_016-M-35-24-20140701",0.480729213256525,0.0379945612212585,0.0177917798834172,0.0317936422009241,0.0288817414192973,0.131042302464202,0.0301293418135561,0.0209306076762113,0.0243129271574555,0.0348347131185038,0.0178684388916372,0.0206342449241268,0.0279874167602232,0.0529860503955976,0.0198900188955364,0.0221929999215279
"DSNY_016-M-5-26-20140701",0.480019444301304,0.0380851724181354,0.0177529350676415,0.0317568888719711,0.0286480251348721,0.132193224152723,0.0302177418927502,0.020962707605285,0.0239421779889745,0.0349072262676224,0.0178459271895105,0.0205616899885274,0.0279278346233759,0.0531269179652511,0.0199376904218708,0.0221143961101847
"DSNY_016-M-6-12-20140813",0.472046052188975,0.0393765856106628,0.0187971300188709,0.032977126973971,0.022648906357466,0.144301162942913,0.0299670639617235,0.0204370824260127,0.0176957392718551,0.0378933334182357,0.0214104433243971,0.0185941383748015,0.0263845769928057,0.0564458750360623,0.0199100183022574,0.0211147647989908
"DSNY_043-M-18-37-20140814",0.488286739090103,0.0338819469907236,0.0147513755835541,0.0290815895417411,0.0294971344972919,0.11595479074845,0.029517858630196,0.0211832812540996,0.0294044968451754,0.0417410204102033,0.0175895898799196,0.020855677515855,0.0285827663729199,0.0575652026822711,0.0193707872349461,0.0227357427225502
"DSNY_043-M-2-27-20140814",0.484490066005484,0.0303977302767082,0.0124108851101898,0.0263985886159836,0.0228340107128701,0.108216451431445,0.028026806617758,0.020672670002146,0.0278752255753319,0.0612203513600761,0.0223950051442491,0.0185767896882895,0.0272147256097442,0.0690999344299706,0.0181728743754472,0.0219978850443074
"HARV_001-M-14-7-20140812",0.452348616719639,0.118530425329118,0.0302076881824068,0.0225647470376343,0.0424010780777293,0.048375343406955,0.0243982601222346,0.024226815354276,0.0372805088192084,0.0431753647951104,0.0246943797328914,0.0223353339626036,0.0284404571845911,0.0370996196363046,0.0211037553993516,0.0228176062399464
"HARV_001-M-15-1-20140812",0.450980805626577,0.119908845609296,0.0302522085243219,0.0225602947541911,0.0433456584980515,0.0487147033881698,0.0244705856290347,0.0241636944413723,0.0380457475361662,0.0427998539993139,0.0238065354373802,0.0226028199944425,0.0283362591603185,0.0365165813556383,0.0208946084999397,0.0226007975457865
"HARV_001-M-39-16-20140812",0.451183168618444,0.119221943878337,0.0300435813931409,0.0225512880293189,0.0432329229584515,0.0492113319840809,0.0244417529148148,0.0241229952545199,0.0376867863930998,0.0431143583312707,0.0240880361707379,0.022482355070134,0.0283784388775117,0.0367172010052923,0.020878538317785,0.022645300803061
"HARV_001-M-7-0-20140715",0.437897700002096,0.136062495815692,0.0347245445969455,0.0231756385654534,0.0431311920228763,0.0568516198217719,0.0249259585593081,0.0231213913055853,0.0319990824440471,0.0419430750003971,0.0221958531958573,0.0222134304867361,0.0271375659145315,0.0337022110477938,0.0200691214869049,0.0208491197340032
"HARV_001-O-14-7-20140812",0.452022777715222,0.118298724917544,0.0301619732593731,0.0226519232169487,0.0429457206137191,0.0487351022421338,0.0244408239559166,0.0242961793180393,0.0375982695695088,0.043250036529385,0.024267756000179,0.0224036955048392,0.0282802012455217,0.0367908496596223,0.0211227448752158,0.0227332213768316
"HARV_001-O-15-1-20140812",0.451495413848346,0.11961337938041,0.0300938440267697,0.0225197718113134,0.0434323959332206,0.0483191455577452,0.0245105567451341,0.0242899169079274,0.0376044286657834,0.0427886411511519,0.0240830436797297,0.0225521567396753,0.028401997111982,0.0366455744682189,0.0210008178639057,0.0226489161086866
"HARV_002-M-24-40-20140716",0.447870103695538,0.157962162580991,0.0368323053133455,0.0243870322013316,0.0401080725237574,0.0418790052896695,0.0263228116648291,0.0242262309323053,0.0254303364895433,0.0354638807412804,0.0211223256120582,0.0209053373774743,0.0271581371336518,0.0300331607721829,0.0203101045664136,0.0199889931056282
"HARV_002-O-33-2-20140716",0.468509288212952,0.121858426701214,0.0262191425943209,0.0211756569681317,0.0509045689895253,0.0296912805987089,0.0254863640923049,0.0256921679175257,0.0458112625588147,0.0374111852125248,0.0182604126830361,0.0234831802870736,0.0302684806612303,0.0318632522735674,0.0204711380661582,0.0228941921829113
"HARV_004-M-19-1-20140812",0.46269917968264,0.192830847669553,0.0356034329694164,0.0247701393770144,0.0412881539061885,0.0174246338994575,0.029101090033581,0.0266514872888704,0.0211470498978623,0.0236729849105335,0.0160368318972043,0.0194519971714709,0.0281760143300369,0.022311504330697,0.0201774133597514,0.0186572392757221
"HARV_004-M-25-6-20140715",0.440681690112482,0.223066328917286,0.0416613522055772,0.0255817841309535,0.0390212867199558,0.0205479330998708,0.0292783098527,0.025108176446114,0.0164669680878313,0.0226838627029223,0.0148956702603435,0.0186413949876476,0.0262101609691991,0.0201660010649967,0.0191842952859294,0.0168047851561911
"HARV_004-M-3-28-20140812",0.463910286762075,0.191572497280178,0.0352485339684765,0.0246437203479693,0.0405742995562071,0.0172831314203656,0.0290418995326398,0.026896304886234,0.0212241443315801,0.0238926802762501,0.0162690601273784,0.0193820404167788,0.0282497118835763,0.0225870831761109,0.0203334829050796,0.0188911231291004
"HARV_004-M-9-34-20140812",0.46308766286758,0.193288152915342,0.0354043764561483,0.0247503324215825,0.0407782487255554,0.0173834530900467,0.0288478552333175,0.0265831962721597,0.0211234823274689,0.0237617281439971,0.0161370377471683,0.0193622257779141,0.0281502171635986,0.0225038612262445,0.0202054228546476,0.0186327467772285
"HARV_004-M-9-4-20140715",0.447098504963527,0.211711635673967,0.0376204817764649,0.023986587489625,0.0461028438249008,0.018747410135905,0.0292054884748603,0.0253033829234433,0.0212821442942648,0.0230645948130226,0.0130013850887362,0.019961780804102,0.0272145139665418,0.0197194146757157,0.0187188523820441,0.017260978712879
"HARV_004-O-10-34-20140715",0.491694736811508,0.155015562038452,0.0321713246537187,0.027020870108291,0.027363095013948,0.0147839953012835,0.0287019578609563,0.0302298402806591,0.0180887504622946,0.0252298605674382,0.0259055190305084,0.0175465276657227,0.0298762986982118,0.0295266241223388,0.024503793635499,0.0223412437491705
"HARV_004-O-19-1-20140812",0.462983404073945,0.192955514149537,0.0351660700044965,0.0246943550701377,0.0414863106625116,0.0172311848023862,0.0289744240209095,0.0267231808777205,0.0211425481827634,0.023877692585096,0.0158934410865097,0.0194341050345722,0.0281421512482043,0.0224067440567627,0.0202073922110894,0.0186814819333586
"HARV_004-O-25-6-20140715",0.483121876119135,0.16599527284109,0.0352454718794103,0.0279626946187863,0.0256275997547251,0.0161817963246898,0.0288666782823614,0.0295298798028145,0.015390617326666,0.0247270034778928,0.0267694614321228,0.0169866318328593,0.0288938472593589,0.0289165515540417,0.0243244104127602,0.0214602070812861
"HARV_004-O-3-28-20140812",0.462480139681631,0.193046038765446,0.0354815512786969,0.0246886991383383,0.0410897092873632,0.0174000167923694,0.0290093060703863,0.0266294579379832,0.0212172638203805,0.0240114300152838,0.0160469051950427,0.0193873239540503,0.0281851164743045,0.0223518149614058,0.02019709074012,0.0187781358871972
"HARV_010-M-2-0-20140715",0.436285876203279,0.120692842729436,0.0303003878160447,0.0215165785819258,0.0487207248094546,0.0573242141212884,0.0240768432560013,0.0229487373872928,0.0427016711027342,0.0462048354083039,0.0211098941756414,0.0235692937470544,0.027797011372068,0.0353485503894785,0.0196222736387609,0.0217802652612364
"HARV_010-M-8-11-20140715",0.438062800005117,0.113183734487901,0.0281143628871754,0.0206697070385953,0.0521702683642021,0.0542583220068726,0.0237306457830159,0.0230283821682531,0.0494224694463686,0.0468426859308499,0.0200883971605963,0.0243705559596875,0.0284752472886387,0.0356361640817064,0.0195805891847145,0.0223656682063057
"HARV_010-O-2-0-20140715",0.466450621975749,0.0859416198755369,0.0250112972694492,0.023304084163835,0.0280999925974598,0.04495759028064,0.0229266494812909,0.0263959965508578,0.0353629105265655,0.0489260884721773,0.040079350189378,0.0201349043336476,0.0293228408187625,0.0510195046767797,0.024632487252606,0.0274340615352649
"HARV_010-O-39-30-20140715",0.46234691218332,0.0931373569680911,0.0259342894305128,0.0226568016562877,0.0329664620638648,0.0479952091148061,0.0231959560279979,0.0254093507766967,0.0380975908280276,0.0485431576332991,0.0338805620236473,0.0210170118358038,0.029117861998013,0.0466357784950137,0.023162005189751,0.0259036937748678
"HARV_010-O-8-11-20140715",0.463754243226167,0.0880884830627112,0.0262181023298948,0.0240975557216936,0.0257908444101419,0.0473047952633189,0.0229926151019065,0.0263440809312599,0.0309672238329244,0.0486355109348582,0.0434165054755663,0.019535645305455,0.0289554110735142,0.0517407525321903,0.0250218365451928,0.0271363942532045
"HARV_013-M-0-13-20140812",0.441762239825194,0.12806266138715,0.0334387793515155,0.0233415808729066,0.040497539596726,0.0567153531575236,0.0244739482816752,0.0234812754765512,0.0322184429642066,0.0436346762280768,0.0247282611935547,0.021815552086726,0.0273751648402539,0.0362585390765296,0.0205810069037513,0.0216149787576591
"HARV_013-M-14-6-20140812",0.441764709207989,0.128580231845971,0.0334282278163703,0.023240546935197,0.0406370301252339,0.0561307141001617,0.024478258889907,0.0233715083290351,0.0324393918661401,0.0436351399629439,0.0247807632309744,0.021827046415999,0.027342940894425,0.0361290883072802,0.0205350893308772,0.0216793127414952
"HARV_013-M-28-3-20140812",0.441916363624299,0.12776536728819,0.0334100963113903,0.0232300606656983,0.0403062683678377,0.0568805262980196,0.024616208986306,0.0234717651881154,0.0322830611838847,0.0437353378381212,0.0248023265685104,0.0217576357960821,0.0272146699460585,0.0362755477132158,0.0206651908898404,0.0216695733344312
"HARV_013-O-14-6-20140812",0.442108598859126,0.127987399363816,0.0334439894439347,0.0233490011350252,0.0402209434214737,0.0567295821861106,0.024610336539995,0.0234081905428164,0.0320068533902648,0.0435369367289226,0.0248400003858194,0.021872698965634,0.0274182169028875,0.0362829826513144,0.0205748714567058,0.0216093980261543
"HARV_013-O-15-7-20140717",0.444594101364147,0.127114434934868,0.0335116211124623,0.0236432376986858,0.0380298394320068,0.05640223382631,0.024531228748276,0.0236607208392509,0.0304413185352807,0.043644466942271,0.0259243139322334,0.0213879153313024,0.0273283811844988,0.0369830207246184,0.0209579168797483,0.0218452485140395
"HARV_013-O-28-3-20140812",0.441672790630227,0.128463185221703,0.0333886308347656,0.0231624864793594,0.0405323745945341,0.0565505903292134,0.0245757033065886,0.0233790153282556,0.0324925020599622,0.0436310595729406,0.0246881389435524,0.0219501449370352,0.0272703187937247,0.036029761678782,0.0205950012511431,0.0216182960382132
"HARV_016-M-0-30-20140715",0.430078220755115,0.145496630843028,0.0386262440242446,0.0247456400554101,0.0366463723753944,0.0638356202619162,0.0250397491175307,0.0229216347331557,0.0246771025812317,0.0399873171642909,0.0257043239925254,0.0206019046858718,0.026079199122378,0.0343674599530237,0.0206754759897253,0.0205171043451586
"HARV_016-M-16-7-20140715",0.434595114105769,0.142701276228065,0.0370028636739748,0.024466422400539,0.0379856764610796,0.0601166068072089,0.0249733122344454,0.0233326868387276,0.0265777842166241,0.0400124136709497,0.0251074084810509,0.0208891001847213,0.0264904917762477,0.0342915542197739,0.0206548427284979,0.0208024459723246
"HARV_016-O-0-30-20140715",0.466498183991346,0.0875840720270078,0.0269159517405174,0.0261569262271813,0.0209047013535994,0.0406735794404794,0.0236481537267164,0.0281668382804261,0.0248505873219214,0.0430989386311655,0.0528037718040886,0.0181859469322538,0.029677055611188,0.0544044465724193,0.027711540880091,0.0287193054595988
"HARV_020-M-12-33-20140812",0.41111470578579,0.28498242070857,0.0350770452556968,0.0216329930815829,0.0611908941906034,0.00560865023131833,0.0322795818901413,0.0260001872782521,0.0189882097502932,0.0114247158233916,0.00561690017660922,0.0192907602640753,0.0270134531953969,0.0100839772590799,0.0159013513108121,0.0137941537983861
"HARV_020-M-30-27-20140812",0.410837361005195,0.285471099812436,0.0350371075789917,0.0216750260598862,0.0612147588849449,0.00561566991200894,0.0322939379930839,0.0259826561262471,0.0190797130930783,0.0114626835690494,0.00557391273413365,0.0191210013400181,0.0270012317105377,0.0100286793184175,0.0158281645455506,0.0137769963164212
"HARV_020-M-37-22-20140812",0.410916886835897,0.285596266750069,0.0349540028293941,0.0215550455849285,0.0612080692668395,0.00557017220849806,0.0323828515089523,0.0260095106160627,0.0190851178364773,0.011399654016479,0.00559181778304576,0.0191165020111906,0.0270261670709376,0.0100067456337469,0.0158264039945069,0.0137547860529746
"HARV_020-O-12-33-20140812",0.410841085393677,0.285336009803831,0.034988029353816,0.0216792731368652,0.0612369153757056,0.00560404935331133,0.0323561481750178,0.0259373181344147,0.0190026264290215,0.0114775848352217,0.00558174103592985,0.0192047988195452,0.0270425644543961,0.0100677910181133,0.0158497742252436,0.0137942904558908
"HARV_020-O-30-27-20140812",0.411517266341658,0.284942680834612,0.0348414010252312,0.0216380413999926,0.0611204506475128,0.00557263612895885,0.0322231288176841,0.025958435688535,0.0191524572560252,0.0115283931752561,0.00562778446583741,0.0191734676384455,0.0269655590677233,0.0100850608419139,0.0158499875229901,0.0138032491476235
"HARV_020-O-37-22-20140812",0.410531221066141,0.286585786778631,0.035201666683344,0.0215502218305455,0.06084778906257,0.00558026795405315,0.0323453483893713,0.0259222666315385,0.0189444469131137,0.0113835160932216,0.00558492832641349,0.0191207398239748,0.0267737171711575,0.0100297383528933,0.0158069624320789,0.0137913824909514
"HARV_021-M-36-16-20140717",0.443910740450318,0.100430316686933,0.0242745443807128,0.0196219918794643,0.0547192937842209,0.0469267007131215,0.0233333568646104,0.0236566231556271,0.0604863868089147,0.0477688371836924,0.0195323218696579,0.0250765413480921,0.0296992932657577,0.0371040752072461,0.0197800551939523,0.0236789212076785
"HARV_021-M-6-12-20140717",0.447596586062759,0.107186040025134,0.0276070861277007,0.0213513327613852,0.0453334477670093,0.0526642103095569,0.0236525510464064,0.0238594050874897,0.0452157648804998,0.0472131420767424,0.023479322935233,0.0233269790226064,0.0287606166093281,0.0387103318866926,0.0206058418887547,0.0234373415127014
"HARV_021-O-3-37-20140717",0.44428094591379,0.107748220516622,0.0266942361303371,0.0206183962421625,0.0503280144656599,0.0507363804526797,0.0237471328191917,0.0236014545401128,0.0508204640760208,0.047025968232689,0.0209717078942239,0.0242637989858093,0.0290519138502831,0.036962906842233,0.0199675163837985,0.0231809426543858
"HARV_021-O-36-16-20140717",0.443429498140965,0.109190823580986,0.0275409603718578,0.0210317637187046,0.0488071427859078,0.0527242627256976,0.0237050126502288,0.0236135068024847,0.0481659261116553,0.0470207141902962,0.0217062954621033,0.0239374332995895,0.0286473124446283,0.0373030385459991,0.0201192407832376,0.0230570683856581
"HARV_033-M-23-30-20140717",0.45191302589819,0.154824840949714,0.0352600402184177,0.0237811119325556,0.0429569118258373,0.0385587633727614,0.0263525301682087,0.0243150857602134,0.0281703211237132,0.0352050031793799,0.0197984264082477,0.0214666066866064,0.0276003905312807,0.0294860907011716,0.0201092272738215,0.0202016239698813
"HARV_033-M-30-38-20140717",0.44593992250212,0.163154299859549,0.0382769034878629,0.0246516331191017,0.0394280280285077,0.0415717340865448,0.026527127099608,0.0240400652330264,0.0239933783241777,0.0346314021127573,0.0211108454485388,0.0206360539332519,0.0267935667269475,0.0293601827570073,0.0202334320389965,0.0196514252420017
"HARV_033-M-33-4-20140717",0.450358550841845,0.157505298132227,0.0364758582353968,0.0243180263136912,0.0404544018794076,0.0398655300316794,0.0264238541566837,0.0243071484290889,0.025813108315977,0.0350968458178935,0.0208494225031104,0.0209376355881631,0.0272813973886454,0.0298481284243243,0.0203846506847023,0.0200801432571645
"HARV_033-O-23-30-20140717",0.487032536843038,0.100348265776263,0.0272300245350671,0.0261430686033216,0.0233552058593214,0.027489981842101,0.025089150254539,0.0293584021473774,0.0245062959873079,0.0380525482080796,0.0421766759712912,0.0183568430780524,0.0304467318061074,0.0462017775014104,0.0268360047343977,0.0273764868523243
"HARV_033-O-30-38-20140717",0.482132123353489,0.104904352774942,0.0290745860015187,0.0271031379762774,0.0214770569155589,0.0293917738994208,0.0252718625678252,0.0291709533083042,0.0211333619252357,0.0376890668569127,0.0449822051720367,0.0177456652222938,0.0297460550182433,0.0464216336291351,0.0270777500125324,0.026678415366274
"HARV_034-M-23-8-20140717",0.444567867608305,0.126396759548183,0.0317613120863086,0.0224574942844603,0.0448035234255175,0.0524590259662672,0.0246294456979701,0.0235145052660743,0.0367740602703295,0.043399271506929,0.0220888025282041,0.0226468386743593,0.0277520507778533,0.034870925071724,0.0201694071301079,0.0217087101574067
"HARV_034-M-31-3-20140717",0.44423348921878,0.124875348996128,0.0307720235031905,0.0218430394424935,0.0476509278110987,0.0507292573158512,0.024583055181938,0.0234651497735607,0.0402789819507537,0.0436320971916461,0.0207659836127213,0.0232977477374674,0.0280456690330968,0.0342426724822707,0.019832586178884,0.0217519705701197
"HARV_035-M-18-37-20140717",0.444616913840215,0.118797448970659,0.0283136803804038,0.0208785330788583,0.0531896041051625,0.0471192772899902,0.0243412296309025,0.0235239666099692,0.0477239554627887,0.0440624456796662,0.0188284696133315,0.0243333502083326,0.0288085338091895,0.0337179492353934,0.0195755196587983,0.0221691224263394
"HARV_035-O-18-37-20140717",0.48023821515422,0.0742850572579164,0.0202902283808274,0.0218199221480416,0.0312189034298307,0.0314055220760874,0.0228595163764239,0.0282181093514614,0.0469349344846172,0.0473054134647169,0.0364118591762859,0.0211204535897073,0.0317018756543991,0.0511224411423164,0.025139521011467,0.0299280273016811
"JERC_001-M-17-34-20140710",0.457501648252199,0.0234614050525609,0.016823952346381,0.0217005154333889,0.018179316248378,0.168826923843286,0.02552358816886,0.0209388237420573,0.0230160892220141,0.0527495151024372,0.0351832564489976,0.0199242803651971,0.0196472261003082,0.0635862564954787,0.014729451129628,0.0182077520488272
"JERC_001-M-29-2-20140710",0.457538745826199,0.023417419042678,0.0167695525860517,0.0217043403669148,0.0181675046099326,0.168803130809561,0.0254892115280971,0.0209790151529193,0.0229114265579307,0.052956141492183,0.0352190295397385,0.0198977518260391,0.0196789563126579,0.0635540936104083,0.0147101132438838,0.0182035674948047
