"sampleID";"pC";"cn";"pH";"NPP";"map";"mat";"forest";"conifer";"relEM";"P";"K";"Ca";"Mg"
"UNDE_034";1.3297887970936;11.4965953980993;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_035";1.71382793813339;13.4536930620227;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_037";1.70912247401094;13.5935474941402;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;-1.62853314430691;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_043";1.72147942235147;12.6941269247457;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;1.52635256063119;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_044";1.70368769573913;12.8165954505939;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;2.2950943395586;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"WOOD_001";3.82088044050853;9.39607597647722;7.52240222483224;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_002";3.85195960098808;9.62315242855894;7.61669363750798;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_003";3.14795161283421;9.16308273908844;7.5231752501579;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_005";2.68982039823818;9.09751365301419;7.76747807073641;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_021";3.09005903277882;9.25052941638385;7.60932370917546;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_022";3.85582901208205;9.61486787287994;7.82027222836167;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_024";3.5594216181829;9.12956504672162;7.68161973937037;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_042";3.30079252067786;9.36357860004629;7.4089445811054;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_043";3.0434746562753;8.95337586592787;7.61298272387855;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_044";2.61665358274725;8.90473102939948;7.57178845204635;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
