"sampleID";"pC";"cn";"pH";"NPP";"map";"mat";"forest";"conifer";"relEM";"P";"K";"Ca";"Mg"
"UNDE_035-M-13-1-20140715";2.89;17;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_037-M-25-17-20140710";1.36;12.4;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;-1.62853314430691;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_037-M-28-36-20140710";1.8;12.9;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;-1.62853314430691;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_037-O-28-36-20140710";5.69;14.2;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;-1.62853314430691;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_037-O-9-7-20140710";34.1;21.7;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;-1.62853314430691;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_043-M-17-38-20140710";2.59;14.4;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;1.52635256063119;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_043-M-32-36-20140710";1.84;10.2;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;1.52635256063119;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_044-M-37-7-20140718";8.76;14.1;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;2.2950943395586;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_044-O-37-7-20140718";27.28;13.1;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;2.2950943395586;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"WOOD_001-M-36-24-20140828";4.57;10.2;7.95;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_001-M-8-40-20140828";3.98;9.3;6.94;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_001-M-8-8-20140828";4.1;9.1;7.57;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_001-M-9-4-20140702";3.82088044050853;9.39607597647722;7.47;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_002-M-33-11-20140702";3.85195960098808;9.62315242855894;7.62;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_003-M-14-30-20140825";3.14795161283421;9.16308273908844;7.48;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_003-M-14-6-20140825";1.89;5.7;8.06;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_003-M-26-35-20140825";4.57;9.7;7.03;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_005-M-2-0-20140827";1.96;8.9;7.96;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_005-M-39-30-20140827";2.82;9.4;7.77;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_005-M-8-11-20140827";2.49;8.6;8.01;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_021-M-38-37-20140702";3.09005903277882;9.25052941638385;7.85;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_022-M-1-2-20140828";5.49;9.8;7.99;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_022-M-3-11-20140828";7.91;12;7.89;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_022-M-5-8-20140828";5.72;9.9;8.05;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_024-M-18-28-20140827";2.8;5.4;8.46;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_024-M-27-27-20140826";4.47;6.1;8.16;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_042-M-23-30-20140828";3.47;9.1;5.74;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_042-M-33-4-20140828";3.30079252067786;9.36357860004629;6.07;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_043-M-19-30-20140828";2.09;6.5;8.08;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_043-M-23-8-20140828";3.48;8.9;7.94;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
"WOOD_044-M-33-17-20140829";2.24;9;8.14;0.00899999961256981;419;4.47083325684071;0;0;-10;1.97977469056836;0.716127213094658;2.0110521153919;1.10703551743625
